chiclet-7.lille.grid5000.fr,1,32,chiclet,1571907428,1571907649,1571907922,1711752,☕,INTERACTIVE,"","oarsub -n ☕ -q default -t allow_classic_ssh -l {cluster in ('chiclet')}/nodes=1,walltime=01:00:00 -r 2019-10-24 10:57:07"
chiclet-8.lille.grid5000.fr,1,32,chiclet,1571907940,1571907963,1571909121,1711757,☕,INTERACTIVE,"","oarsub -n ☕ -q default -t deploy -l {cluster in ('chiclet')}/nodes=1,walltime=01:00:00 -r 2019-10-24 11:05:40"
chiclet-7.lille.grid5000.fr,1,32,chiclet,1571909219,1571909237,1571912626,1711760,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_nogit.yaml,"oarsub -n 🥐 -q default -t deploy -l {cluster in ('chiclet')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_nogit.yaml"
chiclet-6.lille.grid5000.fr,1,32,chiclet,1571916049,1571916050,1571918144,1711801,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_nogit.yaml,"oarsub -n 🥐 -q default -t deploy -l {cluster in ('chiclet')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_nogit.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571918295,1571918297,1571918755,1711806,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile short.csv --installfile install_nogit.yaml,"oarsub -n ☕ -q default -t deploy -l {cluster in ('chiclet')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile short.csv --installfile install_nogit.yaml"
chiclet-1.lille.grid5000.fr,1,32,chiclet,1571919693,1571919895,1571922626,1711821,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571919698,1571919884,1571922679,1711822,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-3.lille.grid5000.fr,1,32,chiclet,1571919702,1571919909,1571923424,1711823,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-3.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-4.lille.grid5000.fr,1,32,chiclet,1571919706,1571919712,1571922928,1711824,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-4.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-5.lille.grid5000.fr,1,32,chiclet,1571919710,1571919918,1571922378,1711826,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-5.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-6.lille.grid5000.fr,1,32,chiclet,1571919715,1571920474,1571922791,1711827,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-6.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-7.lille.grid5000.fr,1,32,chiclet,1571919719,1571919931,1571922122,1711829,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-7.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chiclet-8.lille.grid5000.fr,1,32,chiclet,1571919723,1571919918,1571923070,1711830,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-8.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-1.lille.grid5000.fr,1,20,chetemi,1571920093,1571920095,1571921874,1711831,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-2.lille.grid5000.fr,1,20,chetemi,1571920097,1571920103,1571921871,1711832,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-3.lille.grid5000.fr,1,20,chetemi,1571920102,1571920276,1571922045,1711833,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-3.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-4.lille.grid5000.fr,1,20,chetemi,1571920106,1571920276,1571922046,1711834,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-4.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-5.lille.grid5000.fr,1,20,chetemi,1571920110,1571920286,1571922054,1711835,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-5.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-6.lille.grid5000.fr,1,20,chetemi,1571920115,1571920286,1571922054,1711836,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-6.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-7.lille.grid5000.fr,1,20,chetemi,1571920119,1571920268,1571922043,1711837,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-7.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-8.lille.grid5000.fr,1,20,chetemi,1571920123,1571920268,1571922055,1711839,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-8.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-9.lille.grid5000.fr,1,20,chetemi,1571920127,1571920295,1571922063,1711840,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-9.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-10.lille.grid5000.fr,1,20,chetemi,1571920131,1571920310,1571922080,1711841,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-10.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-11.lille.grid5000.fr,1,20,chetemi,1571920136,1571920303,1571922111,1711842,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-11.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-12.lille.grid5000.fr,1,20,chetemi,1571920140,1571920310,1571922078,1711843,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-12.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-13.lille.grid5000.fr,1,20,chetemi,1571920144,1571920387,1571922154,1711844,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-13.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-14.lille.grid5000.fr,1,20,chetemi,1571920148,1571920320,1571922086,1711845,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chetemi-14.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
chetemi-15.lille.grid5000.fr,1,20,chetemi,1571920152,1571920320,1571922090,1711846,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chetemi-15.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install.yaml"
