suno-30.sophia.grid5000.fr/suno-31.sophia.grid5000.fr,2,16,suno,1507911605,1507911618,1507911638,806692,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('uvb', 'uva', 'suno')}/nodes=2,walltime=62 -r 2017-10-13 18:20:05"
suno-2.sophia.grid5000.fr/suno-24.sophia.grid5000.fr/suno-27.sophia.grid5000.fr/suno-29.sophia.grid5000.fr,4,32,suno,1507911690,1507911882,1507921749,806695,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('uvb', 'uva', 'suno')}/nodes=4,walltime=62 -r 2017-10-13 18:21:30"
sol-1.sophia.grid5000.fr/sol-11.sophia.grid5000.fr/sol-12.sophia.grid5000.fr/sol-13.sophia.grid5000.fr/sol-14.sophia.grid5000.fr/sol-15.sophia.grid5000.fr/sol-16.sophia.grid5000.fr/sol-17.sophia.grid5000.fr/sol-18.sophia.grid5000.fr/sol-21.sophia.grid5000.fr/sol-22.sophia.grid5000.fr/sol-23.sophia.grid5000.fr/sol-25.sophia.grid5000.fr/sol-26.sophia.grid5000.fr/sol-27.sophia.grid5000.fr/sol-28.sophia.grid5000.fr/sol-29.sophia.grid5000.fr/sol-32.sophia.grid5000.fr/sol-33.sophia.grid5000.fr/sol-34.sophia.grid5000.fr/sol-35.sophia.grid5000.fr/sol-37.sophia.grid5000.fr/sol-4.sophia.grid5000.fr/sol-41.sophia.grid5000.fr/sol-43.sophia.grid5000.fr/sol-44.sophia.grid5000.fr/sol-45.sophia.grid5000.fr/sol-5.sophia.grid5000.fr/sol-8.sophia.grid5000.fr/sol-9.sophia.grid5000.fr,30,120,sol,1507924393,1507924571,1507932599,806721,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('sol')}/nodes=30,walltime=48 -r 2017-10-13 21:53:13"
sol-1.sophia.grid5000.fr/sol-11.sophia.grid5000.fr/sol-12.sophia.grid5000.fr/sol-13.sophia.grid5000.fr/sol-14.sophia.grid5000.fr/sol-15.sophia.grid5000.fr/sol-16.sophia.grid5000.fr/sol-17.sophia.grid5000.fr/sol-18.sophia.grid5000.fr/sol-2.sophia.grid5000.fr/sol-21.sophia.grid5000.fr/sol-22.sophia.grid5000.fr/sol-23.sophia.grid5000.fr/sol-24.sophia.grid5000.fr/sol-25.sophia.grid5000.fr/sol-26.sophia.grid5000.fr/sol-27.sophia.grid5000.fr/sol-28.sophia.grid5000.fr/sol-29.sophia.grid5000.fr/sol-33.sophia.grid5000.fr/sol-34.sophia.grid5000.fr/sol-35.sophia.grid5000.fr/sol-37.sophia.grid5000.fr/sol-38.sophia.grid5000.fr/sol-4.sophia.grid5000.fr/sol-41.sophia.grid5000.fr/sol-43.sophia.grid5000.fr/sol-44.sophia.grid5000.fr/sol-45.sophia.grid5000.fr/sol-46.sophia.grid5000.fr/sol-48.sophia.grid5000.fr/sol-5.sophia.grid5000.fr/sol-50.sophia.grid5000.fr/sol-8.sophia.grid5000.fr/sol-9.sophia.grid5000.fr,35,140,sol,1508170365,1508170506,1508175813,807223,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('sol')}/nodes=35,walltime=14 -r 2017-10-16 18:12:45"
suno-11.sophia.grid5000.fr/suno-2.sophia.grid5000.fr/suno-23.sophia.grid5000.fr/suno-24.sophia.grid5000.fr/suno-27.sophia.grid5000.fr/suno-29.sophia.grid5000.fr/suno-30.sophia.grid5000.fr/suno-33.sophia.grid5000.fr/suno-37.sophia.grid5000.fr/suno-42.sophia.grid5000.fr/suno-43.sophia.grid5000.fr/suno-44.sophia.grid5000.fr/suno-7.sophia.grid5000.fr/suno-8.sophia.grid5000.fr/suno-9.sophia.grid5000.fr,15,120,suno,1508175869,1508175957,1508183864,807263,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('suno')}/nodes=15,walltime=10 -r 2017-10-16 19:44:29"
suno-1.sophia.grid5000.fr/suno-11.sophia.grid5000.fr/suno-2.sophia.grid5000.fr/suno-22.sophia.grid5000.fr/suno-23.sophia.grid5000.fr/suno-24.sophia.grid5000.fr/suno-27.sophia.grid5000.fr/suno-29.sophia.grid5000.fr/suno-30.sophia.grid5000.fr/suno-31.sophia.grid5000.fr/suno-32.sophia.grid5000.fr/suno-33.sophia.grid5000.fr/suno-36.sophia.grid5000.fr/suno-37.sophia.grid5000.fr/suno-42.sophia.grid5000.fr/suno-43.sophia.grid5000.fr/suno-44.sophia.grid5000.fr/suno-7.sophia.grid5000.fr/suno-8.sophia.grid5000.fr/suno-9.sophia.grid5000.fr,20,160,suno,1508184480,1508184691,1508187395,807288,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('suno')}/nodes=20,walltime=8 -r 2017-10-16 22:08:00"
sol-1.sophia.grid5000.fr/sol-11.sophia.grid5000.fr/sol-12.sophia.grid5000.fr/sol-13.sophia.grid5000.fr/sol-15.sophia.grid5000.fr/sol-16.sophia.grid5000.fr/sol-17.sophia.grid5000.fr/sol-18.sophia.grid5000.fr/sol-2.sophia.grid5000.fr/sol-21.sophia.grid5000.fr/sol-22.sophia.grid5000.fr/sol-23.sophia.grid5000.fr/sol-24.sophia.grid5000.fr/sol-25.sophia.grid5000.fr/sol-26.sophia.grid5000.fr/sol-28.sophia.grid5000.fr/sol-29.sophia.grid5000.fr/sol-32.sophia.grid5000.fr/sol-33.sophia.grid5000.fr/sol-34.sophia.grid5000.fr/sol-35.sophia.grid5000.fr/sol-37.sophia.grid5000.fr/sol-38.sophia.grid5000.fr/sol-4.sophia.grid5000.fr/sol-41.sophia.grid5000.fr/sol-43.sophia.grid5000.fr/sol-46.sophia.grid5000.fr/sol-5.sophia.grid5000.fr/sol-8.sophia.grid5000.fr/sol-9.sophia.grid5000.fr,30,120,sol,1508189598,1508189733,1508196807,807304,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('sol')}/nodes=30,walltime=2 -r 2017-10-16 23:33:18"
uvb-41.sophia.grid5000.fr,1,12,uvb,1511290942,1511290955,1511306042,814699,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('uva', 'uvb')}/nodes=1,walltime=11 -r 2017-11-21 20:02:21"
uva-2.sophia.grid5000.fr/uva-4.sophia.grid5000.fr,2,48,uva,1512707113,1512707126,1512708070,825309,,INTERACTIVE,"","oarsub -t deploy -l {cluster in ('uva')}/nodes=2,walltime=2 -r 2017-12-08 05:25:13"
