node,cpu,kind,expfile,start_time,value,subgroup
1,0,frequency,exp_dgemm_a.csv,1605899427.950894,2.015852067622948,
1,0,frequency,exp_dgemm_a.csv,1605909953.889983,2.013442705061981,
1,0,frequency,exp_dgemm_a.csv,1605922580.9199822,2.0103270144628076,
1,0,frequency,exp_dgemm_a.csv,1605924707.2961879,2.0141653232582,
1,0,frequency,exp_dgemm_a.csv,1605926836.7635221,2.013178282786889,
1,0,frequency,exp_dgemm_a.csv,1605935242.6443,2.022297629648764,
1,0,frequency,exp_dgemm_a.csv,1605937363.078576,2.015005211776861,
1,0,frequency,exp_dgemm_a.csv,1605950951.543304,2.0078962200413204,
1,0,frequency,exp_dgemm_a.csv,1605990302.2240121,2.032341524793385,
1,0,frequency,exp_dgemm_a.csv,1605993768.641501,2.0554892298553677,
1,0,frequency,exp_dgemm_a.csv,1605997858.048821,2.0398263749999965,
1,0,frequency,exp_dgemm_a.csv,1606006133.717653,2.0407293042355334,
1,0,frequency,exp_dgemm_a.csv,1606018587.593515,2.0004604028925588,
1,0,frequency,exp_dgemm_a.csv,1606020605.956707,1.7371549849137904,
1,0,frequency,exp_dgemm_a.csv,1606022802.104348,1.9942174974173539,
1,0,frequency,exp_dgemm_a.csv,1606028910.293994,2.0296747097107453,
1,0,frequency,exp_dgemm_a.csv,1606030929.693346,1.995797417355369,
1,0,frequency,exp_dgemm_a.csv,1606032966.892302,2.008749204028926,
1,0,frequency,exp_dgemm_a.csv,1606045223.6913679,2.0289750227272743,
1,0,frequency,exp_dgemm_a.csv,1606049268.24251,2.0013121503099107,
1,0,frequency,exp_dgemm_a.csv,1606053429.093101,2.016642493285122,
1,0,frequency,exp_dgemm_a.csv,1606063742.832889,2.0221888677685906,
1,0,frequency,exp_dgemm_a.csv,1606082165.102747,2.0085239829545465,
1,0,frequency,exp_dgemm_a.csv,1606088376.245315,2.0240416854338865,
1,0,frequency,exp_dgemm_a.csv,1606094654.0665019,1.9982095516528893,
1,0,frequency,exp_dgemm_a.csv,1606098840.335161,2.0086285149793364,
1,0,frequency,exp_dgemm_a.csv,1606105104.177585,2.0033996807851246,
1,0,frequency,exp_dgemm_a.csv,1606117517.920028,1.9976869374999995,
1,0,frequency,exp_dgemm_c.csv,1605903662.030821,2.018329868801652,
1,0,frequency,exp_dgemm_c.csv,1605905792.7454112,2.0016032639462815,
1,0,frequency,exp_dgemm_c.csv,1605907888.693109,2.007098124999997,
1,0,frequency,exp_dgemm_c.csv,1605912069.565724,2.020977310433887,
1,0,frequency,exp_dgemm_c.csv,1605916232.5107079,2.0216994974385263,
1,0,frequency,exp_dgemm_c.csv,1605920438.178472,2.042197808884299,
1,0,frequency,exp_dgemm_c.csv,1605931065.9471538,2.0135197341188533,
1,0,frequency,exp_dgemm_c.csv,1605933182.790858,2.0196455113636307,
1,0,frequency,exp_dgemm_c.csv,1605939504.0575922,2.037371094008262,
1,0,frequency,exp_dgemm_c.csv,1605941613.178889,2.0227166446280958,
1,0,frequency,exp_dgemm_c.csv,1605943713.5219169,2.0280696992827827,
1,0,frequency,exp_dgemm_c.csv,1605948850.895298,2.0114131198347085,
1,0,frequency,exp_dgemm_c.csv,1605953064.5954628,2.028229451962808,
1,0,frequency,exp_dgemm_c.csv,1605959446.7103,2.0523624334016364,
1,0,frequency,exp_dgemm_c.csv,1605961530.102023,2.028269310433883,
1,0,frequency,exp_dgemm_c.csv,1605963620.954339,2.0532301771694166,
1,0,frequency,exp_dgemm_c.csv,1605965746.349368,2.0052403155991656,
1,0,frequency,exp_dgemm_c.csv,1605967832.975188,2.0504644953512408,
1,0,frequency,exp_dgemm_c.csv,1605972891.446954,2.025794809917357,
1,0,frequency,exp_dgemm_c.csv,1605985233.782538,2.050610071797519,
1,0,frequency,exp_dgemm_c.csv,1605995815.844794,2.0134846776859465,
1,0,frequency,exp_dgemm_c.csv,1605999900.931,2.0050113094008264,
1,0,frequency,exp_dgemm_c.csv,1606004005.890928,2.0220148063016485,
1,0,frequency,exp_dgemm_c.csv,1606012410.5162408,2.0257772685950406,
1,0,frequency,exp_dgemm_c.csv,1606016481.910476,2.0065301399793385,
1,0,frequency,exp_dgemm_c.csv,1606024843.26468,2.0021952614583354,
1,0,frequency,exp_dgemm_c.csv,1606026873.150798,2.0287732531249913,
1,0,frequency,exp_dgemm_c.csv,1606035019.1603358,2.037858636363632,
1,0,frequency,exp_dgemm_c.csv,1606037051.736765,2.048994583677688,
1,0,frequency,exp_dgemm_c.csv,1606047244.063376,2.0192552923553695,
1,0,frequency,exp_dgemm_c.csv,1606051340.954907,2.016272471590908,
1,0,frequency,exp_dgemm_c.csv,1606055471.4721432,2.049700086776854,
1,0,frequency,exp_dgemm_c.csv,1606057559.0653849,2.0110107784090894,
1,0,frequency,exp_dgemm_c.csv,1606059603.975117,2.0481464276859453,
1,0,frequency,exp_dgemm_c.csv,1606061680.028251,2.0266488558884275,
1,0,frequency,exp_dgemm_c.csv,1606065804.851833,2.0165573605371865,
1,0,frequency,exp_dgemm_c.csv,1606067844.1253812,2.0416677040289253,
1,0,frequency,exp_dgemm_c.csv,1606073997.4164128,2.024504332644624,
1,0,frequency,exp_dgemm_c.csv,1606076046.2905118,2.0172806442708326,
1,0,frequency,exp_dgemm_c.csv,1606080121.808376,2.0375646895661164,
1,0,frequency,exp_dgemm_c.csv,1606084210.715592,2.021689729855365,
1,0,frequency,exp_dgemm_c.csv,1606090538.951919,2.008036101239666,
1,0,frequency,exp_dgemm_c.csv,1606092588.694879,2.018797885847104,
1,0,frequency,exp_dgemm_c.csv,1606109341.012077,2.008198585227275,
1,0,frequency,exp_dgemm_c.csv,1606111412.01356,2.0199578476239664,
1,0,frequency,exp_dgemm_c.csv,1606113477.2531252,1.992631101239667,
1,0,frequency,exp_dgemm_f.csv,1605901542.8516932,1.9955374478305707,
1,0,frequency,exp_dgemm_f.csv,1605914122.7556999,1.9903877138429715,
1,0,frequency,exp_dgemm_f.csv,1605918344.8382962,1.9951522536157005,
1,0,frequency,exp_dgemm_f.csv,1605928967.488726,2.017435110537188,
1,0,frequency,exp_dgemm_f.csv,1605955180.982815,2.0504220516528875,
1,0,frequency,exp_dgemm_f.csv,1605957292.436482,1.9861908032024786,
1,0,frequency,exp_dgemm_f.csv,1605978039.284811,2.029897611053716,
1,0,frequency,exp_dgemm_f.csv,1605983125.1263008,1.9922590914256184,
1,0,frequency,exp_dgemm_f.csv,1606001936.063731,2.013652253615698,
1,0,frequency,exp_dgemm_f.csv,1606008228.0397,1.9951110836776917,
1,0,frequency,exp_dgemm_f.csv,1606010292.091896,1.9859941317148766,
1,0,frequency,exp_dgemm_f.csv,1606014429.562444,1.9757896673553719,
1,0,frequency,exp_dgemm_f.csv,1606039084.1200771,1.9931001343749957,
1,0,frequency,exp_dgemm_f.csv,1606041114.737271,1.988668082644632,
1,0,frequency,exp_dgemm_f.csv,1606043182.737159,1.975397927169421,
1,0,frequency,exp_dgemm_f.csv,1606069928.843772,2.009381881714878,
1,0,frequency,exp_dgemm_f.csv,1606071963.895146,2.0036022427083324,
1,0,frequency,exp_dgemm_f.csv,1606078098.063401,2.0119795020661146,
1,0,frequency,exp_dgemm_f.csv,1606086266.0025868,1.9761884142561947,
1,0,frequency,exp_dgemm_f.csv,1606096779.756524,1.9712024116735567,
1,0,frequency,exp_dgemm_f.csv,1606100915.8131049,1.985862942665292,
1,0,frequency,exp_dgemm_f.csv,1606102990.737414,1.99841916270661,
1,0,frequency,exp_dgemm_f.csv,1606107254.65791,2.0082888099173517,
1,0,frequency,exp_dgemm_f.csv,1606115502.926833,1.9833730909090879,
1,0,temperature,exp_dgemm_a.csv,1605899427.950894,77.59426229508196,
1,0,temperature,exp_dgemm_a.csv,1605909953.889983,78.39101239669421,
1,0,temperature,exp_dgemm_a.csv,1605922580.9199822,78.45247933884298,
1,0,temperature,exp_dgemm_a.csv,1605924707.2961879,78.38012295081967,
1,0,temperature,exp_dgemm_a.csv,1605926836.7635221,78.27100409836065,
1,0,temperature,exp_dgemm_a.csv,1605935242.6443,77.44989669421487,
1,0,temperature,exp_dgemm_a.csv,1605937363.078576,78.99586776859505,
1,0,temperature,exp_dgemm_a.csv,1605950951.543304,79.32902892561984,
1,0,temperature,exp_dgemm_a.csv,1605990302.2240121,76.12448347107438,
1,0,temperature,exp_dgemm_a.csv,1605993768.641501,74.71900826446281,
1,0,temperature,exp_dgemm_a.csv,1605997858.048821,74.79855371900827,
1,0,temperature,exp_dgemm_a.csv,1606006133.717653,75.90857438016529,
1,0,temperature,exp_dgemm_a.csv,1606018587.593515,79.22417355371901,
1,0,temperature,exp_dgemm_a.csv,1606020605.956707,67.9978448275862,
1,0,temperature,exp_dgemm_a.csv,1606022802.104348,79.4375,
1,0,temperature,exp_dgemm_a.csv,1606028910.293994,76.13946280991736,
1,0,temperature,exp_dgemm_a.csv,1606030929.693346,79.4896694214876,
1,0,temperature,exp_dgemm_a.csv,1606032966.892302,79.09452479338843,
1,0,temperature,exp_dgemm_a.csv,1606045223.6913679,76.2629132231405,
1,0,temperature,exp_dgemm_a.csv,1606049268.24251,79.42148760330579,
1,0,temperature,exp_dgemm_a.csv,1606053429.093101,78.42820247933884,
1,0,temperature,exp_dgemm_a.csv,1606063742.832889,78.53099173553719,
1,0,temperature,exp_dgemm_a.csv,1606082165.102747,78.81301652892562,
1,0,temperature,exp_dgemm_a.csv,1606088376.245315,76.89721074380165,
1,0,temperature,exp_dgemm_a.csv,1606094654.0665019,79.3569214876033,
1,0,temperature,exp_dgemm_a.csv,1606098840.335161,79.68595041322314,
1,0,temperature,exp_dgemm_a.csv,1606105104.177585,79.03667355371901,
1,0,temperature,exp_dgemm_a.csv,1606117517.920028,79.57386363636364,
1,0,temperature,exp_dgemm_c.csv,1605903662.030821,78.0392561983471,
1,0,temperature,exp_dgemm_c.csv,1605905792.7454112,79.1353305785124,
1,0,temperature,exp_dgemm_c.csv,1605907888.693109,79.3879132231405,
1,0,temperature,exp_dgemm_c.csv,1605912069.565724,78.48915289256199,
1,0,temperature,exp_dgemm_c.csv,1605916232.5107079,78.30174180327869,
1,0,temperature,exp_dgemm_c.csv,1605920438.178472,76.27789256198348,
1,0,temperature,exp_dgemm_c.csv,1605931065.9471538,78.69415983606558,
1,0,temperature,exp_dgemm_c.csv,1605933182.790858,78.69163223140495,
1,0,temperature,exp_dgemm_c.csv,1605939504.0575922,75.94679752066116,
1,0,temperature,exp_dgemm_c.csv,1605941613.178889,78.25361570247934,
1,0,temperature,exp_dgemm_c.csv,1605943713.5219169,78.01229508196721,
1,0,temperature,exp_dgemm_c.csv,1605948850.895298,79.01342975206612,
1,0,temperature,exp_dgemm_c.csv,1605953064.5954628,77.61518595041322,
1,0,temperature,exp_dgemm_c.csv,1605959446.7103,75.31147540983606,
1,0,temperature,exp_dgemm_c.csv,1605961530.102023,78.02117768595042,
1,0,temperature,exp_dgemm_c.csv,1605963620.954339,74.78667355371901,
1,0,temperature,exp_dgemm_c.csv,1605965746.349368,79.54493801652893,
1,0,temperature,exp_dgemm_c.csv,1605967832.975188,75.66270661157024,
1,0,temperature,exp_dgemm_c.csv,1605972891.446954,77.86415289256199,
1,0,temperature,exp_dgemm_c.csv,1605985233.782538,75.57076446280992,
1,0,temperature,exp_dgemm_c.csv,1605995815.844794,79.07489669421487,
1,0,temperature,exp_dgemm_c.csv,1605999900.931,79.36828512396694,
1,0,temperature,exp_dgemm_c.csv,1606004005.890928,78.29028925619835,
1,0,temperature,exp_dgemm_c.csv,1606012410.5162408,77.82851239669421,
1,0,temperature,exp_dgemm_c.csv,1606016481.910476,79.46384297520662,
1,0,temperature,exp_dgemm_c.csv,1606024843.26468,79.8625,
1,0,temperature,exp_dgemm_c.csv,1606026873.150798,76.815625,
1,0,temperature,exp_dgemm_c.csv,1606035019.1603358,76.95764462809917,
1,0,temperature,exp_dgemm_c.csv,1606037051.736765,75.55113636363636,
1,0,temperature,exp_dgemm_c.csv,1606047244.063376,78.69111570247934,
1,0,temperature,exp_dgemm_c.csv,1606051340.954907,78.3021694214876,
1,0,temperature,exp_dgemm_c.csv,1606055471.4721432,76.57231404958678,
1,0,temperature,exp_dgemm_c.csv,1606057559.0653849,79.36311983471074,
1,0,temperature,exp_dgemm_c.csv,1606059603.975117,75.20299586776859,
1,0,temperature,exp_dgemm_c.csv,1606061680.028251,78.41993801652893,
1,0,temperature,exp_dgemm_c.csv,1606065804.851833,79.0232438016529,
1,0,temperature,exp_dgemm_c.csv,1606067844.1253812,76.14669421487604,
1,0,temperature,exp_dgemm_c.csv,1606073997.4164128,78.31611570247934,
1,0,temperature,exp_dgemm_c.csv,1606076046.2905118,79.4234375,
1,0,temperature,exp_dgemm_c.csv,1606080121.808376,75.6430785123967,
1,0,temperature,exp_dgemm_c.csv,1606084210.715592,78.67045454545455,
1,0,temperature,exp_dgemm_c.csv,1606090538.951919,79.0857438016529,
1,0,temperature,exp_dgemm_c.csv,1606092588.694879,78.98140495867769,
1,0,temperature,exp_dgemm_c.csv,1606109341.012077,79.04390495867769,
1,0,temperature,exp_dgemm_c.csv,1606111412.01356,78.6120867768595,
1,0,temperature,exp_dgemm_c.csv,1606113477.2531252,80.1745867768595,
1,0,temperature,exp_dgemm_f.csv,1605901542.8516932,78.49690082644628,
1,0,temperature,exp_dgemm_f.csv,1605914122.7556999,78.09710743801652,
1,0,temperature,exp_dgemm_f.csv,1605918344.8382962,78.53770661157024,
1,0,temperature,exp_dgemm_f.csv,1605928967.488726,77.81198347107438,
1,0,temperature,exp_dgemm_f.csv,1605955180.982815,72.47210743801652,
1,0,temperature,exp_dgemm_f.csv,1605957292.436482,79.46642561983471,
1,0,temperature,exp_dgemm_f.csv,1605978039.284811,76.01497933884298,
1,0,temperature,exp_dgemm_f.csv,1605983125.1263008,79.2551652892562,
1,0,temperature,exp_dgemm_f.csv,1606001936.063731,76.63119834710744,
1,0,temperature,exp_dgemm_f.csv,1606008228.0397,78.99018595041322,
1,0,temperature,exp_dgemm_f.csv,1606010292.091896,79.74328512396694,
1,0,temperature,exp_dgemm_f.csv,1606014429.562444,80.01756198347107,
1,0,temperature,exp_dgemm_f.csv,1606039084.1200771,78.92291666666667,
1,0,temperature,exp_dgemm_f.csv,1606041114.737271,79.35537190082644,
1,0,temperature,exp_dgemm_f.csv,1606043182.737159,79.73088842975207,
1,0,temperature,exp_dgemm_f.csv,1606069928.843772,77.03512396694215,
1,0,temperature,exp_dgemm_f.csv,1606071963.895146,77.6859375,
1,0,temperature,exp_dgemm_f.csv,1606078098.063401,76.69628099173553,
1,0,temperature,exp_dgemm_f.csv,1606086266.0025868,79.35847107438016,
1,0,temperature,exp_dgemm_f.csv,1606096779.756524,79.8620867768595,
1,0,temperature,exp_dgemm_f.csv,1606100915.8131049,79.15547520661157,
1,0,temperature,exp_dgemm_f.csv,1606102990.737414,78.79132231404958,
1,0,temperature,exp_dgemm_f.csv,1606107254.65791,77.93956611570248,
1,0,temperature,exp_dgemm_f.csv,1606115502.926833,79.48140495867769,
1,1,frequency,exp_dgemm_a.csv,1605899427.950894,2.1457636501024626,
1,1,frequency,exp_dgemm_a.csv,1605909953.889983,2.1698354488636347,
1,1,frequency,exp_dgemm_a.csv,1605922580.9199822,2.152887298553719,
1,1,frequency,exp_dgemm_a.csv,1605924707.2961879,2.1544879477459005,
1,1,frequency,exp_dgemm_a.csv,1605926836.7635221,2.167118132172127,
1,1,frequency,exp_dgemm_a.csv,1605935242.6443,2.1681538336776867,
1,1,frequency,exp_dgemm_a.csv,1605937363.078576,2.149204546487606,
1,1,frequency,exp_dgemm_a.csv,1605950951.543304,2.1510246095041357,
1,1,frequency,exp_dgemm_a.csv,1605990302.2240121,2.154026294421488,
1,1,frequency,exp_dgemm_a.csv,1605993768.641501,2.1791632815082633,
1,1,frequency,exp_dgemm_a.csv,1605997858.048821,2.1698261079545436,
1,1,frequency,exp_dgemm_a.csv,1606006133.717653,2.1720684044421477,
1,1,frequency,exp_dgemm_a.csv,1606018587.593515,2.153400061983469,
1,1,frequency,exp_dgemm_a.csv,1606020605.956707,1.742257240948273,
1,1,frequency,exp_dgemm_a.csv,1606022802.104348,2.161695665289254,
1,1,frequency,exp_dgemm_a.csv,1606028910.293994,2.1725392654958697,
1,1,frequency,exp_dgemm_a.csv,1606030929.693346,2.161940168388432,
1,1,frequency,exp_dgemm_a.csv,1606032966.892302,2.1466407902892515,
1,1,frequency,exp_dgemm_a.csv,1606045223.6913679,2.156373094008265,
1,1,frequency,exp_dgemm_a.csv,1606049268.24251,2.160743709194217,
1,1,frequency,exp_dgemm_a.csv,1606053429.093101,2.160581361570248,
1,1,frequency,exp_dgemm_a.csv,1606063742.832889,2.1525079989669464,
1,1,frequency,exp_dgemm_a.csv,1606082165.102747,2.146213394628097,
1,1,frequency,exp_dgemm_a.csv,1606088376.245315,2.1658326993801627,
1,1,frequency,exp_dgemm_a.csv,1606094654.0665019,2.1561575888429783,
1,1,frequency,exp_dgemm_a.csv,1606098840.335161,2.1480694648760403,
1,1,frequency,exp_dgemm_a.csv,1606105104.177585,2.152219609504135,
1,1,frequency,exp_dgemm_a.csv,1606117517.920028,2.155602107954543,
1,1,frequency,exp_dgemm_c.csv,1605903662.030821,2.164183671487607,
1,1,frequency,exp_dgemm_c.csv,1605905792.7454112,2.16181141115703,
1,1,frequency,exp_dgemm_c.csv,1605907888.693109,2.1628328269628065,
1,1,frequency,exp_dgemm_c.csv,1605912069.565724,2.170369583161157,
1,1,frequency,exp_dgemm_c.csv,1605916232.5107079,2.163014617827872,
1,1,frequency,exp_dgemm_c.csv,1605920438.178472,2.1838962360537217,
1,1,frequency,exp_dgemm_c.csv,1605931065.9471538,2.1661844999999995,
1,1,frequency,exp_dgemm_c.csv,1605933182.790858,2.18278590289256,
1,1,frequency,exp_dgemm_c.csv,1605939504.0575922,2.184176752582646,
1,1,frequency,exp_dgemm_c.csv,1605941613.178889,2.1854597670454554,
1,1,frequency,exp_dgemm_c.csv,1605943713.5219169,2.171394707479506,
1,1,frequency,exp_dgemm_c.csv,1605948850.895298,2.1829019571281054,
1,1,frequency,exp_dgemm_c.csv,1605953064.5954628,2.195703927685958,
1,1,frequency,exp_dgemm_c.csv,1605959446.7103,2.1991462489754094,
1,1,frequency,exp_dgemm_c.csv,1605961530.102023,2.204121346590914,
1,1,frequency,exp_dgemm_c.csv,1605963620.954339,2.2052174349173583,
1,1,frequency,exp_dgemm_c.csv,1605965746.349368,2.186984324896697,
1,1,frequency,exp_dgemm_c.csv,1605967832.975188,2.208521351756198,
1,1,frequency,exp_dgemm_c.csv,1605972891.446954,2.2014782902892573,
1,1,frequency,exp_dgemm_c.csv,1605985233.782538,2.1902127623967,
1,1,frequency,exp_dgemm_c.csv,1605995815.844794,2.167717067148759,
1,1,frequency,exp_dgemm_c.csv,1605999900.931,2.163641254132234,
1,1,frequency,exp_dgemm_c.csv,1606004005.890928,2.1905812029958702,
1,1,frequency,exp_dgemm_c.csv,1606012410.5162408,2.188213552685951,
1,1,frequency,exp_dgemm_c.csv,1606016481.910476,2.177956603822314,
1,1,frequency,exp_dgemm_c.csv,1606024843.26468,2.1756038187499986,
1,1,frequency,exp_dgemm_c.csv,1606026873.150798,2.1722228052083365,
1,1,frequency,exp_dgemm_c.csv,1606035019.1603358,2.1771431301652857,
1,1,frequency,exp_dgemm_c.csv,1606037051.736765,2.204517085227275,
1,1,frequency,exp_dgemm_c.csv,1606047244.063376,2.18077385950414,
1,1,frequency,exp_dgemm_c.csv,1606051340.954907,2.1670838026859562,
1,1,frequency,exp_dgemm_c.csv,1606055471.4721432,2.2148173140495917,
1,1,frequency,exp_dgemm_c.csv,1606057559.0653849,2.1691338744834705,
1,1,frequency,exp_dgemm_c.csv,1606059603.975117,2.2059084715909116,
1,1,frequency,exp_dgemm_c.csv,1606061680.028251,2.1803196689049624,
1,1,frequency,exp_dgemm_c.csv,1606065804.851833,2.211779409607438,
1,1,frequency,exp_dgemm_c.csv,1606067844.1253812,2.1989710361570256,
1,1,frequency,exp_dgemm_c.csv,1606073997.4164128,2.18862410743802,
1,1,frequency,exp_dgemm_c.csv,1606076046.2905118,2.166627929687499,
1,1,frequency,exp_dgemm_c.csv,1606080121.808376,2.1974310929752083,
1,1,frequency,exp_dgemm_c.csv,1606084210.715592,2.1718729798553733,
1,1,frequency,exp_dgemm_c.csv,1606090538.951919,2.1602055211776863,
1,1,frequency,exp_dgemm_c.csv,1606092588.694879,2.1711880211776937,
1,1,frequency,exp_dgemm_c.csv,1606109341.012077,2.1817445506198387,
1,1,frequency,exp_dgemm_c.csv,1606111412.01356,2.196561674586774,
1,1,frequency,exp_dgemm_c.csv,1606113477.2531252,2.169490104855374,
1,1,frequency,exp_dgemm_f.csv,1605901542.8516932,2.151424160123969,
1,1,frequency,exp_dgemm_f.csv,1605914122.7556999,2.149456850206614,
1,1,frequency,exp_dgemm_f.csv,1605918344.8382962,2.150455052169424,
1,1,frequency,exp_dgemm_f.csv,1605928967.488726,2.164280329545456,
1,1,frequency,exp_dgemm_f.csv,1605955180.982815,2.1802266069214955,
1,1,frequency,exp_dgemm_f.csv,1605957292.436482,2.1459067913223144,
1,1,frequency,exp_dgemm_f.csv,1605978039.284811,2.182841919421484,
1,1,frequency,exp_dgemm_f.csv,1605983125.1263008,2.1500259462809908,
1,1,frequency,exp_dgemm_f.csv,1606001936.063731,2.1603946792355404,
1,1,frequency,exp_dgemm_f.csv,1606008228.0397,2.1418246224173565,
1,1,frequency,exp_dgemm_f.csv,1606010292.091896,2.1452595056818224,
1,1,frequency,exp_dgemm_f.csv,1606014429.562444,2.1433292882231423,
1,1,frequency,exp_dgemm_f.csv,1606039084.1200771,2.1438105187500005,
1,1,frequency,exp_dgemm_f.csv,1606041114.737271,2.144795064566116,
1,1,frequency,exp_dgemm_f.csv,1606043182.737159,2.144580853822315,
1,1,frequency,exp_dgemm_f.csv,1606069928.843772,2.1558361461776916,
1,1,frequency,exp_dgemm_f.csv,1606071963.895146,2.1509900609375023,
1,1,frequency,exp_dgemm_f.csv,1606078098.063401,2.1542301544421476,
1,1,frequency,exp_dgemm_f.csv,1606086266.0025868,2.138930728305785,
1,1,frequency,exp_dgemm_f.csv,1606096779.756524,2.1378753414256253,
1,1,frequency,exp_dgemm_f.csv,1606100915.8131049,2.145452233987605,
1,1,frequency,exp_dgemm_f.csv,1606102990.737414,2.152208444731409,
1,1,frequency,exp_dgemm_f.csv,1606107254.65791,2.15975659555785,
1,1,frequency,exp_dgemm_f.csv,1606115502.926833,2.1489773481404937,
1,1,temperature,exp_dgemm_a.csv,1605899427.950894,64.35348360655738,
1,1,temperature,exp_dgemm_a.csv,1605909953.889983,65.50464876033058,
1,1,temperature,exp_dgemm_a.csv,1605922580.9199822,65.49018595041322,
1,1,temperature,exp_dgemm_a.csv,1605924707.2961879,65.43954918032787,
1,1,temperature,exp_dgemm_a.csv,1605926836.7635221,65.4610655737705,
1,1,temperature,exp_dgemm_a.csv,1605935242.6443,64.74845041322314,
1,1,temperature,exp_dgemm_a.csv,1605937363.078576,65.6849173553719,
1,1,temperature,exp_dgemm_a.csv,1605950951.543304,65.77117768595042,
1,1,temperature,exp_dgemm_a.csv,1605990302.2240121,63.953512396694215,
1,1,temperature,exp_dgemm_a.csv,1605993768.641501,63.38429752066116,
1,1,temperature,exp_dgemm_a.csv,1605997858.048821,63.086776859504134,
1,1,temperature,exp_dgemm_a.csv,1606006133.717653,63.931301652892564,
1,1,temperature,exp_dgemm_a.csv,1606018587.593515,65.74380165289256,
1,1,temperature,exp_dgemm_a.csv,1606020605.956707,54.76034482758621,
1,1,temperature,exp_dgemm_a.csv,1606022802.104348,65.72830578512396,
1,1,temperature,exp_dgemm_a.csv,1606028910.293994,64.21022727272727,
1,1,temperature,exp_dgemm_a.csv,1606030929.693346,65.81146694214875,
1,1,temperature,exp_dgemm_a.csv,1606032966.892302,65.61415289256199,
1,1,temperature,exp_dgemm_a.csv,1606045223.6913679,64.17665289256199,
1,1,temperature,exp_dgemm_a.csv,1606049268.24251,65.59555785123968,
1,1,temperature,exp_dgemm_a.csv,1606053429.093101,64.81714876033058,
1,1,temperature,exp_dgemm_a.csv,1606063742.832889,65.27634297520662,
1,1,temperature,exp_dgemm_a.csv,1606082165.102747,65.27427685950413,
1,1,temperature,exp_dgemm_a.csv,1606088376.245315,64.33212809917356,
1,1,temperature,exp_dgemm_a.csv,1606094654.0665019,65.69059917355372,
1,1,temperature,exp_dgemm_a.csv,1606098840.335161,65.82799586776859,
1,1,temperature,exp_dgemm_a.csv,1606105104.177585,65.45712809917356,
1,1,temperature,exp_dgemm_a.csv,1606117517.920028,65.94421487603306,
1,1,temperature,exp_dgemm_c.csv,1605903662.030821,65.06714876033058,
1,1,temperature,exp_dgemm_c.csv,1605905792.7454112,65.48605371900827,
1,1,temperature,exp_dgemm_c.csv,1605907888.693109,65.9974173553719,
1,1,temperature,exp_dgemm_c.csv,1605912069.565724,65.46229338842976,
1,1,temperature,exp_dgemm_c.csv,1605916232.5107079,65.15676229508196,
1,1,temperature,exp_dgemm_c.csv,1605920438.178472,64.21229338842976,
1,1,temperature,exp_dgemm_c.csv,1605931065.9471538,65.41700819672131,
1,1,temperature,exp_dgemm_c.csv,1605933182.790858,65.45092975206612,
1,1,temperature,exp_dgemm_c.csv,1605939504.0575922,64.03615702479338,
1,1,temperature,exp_dgemm_c.csv,1605941613.178889,65.43853305785125,
1,1,temperature,exp_dgemm_c.csv,1605943713.5219169,65.13524590163935,
1,1,temperature,exp_dgemm_c.csv,1605948850.895298,65.64566115702479,
1,1,temperature,exp_dgemm_c.csv,1605953064.5954628,64.9555785123967,
1,1,temperature,exp_dgemm_c.csv,1605959446.7103,63.26178278688525,
1,1,temperature,exp_dgemm_c.csv,1605961530.102023,64.73347107438016,
1,1,temperature,exp_dgemm_c.csv,1605963620.954339,63.15134297520661,
1,1,temperature,exp_dgemm_c.csv,1605965746.349368,65.23811983471074,
1,1,temperature,exp_dgemm_c.csv,1605967832.975188,63.385330578512395,
1,1,temperature,exp_dgemm_c.csv,1605972891.446954,64.56921487603306,
1,1,temperature,exp_dgemm_c.csv,1605985233.782538,63.361570247933884,
1,1,temperature,exp_dgemm_c.csv,1605995815.844794,65.2892561983471,
1,1,temperature,exp_dgemm_c.csv,1605999900.931,65.5077479338843,
1,1,temperature,exp_dgemm_c.csv,1606004005.890928,65.11415289256199,
1,1,temperature,exp_dgemm_c.csv,1606012410.5162408,64.8646694214876,
1,1,temperature,exp_dgemm_c.csv,1606016481.910476,65.41270661157024,
1,1,temperature,exp_dgemm_c.csv,1606024843.26468,65.82864583333334,
1,1,temperature,exp_dgemm_c.csv,1606026873.150798,64.3203125,
1,1,temperature,exp_dgemm_c.csv,1606035019.1603358,64.31404958677686,
1,1,temperature,exp_dgemm_c.csv,1606037051.736765,63.85433884297521,
1,1,temperature,exp_dgemm_c.csv,1606047244.063376,65.19369834710744,
1,1,temperature,exp_dgemm_c.csv,1606051340.954907,64.60588842975207,
1,1,temperature,exp_dgemm_c.csv,1606055471.4721432,64.0129132231405,
1,1,temperature,exp_dgemm_c.csv,1606057559.0653849,65.22314049586777,
1,1,temperature,exp_dgemm_c.csv,1606059603.975117,63.36260330578512,
1,1,temperature,exp_dgemm_c.csv,1606061680.028251,64.89566115702479,
1,1,temperature,exp_dgemm_c.csv,1606065804.851833,65.04390495867769,
1,1,temperature,exp_dgemm_c.csv,1606067844.1253812,63.457644628099175,
1,1,temperature,exp_dgemm_c.csv,1606073997.4164128,65.2995867768595,
1,1,temperature,exp_dgemm_c.csv,1606076046.2905118,65.575,
1,1,temperature,exp_dgemm_c.csv,1606080121.808376,63.65185950413223,
