duration,msg_size,experiment,kind,background
0.159657,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1583638,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1559843,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1516514,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1554115,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1516139,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1580192,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.154197,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.155857,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14989349999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1489666,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1480428,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1506458,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15056170000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15001910000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521875,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1518743,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.159078,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1591494,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1569453,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15025479999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1509266,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584627,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1495194,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1464711,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14804,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15945220000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15897820000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1492065,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15123920000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15810870000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1580615,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1513975,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1575983,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15803699999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1501779,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1513567,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15853,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.159114,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15547339999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15240520000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1511906,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1587402,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1482436,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15077720000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1508842,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1595078,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.155229,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15050870000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16110020000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1526853,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1497955,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1491615,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1500993,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1530192,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1485045,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14843779999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1529966,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584622,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15898579999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.156472,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1516703,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1490415,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1512701,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1485915,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1471398,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15755450000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1512826,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14833729999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1527641,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15187,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1564323,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15084189999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14948399999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1470879,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1485996,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1527182,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584946,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1510629,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1495919,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15100339999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15272370000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15823020000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15806689999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15770979999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1579835,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1557142,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15647460000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520966,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15208570000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14709460000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1489392,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15731170000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14814449999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1579628,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14777379999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1478784,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1494521,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1478932,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1514543,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1525756,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14998989999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.157076,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.155655,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1481089,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1475445,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15306229999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1586006,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15622979999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.151672,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1478056,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15114070000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1509667,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15064589999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15450629999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14620629999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1493951,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1491243,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.152805,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.159747,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15308129999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1569949,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1557839,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15056989999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.156119,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584275,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1619521,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1600971,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1499155,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1497197,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1468335,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.149036,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1515486,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1516344,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1575672,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.149835,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1487912,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1482372,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1523453,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15997779999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1474723,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.155326,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1504579,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1586819,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15197650000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1528046,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1506131,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1570233,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15284779999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15838570000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15833,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1519245,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1512489,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1466334,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1530243,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1519956,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14993610000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14852420000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1577873,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1599408,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15531040000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1484537,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1491448,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14673770000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14839539999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.150272,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1510031,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1593817,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1530265,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1526875,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.151472,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15745599999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15774129999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15088800000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1528906,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14609760000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14804379999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.147859,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1489466,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14735770000000004,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1603606,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1519866,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14791279999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15127639999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15220989999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1548844,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520771,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15040320000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14882599999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1527797,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1575595,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14915050000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1547574,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1524944,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14835079999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14998720000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15286970000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1586171,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15103740000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521349,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15263310000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1508342,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521627,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.149204,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15093810000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1488386,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15140839999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15354589999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15092020000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14940910000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1464936,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.152371,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1523364,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1504616,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14851070000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1517425,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15954749999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1554191,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1500685,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15080839999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1481007,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15077870000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15255870000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1518264,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521887,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15754289999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14872349999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14741229999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1475929,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15072950000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1498241,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1527178,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15172639999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15195029999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1495977,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15267529999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1479314,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15084560000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1484106,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1588146,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1492426,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15638139999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.151795,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1496835,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1523671,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14898720000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1559058,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15003370000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1469311,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521843,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1576197,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1479478,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1494287,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1458546,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1488514,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15222020000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1473973,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1472052,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.151925,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1474402,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1483742,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1486129,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1490844,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14980770000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1493921,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15091310000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521367,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15571300000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1578281,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.155683,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14981770000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1524317,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1561441,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1487425,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14596040000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520453,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1557527,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14953,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1491179,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520393,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521482,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15008139999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1464792,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14909920000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1547761,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15225629999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1490431,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1595315,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1530805,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1592644,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15580479999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1564487,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1489017,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14696099999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1462904,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1509839,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1508039,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1474179,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1486267,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15188729999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14999229999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1484277,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1500819,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1576894,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1563233,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1471979,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1481843,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.150719,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1515022,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.151979,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1505924,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.147232,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15128629999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14771779999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520556,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1591602,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15701410000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15130439999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1573076,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15087029999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1490596,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1500115,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1481829,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15071410000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15036870000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1501016,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1503759,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15779579999999999,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1483698,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1587151,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15013210000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.157894,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15051370000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1485378,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15213970000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1520912,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1521024,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15451779999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1494667,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14590920000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1460648,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.14764560000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15230429999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1495351,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15588470000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584854,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1576475,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16206429999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1546016,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.158526,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1580598,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16480229999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1600004,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1583799,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1582203,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1641401,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1595861,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1583084,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15627470000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1649878,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1562152,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1664871,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15728570000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15479189999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15486,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15984210000000001,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15518020000000002,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15772,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16830079999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16702979999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16370539999999997,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1658505,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.15470870000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.168044,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1584149,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16765120000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1575405,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1560576,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1561681,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1598226,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16834749999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.159343,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16800379999999998,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1674521,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1596328,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1685926,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1590604,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.1668022,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
0.16738570000000003,268435456,loopback,ringrong,MPI_Iprobe & DGEMM
