jobid,intercept,mnk,mn,mk,nk,tvalue_mnk,tvalue_mn,tvalue_mk,tvalue_nk,intercept_residual,mnk_residual,mn_residual,mk_residual,nk_residual,tvalue_mnk_residual,tvalue_mn_residual,tvalue_mk_residual,tvalue_nk_residual,avg_gflops,function,cluster,node,expfile_hash,cpu,start_time,expfile,exp_kind
1965807,0,7.809682071215066e-11,-3.8604385141811175e-10,3.350741806443758e-09,4.199118613139743e-09,154.493310181868,-3.3086648558571197,10.756654412712813,13.480139732841057,0,3.3891059719631393e-14,2.5084291147443824e-11,1.8975041930442698e-10,2.6076632374615713e-10,0.34839697629070887,1.1171998681487645,3.1654240676994294,4.350114219812578,25.480320765339574,dgemm,dahu,6,7b0230d253142e4054cbcda196e455f4982237c6ffcde3bbe1766432304c4269,0,1607108493,exp_256_00.csv,256
1965807,0,7.002952535246619e-11,-3.6669280308621936e-10,3.191758542299889e-09,3.6253418161717168e-09,140.69810954463412,-3.191900025583134,10.406316637733296,11.819958922053479,0,9.817928138394845e-15,4.7603291671012844e-11,1.442365759786827e-10,1.7226913475777853e-10,0.08156581384089003,1.7134250962759805,1.9445703361573707,2.3225000109194367,28.443383427384504,dgemm,dahu,6,7b0230d253142e4054cbcda196e455f4982237c6ffcde3bbe1766432304c4269,1,1607108493,exp_256_00.csv,256
1965808,0,7.459960677206001e-11,-4.492195583031613e-10,2.166360816487092e-09,5.44024432662606e-09,149.87403499398192,-8.228878062293543,4.848085984759579,12.174690417615738,0,2.9429278619142e-13,-2.2320480292982164e-11,2.7785520637838e-10,1.0232186320651852e-10,1.9684641765826445,-1.3612677112350737,2.0702180852172045,0.7623703528333017,27.618265597189488,dgemm,dahu,5,d8252bc00d4ad80362483f3026dc3ddb278f6ccf2a04e9c4c12dc20251adf4ec,0,1607110027,exp_128_01.csv,128
1965808,0,6.682573518893457e-11,-2.7580082320511493e-10,2.2502269547624835e-09,5.37692302277922e-09,123.92905896274432,-4.663554683344581,4.648420305073913,11.107412123478236,0,4.928039276584322e-13,-4.073931726973989e-11,2.444717421297492e-10,-5.884139382169489e-11,3.0805693883835983,-2.3220025398643074,1.7022963295359872,-0.40972215379514737,30.308231614516618,dgemm,dahu,5,d8252bc00d4ad80362483f3026dc3ddb278f6ccf2a04e9c4c12dc20251adf4ec,1,1607110027,exp_128_01.csv,128
1965808,0,7.551307545326043e-11,-4.383203107323692e-10,2.1898005211852413e-09,5.551434889279714e-09,146.84557166875712,-7.771814033670498,4.743434534485024,12.025235958708068,0,5.999955486619058e-13,-6.215459170869389e-11,2.809109559864792e-10,9.599295926740501e-11,2.986652678018474,-2.8209930696168914,1.5575967435203928,0.5322623328475388,27.234314015047946,dgemm,dahu,6,d8252bc00d4ad80362483f3026dc3ddb278f6ccf2a04e9c4c12dc20251adf4ec,0,1607110027,exp_128_01.csv,128
1965808,0,6.709247141288712e-11,-4.900528843431887e-10,2.0470763364616445e-09,5.138504029083769e-09,143.99297104699414,-9.589645688271043,4.893856169515387,12.284397604965646,0,3.708637667275087e-13,-4.134263485213962e-11,2.8595057605722317e-10,1.2668384078711164e-10,2.9808824992575076,-3.029847101918753,2.560183465738458,1.1342305339315075,30.997313164354726,dgemm,dahu,6,d8252bc00d4ad80362483f3026dc3ddb278f6ccf2a04e9c4c12dc20251adf4ec,1,1607110027,exp_128_01.csv,128
1965809,0,7.816934011125836e-11,-1.7247018040374251e-09,2.2596893744843007e-09,3.083088894325343e-09,112.64631271981071,-5.05187874455063,9.605212836394063,13.105219397810405,0,2.922848515797045e-13,-1.539198517212502e-11,8.522067642033012e-11,3.5183044313120536e-11,2.328543889364342,-0.24924767889817157,2.0026304348487565,0.8267786444755211,26.019146544298955,dgemm,dahu,5,f94f724902123ad5c819c09e5fafba28b00f47046abfb4f353b4d2bdd3c9169b,0,1607111575,exp_512_07.csv,512
1965809,0,7.200196313563133e-11,-1.281138253177593e-09,1.9678997314607985e-09,2.427751659400875e-09,110.2938742153001,-3.9889759611285474,8.89176006931003,10.969555469799023,0,1.6067516898532505e-13,5.1141641428386035e-11,1.4604521338681643e-10,1.5864367464122252e-10,0.7595096452098525,0.49138009140691724,2.036336614293661,2.2119993925605357,28.08579338679286,dgemm,dahu,5,f94f724902123ad5c819c09e5fafba28b00f47046abfb4f353b4d2bdd3c9169b,1,1607111575,exp_512_07.csv,512
1965809,0,7.991752254028453e-11,-1.7005298531450692e-09,2.090041506362094e-09,2.5347568589988924e-09,120.41758139462797,-5.2082343086031235,9.289247050220094,11.265796685762707,0,-2.372668249573852e-15,9.348630249709382e-11,2.2098824868209838e-10,2.5106863488584185e-10,-0.013279919359773532,1.063566790384779,3.6484240826900143,4.145038749292614,25.511987567622725,dgemm,dahu,6,f94f724902123ad5c819c09e5fafba28b00f47046abfb4f353b4d2bdd3c9169b,0,1607111575,exp_512_07.csv,512
1965809,0,7.126313573867217e-11,-1.327788105611576e-09,2.0227829788307487e-09,2.4526728156931875e-09,102.5534915187919,-3.883941340881781,8.586427898693943,10.411249506958749,0,1.9007039503887896e-13,4.9009978288050605e-11,2.0155533121738327e-10,1.7223331675872951e-10,0.8627220509757778,0.452167451467008,2.698537301542884,2.3059575106976724,28.404147898409956,dgemm,dahu,6,f94f724902123ad5c819c09e5fafba28b00f47046abfb4f353b4d2bdd3c9169b,1,1607111575,exp_512_07.csv,512
1965810,0,7.274302293220949e-11,-1.0717467976139377e-10,2.644704588902756e-09,3.1350846971939256e-09,573.2540419822003,-1.9639543103400066,48.46367620146195,57.449792414056084,0,5.605928116927045e-13,8.910957935292803e-12,1.2966681897568062e-11,7.209440449614355e-11,18.34597332539109,0.6781113779243283,0.9867462726808848,5.486282880978209,25.570820044851004,dgemm,dahu,5,db5d9a5ff022adac5c1a0ef59c1378137e51c16b3c92bf4342080147420d315a,0,1607113117,exp_random_06.csv,random
1965810,0,6.622085621561101e-11,-1.0799823320439379e-10,2.4567698109103054e-09,3.0593350515971327e-09,563.3013783436326,-2.136220496175823,48.59525816982606,60.514084795463425,0,5.435074232834243e-13,2.8977156314407534e-11,1.2614636367557668e-11,8.191811401027385e-11,19.761638737480812,2.4499467437572187,1.066536238306212,6.9259734977657885,27.999612384241296,dgemm,dahu,5,db5d9a5ff022adac5c1a0ef59c1378137e51c16b3c92bf4342080147420d315a,1,1607113117,exp_random_06.csv,random
1965810,0,7.408155555450946e-11,-1.093697477878308e-10,2.6300159601887136e-09,3.0020222994438206e-09,584.3190654407397,-2.0059521966739724,48.23716246345011,55.060136352473364,0,6.095778327862636e-13,2.3948096343813284e-11,5.3963942953503055e-11,6.533927135558062e-11,18.69366574099779,1.707731969614185,3.848153492665431,4.659324940207509,25.191996238535648,dgemm,dahu,6,db5d9a5ff022adac5c1a0ef59c1378137e51c16b3c92bf4342080147420d315a,0,1607113117,exp_random_06.csv,random
1965810,0,6.535157545273924e-11,-1.3364265264042005e-10,2.56264353592304e-09,2.864092010116572e-09,453.9463237472986,-2.158623663542915,41.39234644460868,46.26140431555563,0,7.063388170608017e-13,5.170671811843793e-12,4.7969692901025475e-11,6.547376158282612e-11,17.265533458857,0.2938984570125728,2.7265738844003558,3.7214965877209685,28.38617744898354,dgemm,dahu,6,db5d9a5ff022adac5c1a0ef59c1378137e51c16b3c92bf4342080147420d315a,1,1607113117,exp_random_06.csv,random
1965811,0,7.423948645467537e-11,-3.656548503944491e-10,1.4917386686061173e-09,5.612279020917453e-09,134.70722786391426,-6.134289038585674,2.9912424180943895,11.253772140421871,0,2.310091935407919e-13,-4.978570648041358e-12,-7.780821636769067e-12,1.7408926653013072e-10,1.4752615073040054,-0.29395535632930125,-0.054912109794152404,1.228611753868138,27.544772544819693,dgemm,dahu,5,9f55b488369e72aa0a087093803b1ec6972effe1d7f977b2c63437c451434e53,0,1607115134,exp_128_05.csv,128
1965811,0,6.80650415096646e-11,-4.3256902400599886e-10,1.1217939120911146e-09,5.647531562837101e-09,144.19885393396126,-8.472860742658147,2.6263566241459166,13.222064917861347,0,1.9979755469827275e-13,-1.1622532652782123e-11,5.2381680478142575e-11,2.3474170320349973e-10,1.2918617595031743,-0.6948060734613067,0.37429000046879723,1.6773320634252342,30.367650504190596,dgemm,dahu,5,9f55b488369e72aa0a087093803b1ec6972effe1d7f977b2c63437c451434e53,1,1607115134,exp_128_05.csv,128
1965811,0,7.617897790553396e-11,-5.112982531693376e-10,1.298861052083142e-09,5.74650846891748e-09,140.00156109014588,-8.687783760092001,2.6379305312186254,11.670909766484767,0,5.21365829297218e-13,-4.9734044340356466e-11,-5.387118957325128e-11,2.5532165450385803e-10,2.719145358330958,-2.398173472775485,-0.31049123850068555,1.4715683345947423,27.243114766003465,dgemm,dahu,6,9f55b488369e72aa0a087093803b1ec6972effe1d7f977b2c63437c451434e53,0,1607115134,exp_128_05.csv,128
