node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
6,0,temperature,exp_random_12.csv,random,1607257164.2858691,74.5171875,
6,0,temperature,exp_random_13.csv,random,1607205129.367094,74.26601239669421,
6,0,temperature,exp_random_14.csv,random,1607234919.420984,74.53615702479338,
6,0,temperature,exp_random_15.csv,random,1607229767.573266,74.4953125,
6,0,temperature,exp_random_16.csv,random,1607226211.7394009,73.96022727272727,
6,0,temperature,exp_random_17.csv,random,1607199981.596239,73.74638429752066,
6,0,temperature,exp_random_18.csv,random,1607274035.854383,72.45867768595042,
6,0,temperature,exp_random_19.csv,random,1607217974.543208,74.4426652892562,
6,0,temperature,exp_random_20.csv,random,1607304308.9271822,73.93904958677686,
6,0,temperature,exp_random_21.csv,random,1607292977.6455941,74.00929752066116,
6,0,temperature,exp_random_22.csv,random,1607290936.9174578,74.29907024793388,
6,0,temperature,exp_random_26.csv,random,1607279743.3642392,73.85485537190083,
6,0,temperature,exp_random_28.csv,random,1607277689.479433,74.36053719008264,
6,0,temperature,exp_random_29.csv,random,1607310996.516315,73.99380165289256,
6,0,temperature,exp_shuffled_00.csv,shuffled,1607183786.007048,74.9175,
6,0,temperature,exp_shuffled_01.csv,shuffled,1607141110.325137,74.82552083333333,
6,0,temperature,exp_shuffled_02.csv,shuffled,1607156499.244407,74.615,
6,0,temperature,exp_shuffled_03.csv,shuffled,1607145717.79025,74.6225,
6,0,temperature,exp_shuffled_04.csv,shuffled,1607147250.7756429,74.90625,
6,0,temperature,exp_shuffled_05.csv,shuffled,1607129863.6055639,74.91,
6,0,temperature,exp_shuffled_06.csv,shuffled,1607128308.149986,74.98,
6,0,temperature,exp_shuffled_07.csv,shuffled,1607172903.772192,74.73697916666667,
6,0,temperature,exp_shuffled_08.csv,shuffled,1607148793.3383482,74.265,
6,0,temperature,exp_shuffled_09.csv,shuffled,1607139566.1020758,74.27864583333333,
6,0,temperature,exp_shuffled_10.csv,shuffled,1607248713.842109,74.475,
6,0,temperature,exp_shuffled_11.csv,shuffled,1607210237.7932281,74.36458333333333,
6,0,temperature,exp_shuffled_12.csv,shuffled,1607216429.36815,74.85,
6,0,temperature,exp_shuffled_13.csv,shuffled,1607193559.125141,74.6175,
6,0,temperature,exp_shuffled_14.csv,shuffled,1607250402.853873,74.9775,
6,0,temperature,exp_shuffled_15.csv,shuffled,1607238481.741199,74.94791666666667,
6,0,temperature,exp_shuffled_16.csv,shuffled,1607192010.505365,74.6675,
6,0,temperature,exp_shuffled_17.csv,shuffled,1607221541.6914701,74.93,
6,0,temperature,exp_shuffled_18.csv,shuffled,1607198336.421542,74.9775,
6,0,temperature,exp_shuffled_19.csv,shuffled,1607219999.733706,74.5575,
6,0,temperature,exp_shuffled_20.csv,shuffled,1607306352.8584268,74.805,
6,0,temperature,exp_shuffled_22.csv,shuffled,1607298096.557386,75.12,
6,0,temperature,exp_shuffled_23.csv,shuffled,1607326916.9083729,74.5725,
6,0,temperature,exp_shuffled_24.csv,shuffled,1607314583.23952,74.23697916666667,
6,0,temperature,exp_shuffled_25.csv,shuffled,1607319235.0778172,74.36197916666667,
6,1,frequency,exp_128_00.csv,128,1607138024.236641,2.3783223020833337,
6,1,frequency,exp_128_01.csv,128,1607114005.970915,2.3724358599999995,
6,1,frequency,exp_128_02.csv,128,1607171356.591858,2.3738105350000023,
6,1,frequency,exp_128_03.csv,128,1607168282.0772831,2.3704542899999974,
6,1,frequency,exp_128_04.csv,128,1607150326.613597,2.3774054374999976,
6,1,frequency,exp_128_05.csv,128,1607119117.8759098,2.3708256599999995,
6,1,frequency,exp_128_06.csv,128,1607178618.8559942,2.3707994224999998,
6,1,frequency,exp_128_07.csv,128,1607177073.551363,2.3627298725,
6,1,frequency,exp_128_08.csv,128,1607162100.521587,2.372604384999999,
6,1,frequency,exp_128_09.csv,128,1607185343.171826,2.3754588225000024,
6,1,frequency,exp_128_10.csv,128,1607246635.1820512,2.374204317499998,
6,1,frequency,exp_128_11.csv,128,1607195087.891945,2.371370085000001,
6,1,frequency,exp_128_12.csv,128,1607264306.2121222,2.3733548374999964,
6,1,frequency,exp_128_13.csv,128,1607202050.419397,2.3618925975000007,
6,1,frequency,exp_128_14.csv,128,1607208692.4194791,2.3691376474999983,
6,1,frequency,exp_128_15.csv,128,1607207143.791656,2.3744311799999993,
6,1,frequency,exp_128_16.csv,128,1607270955.413312,2.3722157675,
6,1,frequency,exp_128_17.csv,128,1607196627.202204,2.3731792424999973,
6,1,frequency,exp_128_18.csv,128,1607228223.6975842,2.3602593375,
6,1,frequency,exp_128_19.csv,128,1607262757.2220411,2.361273515,
6,1,frequency,exp_128_20.csv,128,1607299661.611321,2.363915497499997,
6,1,frequency,exp_128_21.csv,128,1607295002.6167302,2.3701613975000004,
6,1,frequency,exp_128_22.csv,128,1607296546.323499,2.3711842350000003,
6,1,frequency,exp_128_23.csv,128,1607323839.6529868,2.3702597925,
6,1,frequency,exp_128_24.csv,128,1607316147.5153909,2.3751277675000018,
6,1,frequency,exp_128_25.csv,128,1607286287.291698,2.3721862250000014,
6,1,frequency,exp_128_27.csv,128,1607320761.298947,2.369399777499997,
6,1,frequency,exp_128_28.csv,128,1607309450.1406982,2.373385949999999,
6,1,frequency,exp_256_00.csv,256,1607112470.277094,2.1709199649999964,
6,1,frequency,exp_256_01.csv,256,1607166747.7772632,2.1720582049999995,
6,1,frequency,exp_256_02.csv,256,1607136495.947017,2.1648354635416687,
6,1,frequency,exp_256_03.csv,256,1607153404.073059,2.165303437499998,
6,1,frequency,exp_256_04.csv,256,1607142652.221477,2.1692276718750017,
6,1,frequency,exp_256_05.csv,256,1607151858.696005,2.166849875,
6,1,frequency,exp_256_06.csv,256,1607165198.959904,2.1749010874999986,
6,1,frequency,exp_256_07.csv,256,1607144187.145653,2.171931046875001,
6,1,frequency,exp_256_08.csv,256,1607190465.901742,2.17754497,
6,1,frequency,exp_256_09.csv,256,1607180161.568165,2.1698612447916674,
