jobid,expfile,m,n,k,node,cpu,duration
1965808,exp_128_01.csv,12926,5042,128,5,1,0.5478559000000001
1965808,exp_128_01.csv,10164,7693,128,5,1,0.64152
1965808,exp_128_01.csv,4144,6895,128,5,1,0.24278400000000003
1965808,exp_128_01.csv,6834,10679,128,5,1,0.6129920999999999
1965808,exp_128_01.csv,5240,4975,128,5,1,0.2208022
1965808,exp_128_01.csv,5972,10463,128,5,1,0.5239533
1965808,exp_128_01.csv,3459,7536,128,5,1,0.21620820000000004
1965808,exp_128_01.csv,6154,5072,128,5,1,0.26079139999999995
1965808,exp_128_01.csv,2158,1186,128,5,1,0.02245057
1965808,exp_128_01.csv,6411,11784,128,5,1,0.6376953000000001
1965808,exp_128_01.csv,9436,5527,128,5,1,0.42988590000000004
1965808,exp_128_01.csv,1538,8471,128,5,1,0.114776
1965808,exp_128_01.csv,6012,3894,128,5,1,0.1982797
1965808,exp_128_01.csv,567,4513,128,5,1,0.02443105
1965808,exp_128_01.csv,10349,5794,128,5,1,0.503208
1965808,exp_128_01.csv,6837,10293,128,5,1,0.588491
1965808,exp_128_01.csv,5547,6091,128,5,1,0.2842864
1965808,exp_128_01.csv,5016,9351,128,5,1,0.3948207
1965808,exp_128_01.csv,1186,2158,128,5,1,0.02292345
1965808,exp_128_01.csv,614,12610,128,5,1,0.0734781
1965808,exp_128_01.csv,14589,3215,128,5,1,0.3936559
1965808,exp_128_01.csv,11725,4222,128,5,1,0.4148268
1965808,exp_128_01.csv,4872,5350,128,5,1,0.219639
1965808,exp_128_01.csv,4248,9200,128,5,1,0.32370920000000003
1965808,exp_128_01.csv,6020,7363,128,5,1,0.3728829
1965808,exp_128_01.csv,6750,10812,128,5,1,0.6160273
1965808,exp_128_01.csv,5072,6154,128,5,1,0.26360359999999994
1965808,exp_128_01.csv,13904,937,128,5,1,0.11109369999999999
1965808,exp_128_01.csv,4222,11725,128,5,1,0.418493
1965808,exp_128_01.csv,4925,10589,128,5,1,0.44001850000000003
1965808,exp_128_01.csv,5739,13625,128,5,1,0.6602173000000001
1965808,exp_128_01.csv,2233,8149,128,5,1,0.1609749
1965808,exp_128_01.csv,7277,10382,128,5,1,0.6269913
1965808,exp_128_01.csv,9200,4248,128,5,1,0.3281583
1965808,exp_128_01.csv,9359,4176,128,5,1,0.3266042
1965808,exp_128_01.csv,571,9055,128,5,1,0.04998816
1965808,exp_128_01.csv,6489,9629,128,5,1,0.5251159000000001
1965808,exp_128_01.csv,13625,5739,128,5,1,0.654867
1965808,exp_128_01.csv,1743,2966,128,5,1,0.04544369
1965808,exp_128_01.csv,5891,11504,128,5,1,0.5698306
1965808,exp_128_01.csv,8149,2233,128,5,1,0.15652120000000003
1965808,exp_128_01.csv,8525,7645,128,5,1,0.545999
1965808,exp_128_01.csv,7536,3459,128,5,1,0.21474899999999997
1965808,exp_128_01.csv,12151,4292,128,5,1,0.4401939
1965808,exp_128_01.csv,10742,972,128,5,1,0.09133145
1965808,exp_128_01.csv,2048,2048,2048,5,1,0.6085039000000001
1965808,exp_128_01.csv,10257,1018,128,5,1,0.09216067
1965808,exp_128_01.csv,5042,12926,128,5,1,0.5502214
1965808,exp_128_01.csv,13935,2621,128,5,1,0.31012979999999996
1965808,exp_128_01.csv,6973,6356,128,5,1,0.3730783
1965808,exp_128_01.csv,10589,4925,128,5,1,0.44226109999999996
1965808,exp_128_01.csv,3256,12785,128,5,1,0.354107
1965808,exp_128_01.csv,5455,12423,128,5,1,0.5680363
1965808,exp_128_01.csv,4292,12151,128,5,1,0.44132780000000005
1965808,exp_128_01.csv,7765,8047,128,5,1,0.5300731
1965808,exp_128_01.csv,7487,9400,128,5,1,0.5914034
1965808,exp_128_01.csv,4975,5240,128,5,1,0.2150217
1965808,exp_128_01.csv,7993,4227,128,5,1,0.2882978
1965808,exp_128_01.csv,4,4,4,5,1,2.5839999999999997e-06
1965808,exp_128_01.csv,4599,7941,128,5,1,0.320073
1965808,exp_128_01.csv,11504,5891,128,5,1,0.5684573
1965808,exp_128_01.csv,4771,11993,128,5,1,0.4823925
1965808,exp_128_01.csv,9319,3349,128,5,1,0.2645763
1965808,exp_128_01.csv,5527,9436,128,5,1,0.44029209999999996
1965808,exp_128_01.csv,4176,9359,128,5,1,0.3302616
1965808,exp_128_01.csv,12423,5455,128,5,1,0.5686934
1965808,exp_128_01.csv,1351,15443,128,5,1,0.1845781
1965808,exp_128_01.csv,7574,7555,128,5,1,0.4809362
1965808,exp_128_01.csv,7363,6020,128,5,1,0.37187129999999996
1965808,exp_128_01.csv,2934,4441,128,5,1,0.1106192
1965808,exp_128_01.csv,7555,7574,128,5,1,0.4791657
1965808,exp_128_01.csv,11582,5177,128,5,1,0.5032729
1965808,exp_128_01.csv,7220,7577,128,5,1,0.461222
1965808,exp_128_01.csv,2390,3240,128,5,1,0.06644793
1965808,exp_128_01.csv,14110,2025,128,5,1,0.24006750000000002
1965808,exp_128_01.csv,11643,6716,128,5,1,0.6529074
1965808,exp_128_01.csv,7337,6747,128,5,1,0.4146641
1965808,exp_128_01.csv,1018,10257,128,5,1,0.09221175
1965808,exp_128_01.csv,11993,4771,128,5,1,0.47883519999999996
1965808,exp_128_01.csv,3670,10649,128,5,1,0.33357990000000004
1965808,exp_128_01.csv,7843,6975,128,5,1,0.46208299999999997
1965808,exp_128_01.csv,1534,13601,128,5,1,0.1802405
1965808,exp_128_01.csv,6895,4144,128,5,1,0.2387567
1965808,exp_128_01.csv,6356,6973,128,5,1,0.3710855
1965808,exp_128_01.csv,6315,1226,128,5,1,0.06677011
1965808,exp_128_01.csv,5350,4872,128,5,1,0.22048009999999998
1965808,exp_128_01.csv,6974,10465,128,5,1,0.6103849
1965808,exp_128_01.csv,5125,4568,128,5,1,0.1978556
1965808,exp_128_01.csv,4924,11620,128,5,1,0.4830185
1965808,exp_128_01.csv,1957,9299,128,5,1,0.15669439999999998
1965808,exp_128_01.csv,10465,6974,128,5,1,0.6115622
1965808,exp_128_01.csv,5794,10349,128,5,1,0.5021802
1965808,exp_128_01.csv,9723,6703,128,5,1,0.5475626
1965808,exp_128_01.csv,2086,5005,128,5,1,0.09032717
1965808,exp_128_01.csv,4441,2934,128,5,1,0.11080430000000001
1965808,exp_128_01.csv,4227,7993,128,5,1,0.2870388
1965808,exp_128_01.csv,10894,5504,128,5,1,0.505618
1965808,exp_128_01.csv,1226,6315,128,5,1,0.06907446
1965808,exp_128_01.csv,5659,8288,128,5,1,0.4002397
1965808,exp_128_01.csv,10463,5972,128,5,1,0.5205943000000001
1965808,exp_128_01.csv,7693,10164,128,5,1,0.6592449
1965808,exp_128_01.csv,5504,10894,128,5,1,0.5073899000000001
1965808,exp_128_01.csv,4787,10341,128,5,1,0.4176939
1965808,exp_128_01.csv,9055,571,128,5,1,0.04544358
1965808,exp_128_01.csv,2,2,2,5,1,2.426e-06
1965808,exp_128_01.csv,9299,1957,128,5,1,0.15417160000000002
1965808,exp_128_01.csv,3914,9331,128,5,1,0.30918379999999995
1965808,exp_128_01.csv,13885,1686,128,5,1,0.19775720000000002
1965808,exp_128_01.csv,5005,2086,128,5,1,0.08851051
1965808,exp_128_01.csv,3131,6664,128,5,1,0.1778921
1965808,exp_128_01.csv,7212,4685,128,5,1,0.28542629999999997
1965808,exp_128_01.csv,7632,9899,128,5,1,0.6376265999999999
1965808,exp_128_01.csv,3240,2390,128,5,1,0.06488658
1965808,exp_128_01.csv,4241,6737,128,5,1,0.24054339999999996
1965808,exp_128_01.csv,9765,4539,128,5,1,0.37089229999999995
1965808,exp_128_01.csv,6716,11643,128,5,1,0.6566735
1965808,exp_128_01.csv,8600,6361,128,5,1,0.45930470000000007
1965808,exp_128_01.csv,6091,5547,128,5,1,0.2825328
1965808,exp_128_01.csv,9331,3914,128,5,1,0.30672150000000004
1965808,exp_128_01.csv,579,4420,128,5,1,0.02471707
1965808,exp_128_01.csv,5922,7030,128,5,1,0.350837
1965808,exp_128_01.csv,3,3,3,5,1,3.275e-06
1965808,exp_128_01.csv,11784,6411,128,5,1,0.622541
1965808,exp_128_01.csv,5733,11821,128,5,1,0.5740149999999999
1965808,exp_128_01.csv,11821,5733,128,5,1,0.5696882
1965808,exp_128_01.csv,4513,567,128,5,1,0.02278677
1965808,exp_128_01.csv,11091,6345,128,5,1,0.5887467
1965808,exp_128_01.csv,10649,3670,128,5,1,0.328523
1965808,exp_128_01.csv,6345,11091,128,5,1,0.5892356
1965808,exp_128_01.csv,9351,5016,128,5,1,0.39326500000000003
1965808,exp_128_01.csv,8047,7765,128,5,1,0.5260934
1965808,exp_128_01.csv,12610,614,128,5,1,0.06799661
1965808,exp_128_01.csv,7577,7220,128,5,1,0.4572532
1965808,exp_128_01.csv,7030,5922,128,5,1,0.34965409999999997
1965808,exp_128_01.csv,4539,9765,128,5,1,0.3729427
1965808,exp_128_01.csv,8288,5659,128,5,1,0.3874573
1965808,exp_128_01.csv,2621,13935,128,5,1,0.3138415
1965808,exp_128_01.csv,3602,11557,128,5,1,0.3552336
1965808,exp_128_01.csv,10935,1423,128,5,1,0.1332604
1965808,exp_128_01.csv,15443,1351,128,5,1,0.17740050000000002
1965808,exp_128_01.csv,6737,4241,128,5,1,0.2393109
1965808,exp_128_01.csv,1423,10935,128,5,1,0.1369685
1965808,exp_128_01.csv,10679,6834,128,5,1,0.6124022
1965808,exp_128_01.csv,6703,9723,128,5,1,0.5457681
1965808,exp_128_01.csv,13601,1534,128,5,1,0.1778388
1965808,exp_128_01.csv,6361,8600,128,5,1,0.4610174
1965808,exp_128_01.csv,9629,6489,128,5,1,0.5233487
1965808,exp_128_01.csv,10770,2898,128,5,1,0.26348130000000003
1965808,exp_128_01.csv,8471,1538,128,5,1,0.1101729
1965808,exp_128_01.csv,9400,7487,128,5,1,0.5911786
1965808,exp_128_01.csv,11557,3602,128,5,1,0.3510708
1965808,exp_128_01.csv,11620,4924,128,5,1,0.4804683
1965808,exp_128_01.csv,1,1,1,5,1,2.1180000000000003e-06
1965808,exp_128_01.csv,7941,4599,128,5,1,0.3186533
1965808,exp_128_01.csv,3215,14589,128,5,1,0.40000979999999997
1965808,exp_128_01.csv,4382,1180,128,5,1,0.04428316
1965808,exp_128_01.csv,9099,1710,128,5,1,0.1314249
1965808,exp_128_01.csv,10382,7277,128,5,1,0.6356949000000001
1965808,exp_128_01.csv,10293,6837,128,5,1,0.5920377
1965808,exp_128_01.csv,4685,7212,128,5,1,0.2794527
1965808,exp_128_01.csv,6975,7843,128,5,1,0.4620991
1965808,exp_128_01.csv,6664,3131,128,5,1,0.17670039999999998
1965808,exp_128_01.csv,12785,3256,128,5,1,0.3487324
1965808,exp_128_01.csv,6747,7337,128,5,1,0.41661640000000005
1965808,exp_128_01.csv,1686,13885,128,5,1,0.20434520000000003
1965808,exp_128_01.csv,10341,4787,128,5,1,0.4148133
1965808,exp_128_01.csv,5376,3385,128,5,1,0.157022
1965808,exp_128_01.csv,1180,4382,128,5,1,0.04590328
1965808,exp_128_01.csv,937,13904,128,5,1,0.11605080000000001
1965808,exp_128_01.csv,3894,6012,128,5,1,0.1981051
1965808,exp_128_01.csv,4420,579,128,5,1,0.02259794
1965808,exp_128_01.csv,972,10742,128,5,1,0.09211354
1965808,exp_128_01.csv,9899,7632,128,5,1,0.6360631
1965808,exp_128_01.csv,1710,9099,128,5,1,0.13487829999999998
1965808,exp_128_01.csv,5177,11582,128,5,1,0.5073622999999999
1965808,exp_128_01.csv,1892,8224,128,5,1,0.137747
1965808,exp_128_01.csv,2898,10770,128,5,1,0.26641909999999996
1965808,exp_128_01.csv,7645,8525,128,5,1,0.5414293
1965808,exp_128_01.csv,3349,9319,128,5,1,0.2663258
1965808,exp_128_01.csv,8224,1892,128,5,1,0.134904
1965808,exp_128_01.csv,3385,5376,128,5,1,0.157868
1965808,exp_128_01.csv,2025,14110,128,5,1,0.2412386
1965808,exp_128_01.csv,2966,1743,128,5,1,0.04452421
1965808,exp_128_01.csv,10812,6750,128,5,1,0.6130741999999999
1965808,exp_128_01.csv,4568,5125,128,5,1,0.19701029999999997
1965808,exp_128_01.csv,12926,5042,128,5,1,0.5480574
1965808,exp_128_01.csv,10164,7693,128,5,1,0.6415630999999999
1965808,exp_128_01.csv,4144,6895,128,5,1,0.2431848
1965808,exp_128_01.csv,6834,10679,128,5,1,0.6130232
1965808,exp_128_01.csv,5240,4975,128,5,1,0.22095410000000001
1965808,exp_128_01.csv,5972,10463,128,5,1,0.5241858
1965808,exp_128_01.csv,3459,7536,128,5,1,0.2163129
1965808,exp_128_01.csv,6154,5072,128,5,1,0.2607396
1965808,exp_128_01.csv,2158,1186,128,5,1,0.02256903
1965808,exp_128_01.csv,6411,11784,128,5,1,0.6374818
1965808,exp_128_01.csv,9436,5527,128,5,1,0.4298252
1965808,exp_128_01.csv,1538,8471,128,5,1,0.11451480000000001
1965808,exp_128_01.csv,6012,3894,128,5,1,0.198
1965808,exp_128_01.csv,567,4513,128,5,1,0.0244495
1965808,exp_128_01.csv,10349,5794,128,5,1,0.5031567
1965808,exp_128_01.csv,6837,10293,128,5,1,0.5885594
1965808,exp_128_01.csv,5547,6091,128,5,1,0.28442090000000003
1965808,exp_128_01.csv,5016,9351,128,5,1,0.3953982
1965808,exp_128_01.csv,1186,2158,128,5,1,0.0228068
1965808,exp_128_01.csv,614,12610,128,5,1,0.07370759
1965808,exp_128_01.csv,14589,3215,128,5,1,0.3936409
1965808,exp_128_01.csv,11725,4222,128,5,1,0.4148774
1965808,exp_128_01.csv,4872,5350,128,5,1,0.2198423
1965808,exp_128_01.csv,4248,9200,128,5,1,0.32351620000000003
1965808,exp_128_01.csv,6020,7363,128,5,1,0.372368
1965808,exp_128_01.csv,6750,10812,128,5,1,0.6161677
1965808,exp_128_01.csv,5072,6154,128,5,1,0.26375879999999996
1965808,exp_128_01.csv,13904,937,128,5,1,0.11089469999999998
1965808,exp_128_01.csv,4222,11725,128,5,1,0.418716
1965808,exp_128_01.csv,4925,10589,128,5,1,0.44050079999999997
1965808,exp_128_01.csv,5739,13625,128,5,1,0.6598993000000001
1965808,exp_128_01.csv,2233,8149,128,5,1,0.1610741
1965808,exp_128_01.csv,7277,10382,128,5,1,0.6272525999999999
1965808,exp_128_01.csv,9200,4248,128,5,1,0.3282223
1965808,exp_128_01.csv,9359,4176,128,5,1,0.32657820000000004
1965808,exp_128_01.csv,571,9055,128,5,1,0.0498903
1965808,exp_128_01.csv,6489,9629,128,5,1,0.5253916000000001
1965808,exp_128_01.csv,13625,5739,128,5,1,0.6547344
1965808,exp_128_01.csv,1743,2966,128,5,1,0.0454044
1965808,exp_128_01.csv,5891,11504,128,5,1,0.5699188000000001
1965808,exp_128_01.csv,8149,2233,128,5,1,0.1566241
1965808,exp_128_01.csv,8525,7645,128,5,1,0.5461676999999999
1965808,exp_128_01.csv,7536,3459,128,5,1,0.2150926
1965808,exp_128_01.csv,12151,4292,128,5,1,0.44209709999999997
1965808,exp_128_01.csv,10742,972,128,5,1,0.09224512
1965808,exp_128_01.csv,2048,2048,2048,5,1,0.6098422
1965808,exp_128_01.csv,10257,1018,128,5,1,0.09169887
1965808,exp_128_01.csv,5042,12926,128,5,1,0.5487327
1965808,exp_128_01.csv,13935,2621,128,5,1,0.3109147
1965808,exp_128_01.csv,6973,6356,128,5,1,0.37221279999999995
1965808,exp_128_01.csv,10589,4925,128,5,1,0.44258500000000006
1965808,exp_128_01.csv,3256,12785,128,5,1,0.3543637
1965808,exp_128_01.csv,5455,12423,128,5,1,0.5682538
1965808,exp_128_01.csv,4292,12151,128,5,1,0.44123009999999996
1965808,exp_128_01.csv,7765,8047,128,5,1,0.5311069
1965808,exp_128_01.csv,7487,9400,128,5,1,0.5918053000000001
1965808,exp_128_01.csv,4975,5240,128,5,1,0.21534250000000002
1965808,exp_128_01.csv,7993,4227,128,5,1,0.28875690000000004
1965808,exp_128_01.csv,4,4,4,5,1,2.493e-06
1965808,exp_128_01.csv,4599,7941,128,5,1,0.3200373
1965808,exp_128_01.csv,11504,5891,128,5,1,0.5681162
1965808,exp_128_01.csv,4771,11993,128,5,1,0.48253429999999997
1965808,exp_128_01.csv,9319,3349,128,5,1,0.2644895
1965808,exp_128_01.csv,5527,9436,128,5,1,0.43993909999999997
1965808,exp_128_01.csv,4176,9359,128,5,1,0.3297426
1965808,exp_128_01.csv,12423,5455,128,5,1,0.5676300999999999
1965808,exp_128_01.csv,1351,15443,128,5,1,0.1842822
1965808,exp_128_01.csv,7574,7555,128,5,1,0.48009309999999994
1965808,exp_128_01.csv,7363,6020,128,5,1,0.37162870000000003
1965808,exp_128_01.csv,2934,4441,128,5,1,0.1105786
1965808,exp_128_01.csv,7555,7574,128,5,1,0.4785382
1965808,exp_128_01.csv,11582,5177,128,5,1,0.5029928
1965808,exp_128_01.csv,7220,7577,128,5,1,0.4607937
1965808,exp_128_01.csv,2390,3240,128,5,1,0.06629709
1965808,exp_128_01.csv,14110,2025,128,5,1,0.24006100000000002
1965808,exp_128_01.csv,11643,6716,128,5,1,0.6530007
1965808,exp_128_01.csv,7337,6747,128,5,1,0.4146013
1965808,exp_128_01.csv,1018,10257,128,5,1,0.09184128
1965808,exp_128_01.csv,11993,4771,128,5,1,0.4788133
1965808,exp_128_01.csv,3670,10649,128,5,1,0.33328909999999995
1965808,exp_128_01.csv,7843,6975,128,5,1,0.4614866
1965808,exp_128_01.csv,1534,13601,128,5,1,0.1797955
1965808,exp_128_01.csv,6895,4144,128,5,1,0.2387861
1965808,exp_128_01.csv,6356,6973,128,5,1,0.3707072
1965808,exp_128_01.csv,6315,1226,128,5,1,0.06671441
1965808,exp_128_01.csv,5350,4872,128,5,1,0.22062849999999998
1965808,exp_128_01.csv,6974,10465,128,5,1,0.610069
1965808,exp_128_01.csv,5125,4568,128,5,1,0.1976651
1965808,exp_128_01.csv,4924,11620,128,5,1,0.48280429999999996
1965808,exp_128_01.csv,1957,9299,128,5,1,0.1563678
1965808,exp_128_01.csv,10465,6974,128,5,1,0.6112521
1965808,exp_128_01.csv,5794,10349,128,5,1,0.5019194
1965808,exp_128_01.csv,9723,6703,128,5,1,0.5468651999999999
1965808,exp_128_01.csv,2086,5005,128,5,1,0.09006207
1965808,exp_128_01.csv,4441,2934,128,5,1,0.1108132
1965808,exp_128_01.csv,4227,7993,128,5,1,0.28720419999999997
1965808,exp_128_01.csv,10894,5504,128,5,1,0.5061853000000001
1965808,exp_128_01.csv,1226,6315,128,5,1,0.06892745
1965808,exp_128_01.csv,5659,8288,128,5,1,0.40049640000000003
1965808,exp_128_01.csv,10463,5972,128,5,1,0.520334
1965808,exp_128_01.csv,7693,10164,128,5,1,0.6588129
1965808,exp_128_01.csv,5504,10894,128,5,1,0.5075894
1965808,exp_128_01.csv,4787,10341,128,5,1,0.4177495
1965808,exp_128_01.csv,9055,571,128,5,1,0.04546448
1965808,exp_128_01.csv,2,2,2,5,1,2.008e-06
1965808,exp_128_01.csv,9299,1957,128,5,1,0.1537694
1965808,exp_128_01.csv,3914,9331,128,5,1,0.3092807
1965808,exp_128_01.csv,13885,1686,128,5,1,0.1976766
1965808,exp_128_01.csv,5005,2086,128,5,1,0.08830825
1965808,exp_128_01.csv,3131,6664,128,5,1,0.17801589999999998
1965808,exp_128_01.csv,7212,4685,128,5,1,0.284929
1965808,exp_128_01.csv,7632,9899,128,5,1,0.6375664000000001
1965808,exp_128_01.csv,3240,2390,128,5,1,0.06487684
1965808,exp_128_01.csv,4241,6737,128,5,1,0.24053179999999996
1965808,exp_128_01.csv,9765,4539,128,5,1,0.3707744
1965808,exp_128_01.csv,6716,11643,128,5,1,0.6561157
1965808,exp_128_01.csv,8600,6361,128,5,1,0.4593474
1965808,exp_128_01.csv,6091,5547,128,5,1,0.2823507
1965808,exp_128_01.csv,9331,3914,128,5,1,0.3067127
1965808,exp_128_01.csv,579,4420,128,5,1,0.02460528
1965808,exp_128_01.csv,5922,7030,128,5,1,0.3512047
1965808,exp_128_01.csv,3,3,3,5,1,2.72e-06
1965808,exp_128_01.csv,11784,6411,128,5,1,0.6227474000000001
1965808,exp_128_01.csv,5733,11821,128,5,1,0.5734825
1965808,exp_128_01.csv,11821,5733,128,5,1,0.5692288000000001
1965808,exp_128_01.csv,4513,567,128,5,1,0.02267782
1965808,exp_128_01.csv,11091,6345,128,5,1,0.5897119000000001
1965808,exp_128_01.csv,10649,3670,128,5,1,0.3286045
1965808,exp_128_01.csv,6345,11091,128,5,1,0.5892361999999999
1965808,exp_128_01.csv,9351,5016,128,5,1,0.3930888
1965808,exp_128_01.csv,8047,7765,128,5,1,0.526759
1965808,exp_128_01.csv,12610,614,128,5,1,0.06785844
1965808,exp_128_01.csv,7577,7220,128,5,1,0.45729390000000003
1965808,exp_128_01.csv,7030,5922,128,5,1,0.3497017
1965808,exp_128_01.csv,4539,9765,128,5,1,0.3729991
1965808,exp_128_01.csv,8288,5659,128,5,1,0.3875866
1965808,exp_128_01.csv,2621,13935,128,5,1,0.3135894
1965808,exp_128_01.csv,3602,11557,128,5,1,0.3555188
1965808,exp_128_01.csv,10935,1423,128,5,1,0.13320729999999997
1965808,exp_128_01.csv,15443,1351,128,5,1,0.177259
1965808,exp_128_01.csv,6737,4241,128,5,1,0.23966439999999997
1965808,exp_128_01.csv,1423,10935,128,5,1,0.1367146
1965808,exp_128_01.csv,10679,6834,128,5,1,0.6121649
1965808,exp_128_01.csv,6703,9723,128,5,1,0.54611
1965808,exp_128_01.csv,13601,1534,128,5,1,0.1772886
1965808,exp_128_01.csv,6361,8600,128,5,1,0.4607809
1965808,exp_128_01.csv,9629,6489,128,5,1,0.5232154
1965808,exp_128_01.csv,10770,2898,128,5,1,0.263282
1965808,exp_128_01.csv,8471,1538,128,5,1,0.11024500000000001
1965808,exp_128_01.csv,9400,7487,128,5,1,0.5910930999999999
1965808,exp_128_01.csv,11557,3602,128,5,1,0.35127859999999994
1965808,exp_128_01.csv,11620,4924,128,5,1,0.4805183
1965808,exp_128_01.csv,1,1,1,5,1,2.707e-06
1965808,exp_128_01.csv,7941,4599,128,5,1,0.3192893
1965808,exp_128_01.csv,3215,14589,128,5,1,0.39993609999999996
1965808,exp_128_01.csv,4382,1180,128,5,1,0.04446422
1965808,exp_128_01.csv,9099,1710,128,5,1,0.131234
1965808,exp_128_01.csv,10382,7277,128,5,1,0.634741
1965808,exp_128_01.csv,10293,6837,128,5,1,0.5918706
1965808,exp_128_01.csv,4685,7212,128,5,1,0.27947790000000006
1965808,exp_128_01.csv,6975,7843,128,5,1,0.4614915
1965808,exp_128_01.csv,6664,3131,128,5,1,0.17651070000000002
1965808,exp_128_01.csv,12785,3256,128,5,1,0.34845040000000005
1965808,exp_128_01.csv,6747,7337,128,5,1,0.41657790000000006
1965808,exp_128_01.csv,1686,13885,128,5,1,0.20408959999999998
1965808,exp_128_01.csv,10341,4787,128,5,1,0.41459540000000006
1965808,exp_128_01.csv,5376,3385,128,5,1,0.1572221
1965808,exp_128_01.csv,1180,4382,128,5,1,0.04572722
1965808,exp_128_01.csv,937,13904,128,5,1,0.11613889999999999
1965808,exp_128_01.csv,3894,6012,128,5,1,0.1979129
1965808,exp_128_01.csv,4420,579,128,5,1,0.02262225
1965808,exp_128_01.csv,972,10742,128,5,1,0.09191525
1965808,exp_128_01.csv,9899,7632,128,5,1,0.6361416
1965808,exp_128_01.csv,1710,9099,128,5,1,0.134654
1965808,exp_128_01.csv,5177,11582,128,5,1,0.5067688
1965808,exp_128_01.csv,1892,8224,128,5,1,0.1376207
1965808,exp_128_01.csv,2898,10770,128,5,1,0.2664023
1965808,exp_128_01.csv,7645,8525,128,5,1,0.5411921
1965808,exp_128_01.csv,3349,9319,128,5,1,0.26610959999999995
1965808,exp_128_01.csv,8224,1892,128,5,1,0.1354986
1965808,exp_128_01.csv,3385,5376,128,5,1,0.15787779999999998
1965808,exp_128_01.csv,2025,14110,128,5,1,0.241497
1965808,exp_128_01.csv,2966,1743,128,5,1,0.04451843
1965808,exp_128_01.csv,10812,6750,128,5,1,0.613047
1965808,exp_128_01.csv,4568,5125,128,5,1,0.19688540000000002
1965808,exp_128_01.csv,12926,5042,128,5,1,0.5481468
1965808,exp_128_01.csv,10164,7693,128,5,1,0.6416614
1965808,exp_128_01.csv,4144,6895,128,5,1,0.24291220000000002
1965808,exp_128_01.csv,6834,10679,128,5,1,0.6128210999999999
1965808,exp_128_01.csv,5240,4975,128,5,1,0.220694
1965808,exp_128_01.csv,5972,10463,128,5,1,0.5237890000000001
1965808,exp_128_01.csv,3459,7536,128,5,1,0.2166583
1965808,exp_128_01.csv,6154,5072,128,5,1,0.26087350000000004
1965808,exp_128_01.csv,2158,1186,128,5,1,0.02244802
1965808,exp_128_01.csv,6411,11784,128,5,1,0.6358291
1965808,exp_128_01.csv,9436,5527,128,5,1,0.4299512
1965808,exp_128_01.csv,1538,8471,128,5,1,0.11445930000000001
1965808,exp_128_01.csv,6012,3894,128,5,1,0.1977082
1965808,exp_128_01.csv,567,4513,128,5,1,0.0244256
1965808,exp_128_01.csv,10349,5794,128,5,1,0.5032883
1965808,exp_128_01.csv,6837,10293,128,5,1,0.5885153000000001
1965808,exp_128_01.csv,5547,6091,128,5,1,0.28443379999999996
1965808,exp_128_01.csv,5016,9351,128,5,1,0.39438
1965808,exp_128_01.csv,1186,2158,128,5,1,0.02291453
1965808,exp_128_01.csv,614,12610,128,5,1,0.07362572
1965808,exp_128_01.csv,14589,3215,128,5,1,0.3933728
1965808,exp_128_01.csv,11725,4222,128,5,1,0.41460820000000004
1965808,exp_128_01.csv,4872,5350,128,5,1,0.22002649999999999
1965808,exp_128_01.csv,4248,9200,128,5,1,0.3234585
1965808,exp_128_01.csv,6020,7363,128,5,1,0.3720513
1965808,exp_128_01.csv,6750,10812,128,5,1,0.6158168
1965808,exp_128_01.csv,5072,6154,128,5,1,0.26358709999999996
1965808,exp_128_01.csv,13904,937,128,5,1,0.1108569
1965808,exp_128_01.csv,4222,11725,128,5,1,0.41832890000000006
1965808,exp_128_01.csv,4925,10589,128,5,1,0.44023019999999996
1965808,exp_128_01.csv,5739,13625,128,5,1,0.6597826999999999
1965808,exp_128_01.csv,2233,8149,128,5,1,0.160984
1965808,exp_128_01.csv,7277,10382,128,5,1,0.6271268
1965808,exp_128_01.csv,9200,4248,128,5,1,0.328253
1965808,exp_128_01.csv,9359,4176,128,5,1,0.326381
1965808,exp_128_01.csv,571,9055,128,5,1,0.04973656
1965808,exp_128_01.csv,6489,9629,128,5,1,0.5253770000000001
1965808,exp_128_01.csv,13625,5739,128,5,1,0.6546426
1965808,exp_128_01.csv,1743,2966,128,5,1,0.0453169
1965808,exp_128_01.csv,5891,11504,128,5,1,0.5697797
1965808,exp_128_01.csv,8149,2233,128,5,1,0.15677829999999998
1965808,exp_128_01.csv,8525,7645,128,5,1,0.5460224
1965808,exp_128_01.csv,7536,3459,128,5,1,0.2153304
1965808,exp_128_01.csv,12151,4292,128,5,1,0.44183690000000003
1965808,exp_128_01.csv,10742,972,128,5,1,0.09195518
1965808,exp_128_01.csv,2048,2048,2048,5,1,0.6096467
1965808,exp_128_01.csv,10257,1018,128,5,1,0.09144126
1965808,exp_128_01.csv,5042,12926,128,5,1,0.5485458000000001
1965808,exp_128_01.csv,13935,2621,128,5,1,0.3110599
1965808,exp_128_01.csv,6973,6356,128,5,1,0.3717009
1965808,exp_128_01.csv,10589,4925,128,5,1,0.44218409999999997
1965808,exp_128_01.csv,3256,12785,128,5,1,0.353783
1965808,exp_128_01.csv,5455,12423,128,5,1,0.5681568
1965808,exp_128_01.csv,4292,12151,128,5,1,0.44087259999999995
1965808,exp_128_01.csv,7765,8047,128,5,1,0.5314446
1965808,exp_128_01.csv,7487,9400,128,5,1,0.5914526999999999
