jobid,intercept,mnk,mn,mk,nk,tvalue_mnk,tvalue_mn,tvalue_mk,tvalue_nk,intercept_residual,mnk_residual,mn_residual,mk_residual,nk_residual,tvalue_mnk_residual,tvalue_mn_residual,tvalue_mk_residual,tvalue_nk_residual,avg_gflops,function,cluster,node,expfile_hash,cpu,start_time,expfile
1960065,0,7.364091396339171e-11,-4.92774960245588e-10,2.167899512527527e-09,2.826396299517957e-09,547.2925068000281,-6.299885514209262,27.715529069145248,36.13408663434064,0,3.705629503459448e-13,4.1044830459592345e-11,3.668587782724007e-11,6.953792373160051e-11,11.521678177766915,2.1953102467924883,1.9621687458547092,3.7192824236159208,25.904526664041548,dgemm,dahu,5,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,0,1605897547,exp_dgemm_f.csv
1960065,0,6.775982732508979e-11,-6.948840135599044e-10,2.065717130390223e-09,2.2702909748989404e-09,496.4945991298061,-8.75867177881445,26.037350089940823,28.615902947133026,0,4.277608553726934e-13,1.1267321337028636e-10,7.997088897942205e-11,1.2182364838135638e-10,11.968359087723625,5.42297928085666,3.849011322521331,5.863391140885714,28.31159827168099,dgemm,dahu,5,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,1,1605897547,exp_dgemm_f.csv
1960065,0,7.502765155042033e-11,-6.107438584494844e-10,2.1415679504591095e-09,2.7249824292567957e-09,534.858186039444,-7.489625394313094,26.262305356824555,33.41678728138493,0,4.387019057703937e-13,6.487887807442895e-11,5.1854531962832584e-11,4.133008431388414e-11,13.257244271065172,3.372646023028437,2.695591942878824,2.1484919072235087,25.514444638027307,dgemm,dahu,6,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,0,1605897547,exp_dgemm_f.csv
1960065,0,6.692188072098405e-11,-5.769401081392127e-10,2.045421716079006e-09,2.5307562903707236e-09,472.5439911985033,-7.007910273751361,24.845095107871146,30.74030173574003,0,7.282509204660786e-13,6.879518248912012e-11,6.244556285736114e-11,1.6373675083144392e-10,16.821787155101767,2.7335864425372662,2.481283395832072,6.506103276762486,28.53639583502895,dgemm,dahu,6,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,1,1605897547,exp_dgemm_f.csv
1960065,0,7.090456249138939e-11,-5.779201095021567e-10,2.0837728569801448e-09,2.653810671675771e-09,511.52606726943765,-7.172079396620735,25.859948683320646,32.934207562450304,0,5.838589068534987e-13,7.447743884563636e-11,5.683018827348187e-11,4.5267952552022196e-11,15.714175668692306,3.448197408018814,2.6311552993651683,2.0958405535362616,26.959175958173482,dgemm,dahu,7,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,0,1605897547,exp_dgemm_f.csv
1960065,0,6.515755321337985e-11,-5.629472590820838e-10,1.9970775600373213e-09,2.5031427893646156e-09,544.2758230782423,-8.089201957891184,28.6967623486713,35.96860491980299,0,4.0628119361459117e-13,3.201200169526324e-11,6.243325643211609e-11,1.1106288369871718e-10,15.659787867310746,2.122539004287549,4.139604364742403,7.363966328105637,29.297835484239044,dgemm,dahu,7,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,1,1605897547,exp_dgemm_f.csv
1960065,0,7.33375441619759e-11,-5.651673603073842e-10,2.1190660726565963e-09,2.8030237096782394e-09,531.080249852256,-7.040354930084635,26.397450241444933,34.917589336447534,0,3.3750009004557273e-13,8.075708090988207e-11,6.973238066398747e-11,1.4052717466244285e-10,10.409689998845726,4.284776852445249,3.699832722636117,7.456034546433001,26.04826926707675,dgemm,dahu,8,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,0,1605897547,exp_dgemm_f.csv
1960065,0,6.879140777085522e-11,-6.332627996183952e-10,2.049869080841717e-09,2.548677016024696e-09,439.1892638827736,-6.954808690102476,22.51268715863509,27.990845301499547,0,5.626548518622151e-13,5.556647313943762e-11,6.328076517165356e-11,8.044060793717166e-11,13.80888149649189,2.3459187179625904,2.6716025530476872,3.396060919154658,27.80425235448648,dgemm,dahu,8,181e082b349fbcb33a2533cb7383298c5e0b872d15776497c8a8c973d47bcae0,1,1605897547,exp_dgemm_f.csv
1960066,0,7.424160854244182e-11,-3.4394855277178415e-11,2.4883982150438284e-09,3.2752321184146017e-09,662.4809436266921,-0.6787474094414292,49.10600229332413,64.63336733875755,0,6.977663007638741e-13,2.6510439930885702e-11,3.130781271142837e-12,2.237162337188043e-11,24.360729120905408,2.046849483515915,0.24172507301073357,1.727294826624032,25.090954760629586,dgemm,dahu,1,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,7.001701940369814e-11,-1.1328114862062807e-10,2.5049354561174883e-09,2.8887844547195375e-09,501.469695687727,-1.794268362171472,39.675855099643094,45.75566734050738,0,8.018600370816923e-13,3.783112222654144e-11,1.8329351326496317e-11,5.277636925612871e-11,23.31801949330417,2.4329377495773055,1.1787694401571707,3.3940738072735024,26.651864832362946,dgemm,dahu,1,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,7.286558014064919e-11,-6.37155527978917e-11,2.5018954500702223e-09,3.245609269899272e-09,659.8696244196875,-1.276056331498337,50.106440101617196,65.00108806341085,0,5.769945891021531e-13,2.0782794104881948e-11,3.1452198140774935e-11,8.126666232253494e-11,22.2177621813284,1.7697877700934923,2.6783557269147535,6.920375786283474,25.5455674081564,dgemm,dahu,2,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.941549705001254e-11,-1.0978940281514526e-10,2.4646115145037806e-09,3.0597639036727107e-09,610.6321398048711,-2.135857752151721,47.94688261633503,59.52505693483789,0,6.448313307241517e-13,2.915886679004013e-11,3.1348030775386066e-11,7.389390144875125e-11,23.966190710368554,2.3966918741040684,2.5766286176181206,6.073655551269978,26.81608694366697,dgemm,dahu,2,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,7.230701383876015e-11,-1.178378398934665e-10,2.5198137819004323e-09,3.0549133673847164e-09,594.785014541907,-2.1436458911206153,45.83916732386953,55.5734261052657,0,6.536723607325109e-13,2.6883510296302065e-11,2.8257884813774152e-11,6.995813441121272e-11,21.87348922403445,1.989448043274315,2.0911552483370044,5.177079632887571,25.798081249224598,dgemm,dahu,3,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.889357983215666e-11,-6.075167071980892e-11,2.3498740005369195e-09,3.0778915321138398e-09,653.5357756052675,-1.2744931970540705,49.29738379428648,64.57027061924657,0,6.041784926472738e-13,2.6939180776592128e-11,3.041386220850234e-11,8.499909877410218e-11,24.63930290588515,2.429608068697513,2.742984860409678,7.6659530936077775,27.020764529850354,dgemm,dahu,3,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,6.879060853942618e-11,-6.778577235477039e-11,2.4220926455294985e-09,3.1280032107021866e-09,608.1865325098343,-1.325363108231097,47.35731593204667,61.15944266586715,0,4.989887627750019e-13,2.0755607529469998e-11,2.950711196301034e-11,9.088029764224363e-11,20.579244715561178,1.8930531056952271,2.691250056755138,8.288903586844278,27.017407457456773,dgemm,dahu,4,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.931776583655997e-11,-4.462902132602753e-11,2.4194277051582266e-09,3.0982538826228735e-09,601.9102326609058,-0.8570244546593938,46.460994393166146,59.49669666187967,0,6.450520116240724e-13,2.7951408289327787e-11,1.1655015085730574e-11,3.583142817476987e-11,22.417887852050402,2.148287164245393,0.8957802429339978,2.7539291196941007,26.831269886427634,dgemm,dahu,4,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,7.203189271523511e-11,-3.5139174342420406e-11,2.4064379186948137e-09,3.0531432360226803e-09,635.2312581932422,-0.68531031402682,46.93214216350864,59.544670271937946,0,5.764925054096321e-13,2.251397191578415e-11,1.894698555171595e-11,1.2270490554367747e-10,21.96423372003542,1.8969819211349077,1.59643483549036,10.338868162473478,25.903914636603908,dgemm,dahu,5,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.613628907261212e-11,-8.215812776156137e-11,2.318741576331916e-09,2.9813153919437373e-09,645.130651818514,-1.7723401221559962,50.020598577552036,64.31384246337771,0,5.76739516428721e-13,2.4188267419013975e-11,2.3446931345698688e-11,6.357980445726138e-11,24.85078198415503,2.3049090494238325,2.2342668577178832,6.058543347298307,28.119810793116716,dgemm,dahu,5,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,7.354091589008201e-11,-8.136803915975529e-11,2.4368539248292272e-09,3.016636019301075e-09,635.4367276375199,-1.5548403775336315,46.56519827197446,57.64410124130786,0,5.055720161107375e-13,2.3251922935270515e-11,2.5200053463770277e-11,5.3073973634608374e-11,18.045927366673506,1.8354549684004058,1.9892360499729516,4.18954117780198,25.42125534513449,dgemm,dahu,6,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.532737189386265e-11,-1.6040764191782205e-10,2.3485249936584385e-09,2.8425314924642103e-09,523.4510266870466,-2.8424615896368848,41.61642180486807,50.370334530583385,0,6.660015536865995e-13,2.9243495810331113e-11,2.001860093966943e-11,6.753697630710608e-12,20.660307644617614,2.006224412077113,1.373358580700407,0.46333150955681074,28.51867944967635,dgemm,dahu,6,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,6.939839813910477e-11,-5.6258138556256595e-11,2.357921642764709e-09,3.123061294517356e-09,643.8818456948311,-1.1543321024793978,48.380993705515365,64.08050466631241,0,6.565472009748648e-13,2.8610206644116678e-11,1.4293445655731929e-11,4.5240041548495116e-11,24.267492935263967,2.3386683249057456,1.1683812362710024,3.698031737517777,26.816880019919783,dgemm,dahu,7,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.369138011521624e-11,-7.096786937157542e-11,2.251347488833231e-09,3.083652279962237e-09,709.4861316833183,-1.7482909087671632,55.461864390977475,75.9656629767218,0,3.880914240510982e-13,2.911360928036545e-11,4.0311337708694264e-11,5.8050779680100125e-11,22.447429634611638,3.7240654364127606,5.1564221395852385,7.425561704892108,29.10198452328045,dgemm,dahu,7,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960066,0,7.203486416895736e-11,-9.664010592638665e-11,2.444398198143007e-09,2.9585530140443063e-09,581.9466277052511,-1.7265791528944925,43.67179578115739,52.857723072790314,0,6.487272397038233e-13,3.610840208005032e-11,2.7054163090115775e-11,9.523587350751359e-11,19.849700236427235,2.4433673688487483,1.8306891326665147,6.444378933085744,25.94453045168919,dgemm,dahu,8,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605899665,exp_dgemm_c.csv
1960066,0,6.714919295467098e-11,-4.8371344563689787e-11,2.3741895733773826e-09,2.9523266017327714e-09,587.0994094432119,-0.9352930063332794,45.90657803124488,57.085252599844765,0,6.682011359828246e-13,4.021966369208131e-12,2.3665398900638762e-11,6.755988173940389e-11,23.828585103596513,0.3171890323044295,1.8663519998228686,5.328053878218365,27.707450185916215,dgemm,dahu,8,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605899665,exp_dgemm_c.csv
1960067,0,7.493394827210591e-11,1.5424923627931895e-13,2.5263095053767418e-09,3.178801369325322e-09,659.7874235145587,0.003003565591928238,49.19269934776451,61.89812440426343,0,8.107745518929587e-13,2.7119038402421813e-11,6.342168094760101e-13,8.499871213672985e-11,27.67365200359828,2.0470541632735118,0.0478732372804181,6.416044882212387,24.885963749117145,dgemm,dahu,1,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605901797,exp_dgemm_c.csv
1960067,0,7.050936117662986e-11,-7.127388846663127e-11,2.470326845810729e-09,2.982167639611892e-09,533.8494274813866,-1.193414020547211,41.36329245604346,49.93358366298811,0,8.213474827453186e-13,2.613680528751137e-11,1.2605864041356636e-11,4.716875357234973e-11,22.649889771542522,1.5939707443154456,0.76877714271918,2.8766183323895054,26.44505568194495,dgemm,dahu,1,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605901797,exp_dgemm_c.csv
1960067,0,7.330126596229874e-11,-6.732192299936282e-11,2.499909418478224e-09,3.271957165863296e-09,695.9128245082348,-1.4134763900378273,52.48755209035855,68.69729795458495,0,5.80218879706297e-13,3.2725781052451575e-11,1.9075174132505122e-11,1.1099170109386775e-10,23.340384123430663,2.9113528532123127,1.6969667598515648,9.874050221891133,25.39573476034062,dgemm,dahu,2,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605901797,exp_dgemm_c.csv
1960067,0,6.923538603177429e-11,-8.932460498808524e-11,2.453509802164311e-09,3.135056580659756e-09,610.8512159508832,-1.7428784911085007,47.87224597843379,61.1704096935988,0,4.97189426461163e-13,2.1416315478310615e-11,2.9934089667319386e-11,9.554366667386475e-11,20.601272220429962,1.962481600711246,2.7430068568820363,8.755132884638412,26.850477345100767,dgemm,dahu,2,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605901797,exp_dgemm_c.csv
1960067,0,7.225879633842439e-11,-9.547795716865716e-11,2.5083625185648593e-09,3.166336520547103e-09,612.2594687263726,-1.7891081206092396,47.00280446374522,59.332211847449,0,6.614753305705186e-13,2.965365515149935e-11,3.8336066585974e-11,8.38924324857664e-11,25.120528015539943,2.4904740778699104,3.2196698717943932,7.045739466781681,25.778379433218646,dgemm,dahu,3,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605901797,exp_dgemm_c.csv
1960067,0,6.884625436546368e-11,-7.374851579630504e-11,2.401021107665788e-09,3.118208832977506e-09,654.8929503785299,-1.551429210408816,50.50968471730877,65.59698477184088,0,6.365666423469471e-13,3.469165097451582e-11,3.855374126308457e-11,8.877947747950443e-11,25.250438707660994,3.043257499611825,3.382051846513871,7.788006712323724,27.011444324233842,dgemm,dahu,3,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,1,1605901797,exp_dgemm_c.csv
1960067,0,6.927200778090475e-11,-6.06346969551302e-11,2.395679492345247e-09,3.0871128688816277e-09,632.539968428051,-1.2244472770802262,48.377964737414054,62.34065866839655,0,5.522740508850395e-13,2.8384870378352086e-11,4.103303639085738e-11,1.1026433929447213e-10,22.737537602146396,2.5844277102959192,3.736036658704986,10.039510842629726,26.863794030171,dgemm,dahu,4,66dcbf9445c381951bce9c0e7e82fae1e07c997848da4aeb67ed10d8ff359171,0,1605901797,exp_dgemm_c.csv
