jobid,expfile,m,n,k,node,cpu,duration
1960066,exp_dgemm_c.csv,1074,1840,2702,8,1,0.38131679999999996
1960066,exp_dgemm_c.csv,1306,1679,3796,8,1,0.5764623999999999
1960066,exp_dgemm_c.csv,1918,12401,350,8,1,0.5719893
1960066,exp_dgemm_c.csv,5486,1373,1284,8,1,0.6866526
1960066,exp_dgemm_c.csv,9281,114,6924,8,1,0.6361603
1960066,exp_dgemm_c.csv,5892,596,475,8,1,0.11841010000000002
1960066,exp_dgemm_c.csv,774,13661,945,8,1,0.7155698
1960066,exp_dgemm_c.csv,2226,1101,1767,8,1,0.3068136
1960066,exp_dgemm_c.csv,1749,784,2437,8,1,0.23731079999999996
1960066,exp_dgemm_c.csv,733,6702,1291,8,1,0.4660612
1960066,exp_dgemm_c.csv,393,10636,241,8,1,0.07331832
1960066,exp_dgemm_c.csv,5162,456,143,8,1,0.02411299
1960066,exp_dgemm_c.csv,6894,199,1947,8,1,0.2153842
1960066,exp_dgemm_c.csv,4806,887,2189,8,1,0.6557368
1960066,exp_dgemm_c.csv,492,5162,259,8,1,0.04733873
1960066,exp_dgemm_c.csv,1872,2938,1153,8,1,0.42673859999999997
1960066,exp_dgemm_c.csv,784,2437,1749,8,1,0.23619520000000002
1960066,exp_dgemm_c.csv,663,3567,3385,8,1,0.578983
1960066,exp_dgemm_c.csv,3895,289,895,8,1,0.07426889
1960066,exp_dgemm_c.csv,5003,681,1271,8,1,0.3012405
1960066,exp_dgemm_c.csv,1367,11674,606,8,1,0.6669307
1960066,exp_dgemm_c.csv,815,1018,10033,8,1,0.5940146
1960066,exp_dgemm_c.csv,350,12401,1918,8,1,0.6069415
1960066,exp_dgemm_c.csv,4731,1459,821,8,1,0.38236290000000006
1960066,exp_dgemm_c.csv,179,3328,565,8,1,0.02936972
1960066,exp_dgemm_c.csv,9024,242,916,8,1,0.14797929999999998
1960066,exp_dgemm_c.csv,8728,727,893,8,1,0.39389070000000004
1960066,exp_dgemm_c.csv,711,1476,3490,8,1,0.27063909999999997
1960066,exp_dgemm_c.csv,5397,325,951,8,1,0.12387329999999999
1960066,exp_dgemm_c.csv,1679,3796,1306,8,1,0.5731783
1960066,exp_dgemm_c.csv,981,609,2792,8,1,0.12174580000000002
1960066,exp_dgemm_c.csv,516,2519,4359,8,1,0.4236311
1960066,exp_dgemm_c.csv,663,798,11986,8,1,0.47593240000000003
1960066,exp_dgemm_c.csv,10636,393,241,8,1,0.07150443
1960066,exp_dgemm_c.csv,8970,775,720,8,1,0.3482461
1960066,exp_dgemm_c.csv,1373,1284,5486,8,1,0.6910885999999999
1960066,exp_dgemm_c.csv,1350,4119,1739,8,1,0.6676970999999999
1960066,exp_dgemm_c.csv,821,1459,4731,8,1,0.4060683
1960066,exp_dgemm_c.csv,7121,2050,411,8,1,0.4017702
1960066,exp_dgemm_c.csv,2128,706,2883,8,1,0.31682859999999996
1960066,exp_dgemm_c.csv,2149,2019,2303,8,1,0.7136791
1960066,exp_dgemm_c.csv,4234,1393,1470,8,1,0.6053407
1960066,exp_dgemm_c.csv,535,5696,1202,8,1,0.28546550000000004
1960066,exp_dgemm_c.csv,1646,2025,101,8,1,0.02535309
1960066,exp_dgemm_c.csv,4389,243,4371,8,1,0.3699739
1960066,exp_dgemm_c.csv,12401,350,1918,8,1,0.6140776
1960066,exp_dgemm_c.csv,6455,2967,348,8,1,0.4546401
1960066,exp_dgemm_c.csv,12117,3703,119,8,1,0.3676665
1960066,exp_dgemm_c.csv,5760,904,1665,8,1,0.5818307
1960066,exp_dgemm_c.csv,98,3361,12169,8,1,0.4195428
1960066,exp_dgemm_c.csv,241,393,10636,8,1,0.08479744
1960066,exp_dgemm_c.csv,2765,2562,1224,8,1,0.579762
1960066,exp_dgemm_c.csv,516,4359,2519,8,1,0.4171271
1960066,exp_dgemm_c.csv,706,2883,2128,8,1,0.31494190000000005
1960066,exp_dgemm_c.csv,1112,818,4407,8,1,0.2936452
1960066,exp_dgemm_c.csv,1131,4780,370,8,1,0.1433845
1960066,exp_dgemm_c.csv,415,3157,502,8,1,0.04979211
1960066,exp_dgemm_c.csv,6428,707,882,8,1,0.28707699999999997
1960066,exp_dgemm_c.csv,2760,1328,1637,8,1,0.4254799
1960066,exp_dgemm_c.csv,6848,1237,275,8,1,0.1657884
1960066,exp_dgemm_c.csv,2786,1113,2363,8,1,0.5209647
1960066,exp_dgemm_c.csv,10033,1018,815,8,1,0.5886100999999999
1960066,exp_dgemm_c.csv,5806,1505,611,8,1,0.37446
1960066,exp_dgemm_c.csv,978,4493,1744,8,1,0.5451034
1960066,exp_dgemm_c.csv,1101,2226,1767,8,1,0.308667
1960066,exp_dgemm_c.csv,608,3121,1584,8,1,0.22049470000000002
1960066,exp_dgemm_c.csv,919,2311,3450,8,1,0.5346854
1960066,exp_dgemm_c.csv,1454,873,3943,8,1,0.3639805
1960066,exp_dgemm_c.csv,1074,2702,1840,8,1,0.3884527
1960066,exp_dgemm_c.csv,978,794,3440,8,1,0.1940458
1960066,exp_dgemm_c.csv,887,2189,4806,8,1,0.6828525
1960066,exp_dgemm_c.csv,1112,4407,818,8,1,0.2874698
1960066,exp_dgemm_c.csv,7121,411,2050,8,1,0.4387754
1960066,exp_dgemm_c.csv,163,9890,408,8,1,0.05650191
1960066,exp_dgemm_c.csv,2,2,2,8,1,1.976e-06
1960066,exp_dgemm_c.csv,1306,3796,1679,8,1,0.5797045
1960066,exp_dgemm_c.csv,289,895,3895,8,1,0.08098582
1960066,exp_dgemm_c.csv,1806,2279,1458,8,1,0.41582890000000006
1960066,exp_dgemm_c.csv,794,978,3440,8,1,0.193161
1960066,exp_dgemm_c.csv,1947,6894,199,8,1,0.180009
1960066,exp_dgemm_c.csv,5806,611,1505,8,1,0.3689157
1960066,exp_dgemm_c.csv,606,11674,1367,8,1,0.7184763000000001
1960066,exp_dgemm_c.csv,9703,743,1386,8,1,0.7100965
1960066,exp_dgemm_c.csv,2437,784,1749,8,1,0.2443115
1960066,exp_dgemm_c.csv,1505,5806,611,8,1,0.3838283
1960066,exp_dgemm_c.csv,5892,475,596,8,1,0.12123130000000001
1960066,exp_dgemm_c.csv,6225,418,2945,8,1,0.573148
1960066,exp_dgemm_c.csv,2786,2363,1113,8,1,0.5278295000000001
1960066,exp_dgemm_c.csv,565,3328,179,8,1,0.02706013
1960066,exp_dgemm_c.csv,10033,815,1018,8,1,0.6130914000000001
1960066,exp_dgemm_c.csv,1470,1393,4234,8,1,0.6245042
1960066,exp_dgemm_c.csv,1214,1696,3237,8,1,0.4744823
1960066,exp_dgemm_c.csv,4407,818,1112,8,1,0.2759422
1960066,exp_dgemm_c.csv,743,9703,1386,8,1,0.711097
1960066,exp_dgemm_c.csv,1284,1373,5486,8,1,0.6926644000000001
1960066,exp_dgemm_c.csv,3567,663,3385,8,1,0.5700745
1960066,exp_dgemm_c.csv,612,11035,1333,8,1,0.6643392
1960066,exp_dgemm_c.csv,3361,12169,98,8,1,0.2840032
1960066,exp_dgemm_c.csv,1412,1131,2294,8,1,0.2633685
1960066,exp_dgemm_c.csv,9281,6924,114,8,1,0.5013837000000001
1960066,exp_dgemm_c.csv,1767,1101,2226,8,1,0.3134658
1960066,exp_dgemm_c.csv,5760,1665,904,8,1,0.5917223
1960066,exp_dgemm_c.csv,3567,3385,663,8,1,0.5535229
1960066,exp_dgemm_c.csv,5656,340,3637,8,1,0.5159645
1960066,exp_dgemm_c.csv,649,2330,2210,8,1,0.2466405
1960066,exp_dgemm_c.csv,904,5760,1665,8,1,0.6260138000000001
1960066,exp_dgemm_c.csv,1031,223,5813,8,1,0.1098146
1960066,exp_dgemm_c.csv,4493,1744,978,8,1,0.5223719
1960066,exp_dgemm_c.csv,882,707,6428,8,1,0.2859514
1960066,exp_dgemm_c.csv,11201,1210,344,8,1,0.3069252
1960066,exp_dgemm_c.csv,348,2967,6455,8,1,0.4837653
1960066,exp_dgemm_c.csv,235,4757,8053,8,1,0.7095846
1960066,exp_dgemm_c.csv,2760,1637,1328,8,1,0.3984982
1960066,exp_dgemm_c.csv,143,456,5162,8,1,0.03014405
1960066,exp_dgemm_c.csv,350,1918,12401,8,1,0.6229121999999999
1960066,exp_dgemm_c.csv,2363,2786,1113,8,1,0.4993683
1960066,exp_dgemm_c.csv,3257,1683,1276,8,1,0.48270959999999996
1960066,exp_dgemm_c.csv,784,1749,2437,8,1,0.240535
1960066,exp_dgemm_c.csv,2562,2765,1224,8,1,0.5961254
1960066,exp_dgemm_c.csv,608,1584,3121,8,1,0.220106
1960066,exp_dgemm_c.csv,1580,1203,703,8,1,0.09516525
1960066,exp_dgemm_c.csv,681,5003,1271,8,1,0.3114575
1960066,exp_dgemm_c.csv,10068,930,321,8,1,0.20587020000000003
1960066,exp_dgemm_c.csv,1424,2827,2318,8,1,0.6528864000000001
1960066,exp_dgemm_c.csv,1101,1767,2226,8,1,0.3077833
1960066,exp_dgemm_c.csv,1840,1074,2702,8,1,0.36800920000000004
1960066,exp_dgemm_c.csv,774,945,13661,8,1,0.7200753000000001
1960066,exp_dgemm_c.csv,4371,243,4389,8,1,0.34623390000000004
1960066,exp_dgemm_c.csv,119,3703,12117,8,1,0.5247889
1960066,exp_dgemm_c.csv,1820,2121,2074,8,1,0.5500413000000001
1960066,exp_dgemm_c.csv,259,2749,1415,8,1,0.07941122
1960066,exp_dgemm_c.csv,1679,1306,3796,8,1,0.5678268
1960066,exp_dgemm_c.csv,720,8970,775,8,1,0.3585257
1960066,exp_dgemm_c.csv,614,1186,3199,8,1,0.1742986
1960066,exp_dgemm_c.csv,3121,1584,608,8,1,0.2070545
1960066,exp_dgemm_c.csv,5397,951,325,8,1,0.1159778
1960066,exp_dgemm_c.csv,6702,733,1291,8,1,0.4417434
1960066,exp_dgemm_c.csv,418,2945,6225,8,1,0.5683457
1960066,exp_dgemm_c.csv,663,11986,798,8,1,0.46673919999999997
1960066,exp_dgemm_c.csv,2613,1492,771,8,1,0.20982119999999999
1960066,exp_dgemm_c.csv,5206,129,4976,8,1,0.27330879999999996
1960066,exp_dgemm_c.csv,596,475,5892,8,1,0.1263381
1960066,exp_dgemm_c.csv,1367,606,11674,8,1,0.7230179
1960066,exp_dgemm_c.csv,242,9024,916,8,1,0.1588644
1960066,exp_dgemm_c.csv,2363,1113,2786,8,1,0.5178835999999999
1960066,exp_dgemm_c.csv,6894,1947,199,8,1,0.1788219
1960066,exp_dgemm_c.csv,1803,3941,938,8,1,0.45558990000000005
1960066,exp_dgemm_c.csv,930,321,10068,8,1,0.2323183
1960066,exp_dgemm_c.csv,418,6225,2945,8,1,0.5632885999999999
1960066,exp_dgemm_c.csv,1646,101,2025,8,1,0.03045836
1960066,exp_dgemm_c.csv,1271,681,5003,8,1,0.3174514
1960066,exp_dgemm_c.csv,11035,1333,612,8,1,0.6075161
1960066,exp_dgemm_c.csv,1214,3237,1696,8,1,0.4703726
1960066,exp_dgemm_c.csv,1224,2765,2562,8,1,0.6087132
1960066,exp_dgemm_c.csv,1276,3257,1683,8,1,0.4840689
1960066,exp_dgemm_c.csv,129,4976,5206,8,1,0.31485040000000003
1960066,exp_dgemm_c.csv,2827,1424,2318,8,1,0.6573462
1960066,exp_dgemm_c.csv,2063,2731,355,8,1,0.1436614
1960066,exp_dgemm_c.csv,1696,3237,1214,8,1,0.4755116
1960066,exp_dgemm_c.csv,12169,3361,98,8,1,0.2884755
1960066,exp_dgemm_c.csv,2539,626,5871,8,1,0.6912808000000001
1960066,exp_dgemm_c.csv,2702,1074,1840,8,1,0.38115720000000003
1960066,exp_dgemm_c.csv,775,8970,720,8,1,0.3560027
1960066,exp_dgemm_c.csv,1459,4731,821,8,1,0.39829929999999997
1960066,exp_dgemm_c.csv,1744,978,4493,8,1,0.5389037
1960066,exp_dgemm_c.csv,743,1386,9703,8,1,0.7067874
1960066,exp_dgemm_c.csv,535,1202,5696,8,1,0.2735112
1960066,exp_dgemm_c.csv,1415,2749,259,8,1,0.06991475
1960066,exp_dgemm_c.csv,1373,5486,1284,8,1,0.6660765999999999
1960066,exp_dgemm_c.csv,775,720,8970,8,1,0.3562111
1960066,exp_dgemm_c.csv,821,4731,1459,8,1,0.395029
1960066,exp_dgemm_c.csv,2128,2883,706,8,1,0.29201740000000004
1960066,exp_dgemm_c.csv,1406,406,8168,8,1,0.3523652
1960066,exp_dgemm_c.csv,3637,5656,340,8,1,0.46308459999999996
1960066,exp_dgemm_c.csv,1492,2613,771,8,1,0.2113846
1960066,exp_dgemm_c.csv,609,2792,981,8,1,0.11851980000000001
1960066,exp_dgemm_c.csv,1584,608,3121,8,1,0.21556979999999998
1960066,exp_dgemm_c.csv,6848,275,1237,8,1,0.1749781
1960066,exp_dgemm_c.csv,411,7121,2050,8,1,0.43889459999999997
1960066,exp_dgemm_c.csv,945,774,13661,8,1,0.7367894
1960066,exp_dgemm_c.csv,1237,6848,275,8,1,0.1630396
1960066,exp_dgemm_c.csv,370,1131,4780,8,1,0.1503467
1960066,exp_dgemm_c.csv,930,10068,321,8,1,0.2039275
1960066,exp_dgemm_c.csv,945,13661,774,8,1,0.7212235
1960066,exp_dgemm_c.csv,4731,821,1459,8,1,0.40720229999999996
1960066,exp_dgemm_c.csv,3257,1276,1683,8,1,0.5015732
1960066,exp_dgemm_c.csv,2945,418,6225,8,1,0.5810508000000001
1960066,exp_dgemm_c.csv,1237,275,6848,8,1,0.1857537
1960066,exp_dgemm_c.csv,6702,1291,733,8,1,0.44278429999999996
1960066,exp_dgemm_c.csv,393,241,10636,8,1,0.08273377
1960066,exp_dgemm_c.csv,5206,4976,129,8,1,0.2277645
1960066,exp_dgemm_c.csv,1947,199,6894,8,1,0.21374139999999997
1960066,exp_dgemm_c.csv,429,7297,2448,8,1,0.552963
1960066,exp_dgemm_c.csv,199,1947,6894,8,1,0.22158360000000002
1960066,exp_dgemm_c.csv,4119,1739,1350,8,1,0.6708616999999999
1960066,exp_dgemm_c.csv,606,1367,11674,8,1,0.7159725
1960066,exp_dgemm_c.csv,1018,815,10033,8,1,0.6368941999999999
1960066,exp_dgemm_c.csv,1696,1214,3237,8,1,0.48751049999999996
1960066,exp_dgemm_c.csv,3237,1214,1696,8,1,0.4713379
1960066,exp_dgemm_c.csv,8053,4757,235,8,1,0.601487
1960066,exp_dgemm_c.csv,2330,2210,649,8,1,0.23173579999999996
1960066,exp_dgemm_c.csv,1918,350,12401,8,1,0.645699
1960066,exp_dgemm_c.csv,3,3,3,8,1,2.3430000000000003e-06
1960066,exp_dgemm_c.csv,1470,4234,1393,8,1,0.6166391999999999
1960066,exp_dgemm_c.csv,2792,609,981,8,1,0.1192164
1960066,exp_dgemm_c.csv,1476,3490,711,8,1,0.2510924
1960066,exp_dgemm_c.csv,1454,3943,873,8,1,0.3454125
1960066,exp_dgemm_c.csv,727,893,8728,8,1,0.41489659999999995
1960066,exp_dgemm_c.csv,8168,406,1406,8,1,0.34916440000000004
1960066,exp_dgemm_c.csv,1424,2318,2827,8,1,0.6552643
1960066,exp_dgemm_c.csv,2829,7084,349,8,1,0.46904300000000004
1960066,exp_dgemm_c.csv,1665,5760,904,8,1,0.5948664
1960066,exp_dgemm_c.csv,2050,411,7121,8,1,0.4446458
1960066,exp_dgemm_c.csv,349,7084,2829,8,1,0.5030419
1960066,exp_dgemm_c.csv,1458,1806,2279,8,1,0.4337985
1960066,exp_dgemm_c.csv,3490,711,1476,8,1,0.2659855
1960066,exp_dgemm_c.csv,4976,129,5206,8,1,0.27947259999999996
1960066,exp_dgemm_c.csv,1744,4493,978,8,1,0.5491668000000001
1960066,exp_dgemm_c.csv,1505,611,5806,8,1,0.40485909999999997
1960066,exp_dgemm_c.csv,12117,119,3703,8,1,0.4823522
1960066,exp_dgemm_c.csv,5813,223,1031,8,1,0.10627470000000001
1960066,exp_dgemm_c.csv,1333,612,11035,8,1,0.6793465
1960066,exp_dgemm_c.csv,9297,80,1797,8,1,0.1227858
1960066,exp_dgemm_c.csv,8007,234,4805,8,1,0.7159303000000001
1960066,exp_dgemm_c.csv,11986,663,798,8,1,0.4602582
1960066,exp_dgemm_c.csv,1872,1153,2938,8,1,0.4379302
1960066,exp_dgemm_c.csv,355,2731,2063,8,1,0.1485775
1960066,exp_dgemm_c.csv,2448,7297,429,8,1,0.5103011
1960066,exp_dgemm_c.csv,614,3199,1186,8,1,0.1695411
1960066,exp_dgemm_c.csv,2303,2149,2019,8,1,0.7033536
1960066,exp_dgemm_c.csv,4371,4389,243,8,1,0.32385690000000006
1960066,exp_dgemm_c.csv,4435,88,5969,8,1,0.2091603
1960066,exp_dgemm_c.csv,2189,4806,887,8,1,0.6358204000000001
1960066,exp_dgemm_c.csv,707,882,6428,8,1,0.3007117
1960066,exp_dgemm_c.csv,951,325,5397,8,1,0.1310257
1960066,exp_dgemm_c.csv,502,3157,415,8,1,0.04793593
1960066,exp_dgemm_c.csv,2765,1224,2562,8,1,0.6082155
1960066,exp_dgemm_c.csv,893,727,8728,8,1,0.4228889
1960066,exp_dgemm_c.csv,1393,1470,4234,8,1,0.6196028
1960066,exp_dgemm_c.csv,919,3450,2311,8,1,0.5230062
1960066,exp_dgemm_c.csv,2330,649,2210,8,1,0.2354229
1960066,exp_dgemm_c.csv,711,3490,1476,8,1,0.2579337
1960066,exp_dgemm_c.csv,818,4407,1112,8,1,0.2760232
1960066,exp_dgemm_c.csv,1203,1580,703,8,1,0.09150549
1960066,exp_dgemm_c.csv,406,8168,1406,8,1,0.3323757
1960066,exp_dgemm_c.csv,612,1333,11035,8,1,0.6378775
1960066,exp_dgemm_c.csv,5162,259,492,8,1,0.04808365
1960066,exp_dgemm_c.csv,289,3895,895,8,1,0.07516564
1960066,exp_dgemm_c.csv,101,2025,1646,8,1,0.03385031
1960066,exp_dgemm_c.csv,596,5892,475,8,1,0.11797650000000001
1960066,exp_dgemm_c.csv,321,930,10068,8,1,0.2304761
1960066,exp_dgemm_c.csv,3941,1803,938,8,1,0.45841689999999996
1960066,exp_dgemm_c.csv,5003,1271,681,8,1,0.299701
1960066,exp_dgemm_c.csv,3895,895,289,8,1,0.06995599
1960066,exp_dgemm_c.csv,1284,5486,1373,8,1,0.680041
1960066,exp_dgemm_c.csv,882,6428,707,8,1,0.2868644
1960066,exp_dgemm_c.csv,3943,1454,873,8,1,0.3512965
1960066,exp_dgemm_c.csv,978,1744,4493,8,1,0.5608340999999999
1960066,exp_dgemm_c.csv,1202,5696,535,8,1,0.2613768
1960066,exp_dgemm_c.csv,4757,8053,235,8,1,0.6189210999999999
1960066,exp_dgemm_c.csv,13661,774,945,8,1,0.6993140999999999
1960066,exp_dgemm_c.csv,415,502,3157,8,1,0.05158668
1960066,exp_dgemm_c.csv,895,3895,289,8,1,0.07209928
1960066,exp_dgemm_c.csv,80,9297,1797,8,1,0.1492856
1960066,exp_dgemm_c.csv,3361,98,12169,8,1,0.36383649999999995
1960066,exp_dgemm_c.csv,2731,355,2063,8,1,0.1547743
1960066,exp_dgemm_c.csv,2562,1224,2765,8,1,0.6216647
1960066,exp_dgemm_c.csv,2226,1767,1101,8,1,0.3074175
1960066,exp_dgemm_c.csv,681,1271,5003,8,1,0.3205433
1960066,exp_dgemm_c.csv,1820,2074,2121,8,1,0.5577664000000001
1960066,exp_dgemm_c.csv,727,8728,893,8,1,0.408069
1960066,exp_dgemm_c.csv,2613,771,1492,8,1,0.2160663
1960066,exp_dgemm_c.csv,916,9024,242,8,1,0.1385659
1960066,exp_dgemm_c.csv,2702,1840,1074,8,1,0.3680723
1960066,exp_dgemm_c.csv,12401,1918,350,8,1,0.5527593000000001
1960066,exp_dgemm_c.csv,2883,706,2128,8,1,0.3089788
1960066,exp_dgemm_c.csv,2829,349,7084,8,1,0.5217499
1960066,exp_dgemm_c.csv,243,4371,4389,8,1,0.3727772
1960066,exp_dgemm_c.csv,3463,780,1853,8,1,0.3586434
1960066,exp_dgemm_c.csv,3941,938,1803,8,1,0.46727749999999996
1960066,exp_dgemm_c.csv,1186,3199,614,8,1,0.1598092
1960066,exp_dgemm_c.csv,234,4805,8007,8,1,0.6862077
1960066,exp_dgemm_c.csv,80,1797,9297,8,1,0.1405357
1960066,exp_dgemm_c.csv,98,12169,3361,8,1,0.40113200000000004
1960066,exp_dgemm_c.csv,3490,1476,711,8,1,0.2481118
1960066,exp_dgemm_c.csv,456,5162,143,8,1,0.02435537
1960066,exp_dgemm_c.csv,1113,2363,2786,8,1,0.5206294
1960066,exp_dgemm_c.csv,811,720,13709,8,1,0.5914216999999999
1960066,exp_dgemm_c.csv,4435,5969,88,8,1,0.1652982
1960066,exp_dgemm_c.csv,1853,780,3463,8,1,0.36117859999999996
1960066,exp_dgemm_c.csv,2792,981,609,8,1,0.11578410000000001
1960066,exp_dgemm_c.csv,9890,163,408,8,1,0.05147187
1960066,exp_dgemm_c.csv,5696,535,1202,8,1,0.258089
1960066,exp_dgemm_c.csv,2311,3450,919,8,1,0.4941293
1960066,exp_dgemm_c.csv,1,1,1,8,1,2.059e-06
1960066,exp_dgemm_c.csv,720,811,13709,8,1,0.5755108
1960066,exp_dgemm_c.csv,5696,1202,535,8,1,0.2392788
1960066,exp_dgemm_c.csv,119,12117,3703,8,1,0.501153
1960066,exp_dgemm_c.csv,325,951,5397,8,1,0.1233607
1960066,exp_dgemm_c.csv,1291,733,6702,8,1,0.4504019
1960066,exp_dgemm_c.csv,733,1291,6702,8,1,0.45526140000000004
1960066,exp_dgemm_c.csv,3450,2311,919,8,1,0.4956945
1960066,exp_dgemm_c.csv,259,1415,2749,8,1,0.08074662
1960066,exp_dgemm_c.csv,11201,344,1210,8,1,0.33952550000000004
1960066,exp_dgemm_c.csv,408,9890,163,8,1,0.04905165
1960066,exp_dgemm_c.csv,1186,614,3199,8,1,0.1742319
1960066,exp_dgemm_c.csv,3703,119,12117,8,1,0.4796839
1960066,exp_dgemm_c.csv,163,408,9890,8,1,0.06081023
1960066,exp_dgemm_c.csv,938,3941,1803,8,1,0.48445020000000005
1960066,exp_dgemm_c.csv,179,565,3328,8,1,0.02928655
1960066,exp_dgemm_c.csv,1739,1350,4119,8,1,0.6837810000000001
1960066,exp_dgemm_c.csv,720,775,8970,8,1,0.3590403
1960066,exp_dgemm_c.csv,815,10033,1018,8,1,0.5723495
1960066,exp_dgemm_c.csv,243,4389,4371,8,1,0.3680899
1960066,exp_dgemm_c.csv,1018,10033,815,8,1,0.592621
1960066,exp_dgemm_c.csv,1210,11201,344,8,1,0.32841420000000004
1960066,exp_dgemm_c.csv,2303,2019,2149,8,1,0.7096045
1960066,exp_dgemm_c.csv,4805,234,8007,8,1,0.7091208000000001
1960066,exp_dgemm_c.csv,2539,5871,626,8,1,0.6451359999999999
1960066,exp_dgemm_c.csv,2883,2128,706,8,1,0.30189499999999997
1960066,exp_dgemm_c.csv,3121,608,1584,8,1,0.21403409999999998
1960066,exp_dgemm_c.csv,4846,199,2770,8,1,0.21336910000000003
1960066,exp_dgemm_c.csv,3385,3567,663,8,1,0.5344669
1960066,exp_dgemm_c.csv,1131,1412,2294,8,1,0.2592136
1960066,exp_dgemm_c.csv,129,5206,4976,8,1,0.3099599
1960066,exp_dgemm_c.csv,1328,1637,2760,8,1,0.42471329999999996
1960066,exp_dgemm_c.csv,12169,98,3361,8,1,0.3598989
1960066,exp_dgemm_c.csv,1749,2437,784,8,1,0.2394674
1960066,exp_dgemm_c.csv,3796,1306,1679,8,1,0.5776766999999999
1960066,exp_dgemm_c.csv,11986,798,663,8,1,0.44373409999999996
1960066,exp_dgemm_c.csv,3157,415,502,8,1,0.04840301
1960066,exp_dgemm_c.csv,1224,2562,2765,8,1,0.6160035
1960066,exp_dgemm_c.csv,1739,4119,1350,8,1,0.6890673
1960066,exp_dgemm_c.csv,5486,1284,1373,8,1,0.6714287
1960066,exp_dgemm_c.csv,1131,2294,1412,8,1,0.261762
1960066,exp_dgemm_c.csv,1271,5003,681,8,1,0.2981341
1960066,exp_dgemm_c.csv,475,5892,596,8,1,0.1228978
1960066,exp_dgemm_c.csv,8007,4805,234,8,1,0.60033
1960066,exp_dgemm_c.csv,720,13709,811,8,1,0.5730614
1960066,exp_dgemm_c.csv,4359,516,2519,8,1,0.4125192
1960066,exp_dgemm_c.csv,4757,235,8053,8,1,0.71343
1960066,exp_dgemm_c.csv,938,1803,3941,8,1,0.4846845
1960066,exp_dgemm_c.csv,1386,9703,743,8,1,0.69444
1960066,exp_dgemm_c.csv,1203,703,1580,8,1,0.09840934
1960066,exp_dgemm_c.csv,1637,2760,1328,8,1,0.4125139
1960066,exp_dgemm_c.csv,370,4780,1131,8,1,0.1379185
1960066,exp_dgemm_c.csv,1797,80,9297,8,1,0.1166521
1960066,exp_dgemm_c.csv,114,6924,9281,8,1,0.6834486
1960066,exp_dgemm_c.csv,2945,6225,418,8,1,0.5031962000000001
1960066,exp_dgemm_c.csv,1476,711,3490,8,1,0.2639601
1960066,exp_dgemm_c.csv,895,289,3895,8,1,0.07776197
1960066,exp_dgemm_c.csv,143,5162,456,8,1,0.0313571
1960066,exp_dgemm_c.csv,1458,2279,1806,8,1,0.426979
1960066,exp_dgemm_c.csv,259,5162,492,8,1,0.05332336
1960066,exp_dgemm_c.csv,101,1646,2025,8,1,0.03516482
1960066,exp_dgemm_c.csv,3237,1696,1214,8,1,0.46502340000000003
1960066,exp_dgemm_c.csv,8970,720,775,8,1,0.3569215
1960066,exp_dgemm_c.csv,3328,565,179,8,1,0.0241862
1960066,exp_dgemm_c.csv,981,2792,609,8,1,0.1233201
1960066,exp_dgemm_c.csv,3450,919,2311,8,1,0.5267505
1960066,exp_dgemm_c.csv,2121,2074,1820,8,1,0.5567114000000001
1960066,exp_dgemm_c.csv,626,5871,2539,8,1,0.6694783000000001
1960066,exp_dgemm_c.csv,2279,1806,1458,8,1,0.4090942
1960066,exp_dgemm_c.csv,706,2128,2883,8,1,0.3091757
1960066,exp_dgemm_c.csv,611,5806,1505,8,1,0.3935802
1960066,exp_dgemm_c.csv,408,163,9890,8,1,0.05796669
1960066,exp_dgemm_c.csv,4493,978,1744,8,1,0.5415813
1960066,exp_dgemm_c.csv,5969,88,4435,8,1,0.2062659
1960066,exp_dgemm_c.csv,2294,1131,1412,8,1,0.2568436
1960066,exp_dgemm_c.csv,1415,259,2749,8,1,0.07896914
1960066,exp_dgemm_c.csv,794,3440,978,8,1,0.18810860000000001
1960066,exp_dgemm_c.csv,4805,8007,234,8,1,0.6078795
1960066,exp_dgemm_c.csv,3703,12117,119,8,1,0.3720702
1960066,exp_dgemm_c.csv,2938,1872,1153,8,1,0.44176620000000005
1960066,exp_dgemm_c.csv,8053,235,4757,8,1,0.6943879
1960066,exp_dgemm_c.csv,7297,2448,429,8,1,0.5055861
1960066,exp_dgemm_c.csv,340,5656,3637,8,1,0.5083157
1960066,exp_dgemm_c.csv,798,663,11986,8,1,0.4729898
1960066,exp_dgemm_c.csv,13709,720,811,8,1,0.560954
1960066,exp_dgemm_c.csv,5871,2539,626,8,1,0.6455223000000001
1960066,exp_dgemm_c.csv,7297,429,2448,8,1,0.5644901
1960066,exp_dgemm_c.csv,1412,2294,1131,8,1,0.2587777
1960066,exp_dgemm_c.csv,2731,2063,355,8,1,0.1392185
1960066,exp_dgemm_c.csv,325,5397,951,8,1,0.1258493
1960066,exp_dgemm_c.csv,10636,241,393,8,1,0.07311552
1960066,exp_dgemm_c.csv,1350,1739,4119,8,1,0.684054
1960066,exp_dgemm_c.csv,2770,4846,199,8,1,0.1795527
1960066,exp_dgemm_c.csv,1584,3121,608,8,1,0.20786759999999999
1960066,exp_dgemm_c.csv,1665,904,5760,8,1,0.6126623999999999
1960066,exp_dgemm_c.csv,321,10068,930,8,1,0.22498539999999997
1960066,exp_dgemm_c.csv,4806,2189,887,8,1,0.6492916
