2014-09-22 branches/new_magmamorse 1856 13535 - - 38400 38400 1 10.952 1723.48 +- 0.00 SUCCESS
2014-09-28 branches/new_magmamorse 1856 13569 - - 38400 38400 1 10.952 1723.48 +- 0.00 SUCCESS
2014-09-29 branches/new_magmamorse 1857 13569 - - 38400 38400 1 10.938 1725.62 +- 0.00 SUCCESS
2014-09-30 branches/new_magmamorse 1858 13588 - - 38400 38400 1 10.948 1724.12 +- 0.00 SUCCESS
2014-10-01 branches/new_magmamorse 1858 13590 - - 38400 38400 1 10.953 1723.33 +- 0.00 SUCCESS
2014-10-02 branches/new_magmamorse 1858 13609 - - 38400 38400 1 10.966 1721.30 +- 0.00 SUCCESS
2014-10-03 branches/new_magmamorse 1859 13611 - - 38400 38400 1 10.979 1719.12 +- 0.00 SUCCESS
2014-10-05 branches/new_magmamorse 1860 13628 - - 38400 38400 1 10.939 1725.56 +- 0.00 SUCCESS
2014-10-06 branches/new_magmamorse 1860 13628 - - 38400 38400 1 10.948 1724.04 +- 0.00 SUCCESS
2014-10-09 branches/new_magmamorse 1870 13639 - - 38400 38400 1 11.009 1714.51 +- 0.00 SUCCESS
2014-10-16 branches/new_magmamorse 1896 13679 - - 38400 38400 1 10.959 1722.41 +- 0.00 SUCCESS
2014-10-17 branches/new_magmamorse 1898 13688 - - 38400 38400 1 10.959 1722.41 +- 0.00 SUCCESS
2014-10-19 branches/new_magmamorse 1903 13690 - - 38400 38400 1 10.959 1722.41 +- 0.00 SUCCESS
2014-10-22 branches/new_magmamorse 1903 13708 - - 38400 38400 1 10.960 1722.17 +- 0.00 SUCCESS
2014-10-23 branches/new_magmamorse 1903 13722 - - 38400 38400 1 11.005 1715.16 +- 0.00 SUCCESS
2014-10-26 branches/new_magmamorse 1903 13728 - - 38400 38400 1 10.989 1717.60 +- 0.00 SUCCESS
2014-10-27 branches/new_magmamorse 1903 13728 - - 38400 38400 1 10.989 1717.60 +- 0.00 SUCCESS
2014-10-28 branches/new_magmamorse 1906 13748 - - 38400 38400 1 10.987 1717.89 +- 0.00 SUCCESS
2014-10-29 branches/new_magmamorse 1911 13773 - - 38400 38400 1 10.978 1719.41 +- 0.00 SUCCESS
2014-10-31 branches/new_magmamorse 1919 13835 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-02 branches/new_magmamorse 1934 13864 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-03 branches/new_magmamorse 1934 13865 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-04 branches/new_magmamorse 1939 13884 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-05 branches/new_magmamorse 1942 13892 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-06 branches/new_magmamorse 1942 13901 - - 38400 38400 1 10.989 1717.59 +- 0.00 SUCCESS
2014-11-07 branches/new_magmamorse 1943 13911 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-09 branches/new_magmamorse 1950 13919 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-10 branches/new_magmamorse 1954 13919 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-11 branches/new_magmamorse 1963 13929 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-13 branches/new_magmamorse 1973 13932 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-15 branches/new_magmamorse 1993 13953 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-16 branches/new_magmamorse 1997 13953 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-17 branches/new_magmamorse 2019 13953 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-17 trunk/chameleon 2019 13953 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-18 trunk/chameleon 2022 13967 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-19 trunk/chameleon 2022 13987 - - 38400 38400 1 10.998 1716.17 +- 0.00 SUCCESS
2014-11-20 trunk/chameleon 2025 13996 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-21 trunk/chameleon 2029 13996 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-22 trunk/chameleon 2041 14002 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-23 trunk/chameleon 2041 14002 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-24 trunk/chameleon 2041 14002 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-25 trunk/chameleon 2041 14002 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-26 trunk/chameleon 2041 14005 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-27 trunk/chameleon 2042 14013 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-28 trunk/chameleon 2043 14015 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-29 trunk/chameleon 2045 14018 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-11-30 trunk/chameleon 2045 14018 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-12-01 trunk/chameleon 2045 14018 - - 38400 38400 1 10.948 1724.09 +- 0.00 SUCCESS
2014-12-02 trunk/chameleon 2045 14029 - - 38400 38400 1 10.840 1741.24 +- 0.00 SUCCESS
2014-12-03 trunk/chameleon 2046 14052 - - 38400 38400 1 10.840 1741.24 +- 0.00 SUCCESS
