jobid,host,cpu,matrix_content,timestamp,duration,gflops
1889755,dahu-1,0,1,59.078591,0.6130306,28.024488800395936
1889755,dahu-1,0,1,59.691683000000005,0.6152599,27.922946358116306
1889755,dahu-1,0,1,60.306951000000005,0.6155683000000001,27.908956949212623
1889755,dahu-1,0,1,60.92252800000001,0.6182299,27.78880345968385
1889755,dahu-1,0,1,61.540766000000005,0.6162234999999999,27.879282734267687
1889755,dahu-1,0,1,62.156998,0.6005986,28.604577473207566
1889755,dahu-1,0,1,62.757604,0.6173331,27.829172263726022
1889755,dahu-1,0,1,63.374947000000006,0.6156955,27.903191080655947
1889755,dahu-1,0,1,63.99065100000001,0.6144659,27.959027806099577
1889755,dahu-1,0,1,64.605125,0.6171414000000001,27.83781672077096
1889755,dahu-1,0,1,65.22227500000001,0.6161986999999999,27.88040478501497
1889755,dahu-1,0,1,65.838482,0.6159446,27.891906486395047
1889755,dahu-1,0,1,66.454435,0.6172728,27.831890833356017
1889755,dahu-1,0,1,67.071717,0.6186752,27.768802085488478
1889755,dahu-1,0,1,67.69040100000001,0.6138388000000001,27.987590852842793
1889755,dahu-1,0,1,68.304249,0.6153795,27.91751948838075
1889755,dahu-1,0,1,68.91963600000001,0.6173561,27.828135469950006
1889755,dahu-1,0,1,69.537001,0.5978566999999999,28.73576424584688
1889755,dahu-1,0,1,70.134868,0.6174803000000001,27.822538118220127
1889755,dahu-1,0,1,70.752357,0.617197,27.835308959700065
1889755,dahu-1,0,1,71.369562,0.6173123,27.83010995245032
1889755,dahu-1,0,1,71.986883,0.6177236,27.811579780989426
1889755,dahu-1,0,1,72.60461500000001,0.6003569999999999,28.61608873387002
1889755,dahu-1,0,1,73.204982,0.5994568,28.659061310172813
1889755,dahu-1,0,1,73.80444700000001,0.6010663,28.582319760731885
1889755,dahu-1,0,1,74.405523,0.5988168,28.68969137806421
1889755,dahu-1,0,1,75.004345,0.6177483,27.81046776494569
1889755,dahu-1,0,1,75.622102,0.6148568,27.94125263638623
1889755,dahu-1,0,1,76.236967,0.6142031,27.970990677188052
1889755,dahu-1,0,1,76.85118100000001,0.6027689,28.501585241043458
1889755,dahu-1,0,1,77.453958,0.6180253000000001,27.798003065570292
1889755,dahu-1,0,1,78.07199100000001,0.6015564999999999,28.55902842708873
1889755,dahu-1,0,1,78.673557,0.6172420999999999,27.83327511846649
1889755,dahu-1,0,1,79.29080900000001,0.5990565999999999,28.678207007484772
1889755,dahu-1,0,1,79.889874,0.6018302,28.546040368196877
1889755,dahu-1,0,1,80.491712,0.6169823,27.844995203265963
1889755,dahu-1,0,1,81.108703,0.6193889,27.736805073516816
1889755,dahu-1,0,1,81.72810100000001,0.6016295,28.555563156394427
1889755,dahu-1,0,1,82.32974,0.6019078,28.54236011561904
1889755,dahu-1,0,1,82.931657,0.5994229,28.660682106072358
1889755,dahu-1,0,1,83.53108800000001,0.5992801999999999,28.667506758941816
1889755,dahu-1,0,1,84.13037599900001,0.6158431999999999,27.896498952980245
1889755,dahu-1,0,1,84.746228,0.6188275,27.761967889274477
1889755,dahu-1,0,1,85.365065,0.6189778,27.755226736726264
1889755,dahu-1,0,1,85.984052,0.6180124,27.798583303506533
1889755,dahu-1,0,1,86.602073,0.6157301,27.901623104019116
1889755,dahu-1,0,1,87.21781200000001,0.6025512,28.51188278108151
1889755,dahu-1,0,1,87.82037100000001,0.6176571,27.814574112399907
1889755,dahu-1,0,1,88.43803700000001,0.6173004,27.830646447013482
1889755,dahu-1,0,1,89.055346,0.6010905,28.5811690319511
1889755,dahu-1,0,1,89.656445,0.6130503,28.023588250425778
1889755,dahu-1,0,1,90.26950400000001,0.6161701999999999,27.88169435003511
1889755,dahu-1,0,1,90.885683,0.6180889,27.79514271167141
1889755,dahu-1,0,1,91.503781,0.6167191999999999,27.856874220877188
1889755,dahu-1,0,1,92.12050900000001,0.6031367,28.48420463221688
1889755,dahu-1,0,1,92.723653,0.619503,27.731696511558457
1889755,dahu-1,0,1,93.34316600000001,0.6140463,27.978133218944564
1889755,dahu-1,0,1,93.95722,0.6186931999999999,27.767994191628425
1889755,dahu-1,0,1,94.57592100000001,0.6175969,27.817285326399794
1889755,dahu-1,0,1,95.193527,0.6015894,28.557466577702332
1889755,dahu-1,0,1,95.795124,0.6187444000000001,27.76569643943444
1889755,dahu-1,0,1,96.41387900000001,0.6032890999999999,28.47700908900891
1889755,dahu-1,0,1,97.017177,0.6202701999999999,27.69739572205791
1889755,dahu-1,0,1,97.637456,0.6207149000000001,27.677552422215093
1889755,dahu-1,0,1,98.25817900000001,0.6185326999999999,27.775199571502046
1889755,dahu-1,0,1,98.876721,0.6177136,27.812030015204463
1889755,dahu-1,0,1,99.494443,0.6004893,28.609784027792006
1889755,dahu-1,0,1,100.09494000000001,0.6169541999999999,27.846263440624934
1889755,dahu-1,0,1,100.711903,0.6182553000000001,27.78766180249486
1889755,dahu-1,0,1,101.33021500000001,0.6207196999999999,27.67733839283658
1889755,dahu-1,0,1,101.95094300000001,0.6189252,27.75758554345501
1889755,dahu-1,0,1,102.569879,0.6206925999999999,27.678546810450136
1889755,dahu-1,0,1,103.190582,0.6152923,27.921475994417612
1889755,dahu-1,0,1,103.805884,0.6194505,27.73404684312952
1889755,dahu-1,0,1,104.425342,0.6180255,27.79799406982398
1889755,dahu-1,0,1,105.043377,0.6186438,27.770211523981978
1889755,dahu-1,0,1,105.662029,0.6020135,28.53734872058517
1889755,dahu-1,0,1,106.26405000000001,0.6193181,27.739975925134434
1889755,dahu-1,0,1,106.88337700000001,0.6210808000000001,27.661246626847905
1889755,dahu-1,0,1,107.504465999,0.6150913,27.93060019545066
1889755,dahu-1,0,1,108.119567,0.6169283,27.847432487697517
1889755,dahu-1,0,1,108.73650300000001,0.6167866999999999,27.85382561588958
1889755,dahu-1,0,1,109.35329800000001,0.6169757,27.845293070699544
1889755,dahu-1,0,1,109.970284,0.6195225000000001,27.73082363271713
1889755,dahu-1,0,1,110.589815,0.6187359,27.766077875875638
1889755,dahu-1,0,1,111.20856,0.6186670999999999,27.769165653062856
1889755,dahu-1,0,1,111.827235,0.6161276,27.883622132817944
1889755,dahu-1,0,1,112.44337,0.600033,28.631540571935208
1889755,dahu-1,0,1,113.043412,0.6026047,28.50935146041842
1889755,dahu-1,0,1,113.64602500000001,0.6024041,28.518845047701372
1889755,dahu-1,0,1,114.24843700000001,0.6193569,27.738238137009535
1889755,dahu-1,0,1,114.86780300000001,0.6172558000000001,27.832657358586175
1889755,dahu-1,0,1,115.485067,0.6159973000000001,27.889520269001178
1889755,dahu-1,0,1,116.10107300000001,0.6184824000000001,27.777458475778776
1889755,dahu-1,0,1,116.719564,0.6199985,27.70953346500032
1889755,dahu-1,0,1,117.339571,0.6181884,27.79066896758335
1889755,dahu-1,0,1,117.957767,0.6157036,27.9028239951821
1889755,dahu-1,0,1,118.57348,0.6180800999999999,27.79553844881918
1889755,dahu-1,0,1,119.191568,0.6019899999999999,28.538462738583704
1889755,dahu-1,0,1,119.79356600000001,0.614563,27.95461032310764
1889755,dahu-1,0,1,120.40813700000001,0.617636,27.815524328245118
1889755,dahu-1,0,1,121.02578100000001,0.6024866,28.514939890779317
1889755,dahu-1,0,1,121.628275,0.6184443000000001,27.779169739295842
1889755,dahu-1,0,1,122.246728,0.6181509,27.79235488292584
1889755,dahu-1,0,1,122.86488800000001,0.6043286999999999,28.428021346661183
1889755,dahu-1,0,1,123.469227,0.6018686,28.544219093669287
1889755,dahu-1,0,1,124.07110100000001,0.6154845999999999,27.91275229957013
1889755,dahu-1,0,1,124.68659500000001,0.6176772,27.81366899085801
1889755,dahu-1,0,1,125.304281,0.6155441999999999,27.910049650374425
1889755,dahu-1,0,1,125.91983400000001,0.6146743,27.949548539771392
1889755,dahu-1,0,1,126.53451700000001,0.6020907,28.533689665028874
1889755,dahu-1,0,1,127.136616,0.5995611,28.65407576308737
1889755,dahu-1,0,1,127.73618200000001,0.6175328,27.820172764912243
1889755,dahu-1,0,1,128.353723,0.6141578000000001,27.97305380473878
1889755,dahu-1,0,1,128.967889,0.6162126,27.879775882544436
1889755,dahu-1,0,1,129.58411,0.602407,28.518707757379975
1889755,dahu-1,0,1,130.18652600000001,0.6168829,27.84948194219681
1889755,dahu-1,0,1,130.803417,0.616067,27.88636493108704
1889755,dahu-1,0,1,131.41949400000001,0.61824,27.78834948240166
1889755,dahu-1,0,1,132.037742,0.6153813,27.917437829196306
1889755,dahu-1,0,1,132.653131,0.6197004,27.722862828553925
1889755,dahu-1,0,1,133.272841,0.617027,27.84297799610066
1889755,dahu-1,0,1,133.88987500000002,0.6163693,27.872687987542534
1889755,dahu-1,0,1,134.506252999,0.6159920999999999,27.889755703035807
1889755,dahu-1,0,1,135.122255,0.6183774000000001,27.782175066553204
1889755,dahu-1,0,1,135.740641,0.6140423,27.978315474357384
1889755,dahu-1,0,1,136.354692,0.6179951,27.79936149008301
1889755,dahu-1,0,1,136.97269500000002,0.617178,27.83616587759123
1889755,dahu-1,0,1,137.58988100000002,0.6148986,27.939353226694617
1889755,dahu-1,0,1,138.204788,0.6180478,27.796991080625155
1889755,dahu-1,0,1,138.822844,0.6181318,27.79321365443422
1889755,dahu-1,0,1,139.440985,0.6133544,28.00969420615553
1889755,dahu-1,0,1,140.054348,0.6180931,27.79495384109611
1889755,dahu-1,0,1,140.672448,0.6171853,27.8358366344759
1889755,dahu-1,0,1,141.28964200000001,0.6147498,27.946115938549312
1889755,dahu-1,0,1,141.904399,0.6143326,27.96509445209322
1889755,dahu-1,0,1,142.518741,0.5998401,28.640748066026266
1889755,dahu-1,0,1,143.11863400000001,0.6135705,27.999829170405032
1889755,dahu-1,0,1,143.732214,0.6162919,27.876188513916865
1889755,dahu-1,0,1,144.34851400000002,0.6148873,27.939866678007498
1889755,dahu-1,0,1,144.963409,0.601179,28.57696157716753
1889755,dahu-1,0,1,145.56459800000002,0.5989960999999999,28.681103573128446
1889755,dahu-1,0,1,146.163602,0.617313,27.830078394590753
1889755,dahu-1,0,1,146.780924,0.6153195,27.920241734578543
1889755,dahu-1,0,1,147.396252,0.6174246999999999,27.825043578593473
1889755,dahu-1,0,1,148.013685,0.61573,27.901627635489582
1889755,dahu-1,0,1,148.629425,0.6139694,27.981637495288854
1889755,dahu-1,0,1,149.243404,0.6125932,28.044498672202046
1889755,dahu-1,0,1,149.856006,0.6110076999999999,28.11727116368583
1889755,dahu-1,0,1,150.46702200000001,0.6148454000000001,27.941770702033388
1889755,dahu-1,0,1,151.08187700000002,0.5998114,28.642118479241976
1889755,dahu-1,0,1,151.681698,0.6107039000000001,28.131258346311526
1889755,dahu-1,0,1,152.29241000000002,0.5996068,28.651891846456714
1889755,dahu-1,0,1,152.89202500000002,0.6139263,27.98360191443175
1889755,dahu-1,0,1,153.505961,0.615282,27.921943408063296
1889755,dahu-1,0,1,154.121251,0.6150044,27.93454678373033
1889755,dahu-1,0,1,154.736264,0.6139953,27.980457153336516
1889755,dahu-1,0,1,155.35027000000002,0.6126997,28.03962395281082
1889755,dahu-1,0,1,155.96297900000002,0.6128613,28.03223043125745
1889755,dahu-1,0,1,156.575847,0.6154755999999999,27.91316046322552
1889755,dahu-1,0,1,157.19133200000002,0.6123039,28.057749075254954
1889755,dahu-1,0,1,157.80364400000002,0.613028,28.024607659030256
1889755,dahu-1,0,1,158.416681,0.6125033000000001,28.048614895625867
1889755,dahu-1,0,1,159.02919300000002,0.6171299,27.838335468756252
1889755,dahu-1,0,1,159.646334,0.6149604000000001,27.93654548162776
1889755,dahu-1,0,1,160.261301999,0.6110438,28.115610016826945
1889755,dahu-1,0,1,160.872355,0.6146548000000001,27.95043524267605
1889755,dahu-1,0,1,161.48702,0.5971426999999999,28.770123429458327
1889755,dahu-1,0,1,162.08417300000002,0.5981108,28.723556210655282
1889755,dahu-1,0,1,162.68229300000002,0.6163513,27.873501984988106
1889755,dahu-1,0,1,163.298654,0.6147125,27.947811674563315
1889755,dahu-1,0,1,163.913374,0.6098231,28.171889821818823
1889755,dahu-1,0,1,164.523205999,0.6115174,28.093835406809358
1889755,dahu-1,0,1,165.134732,0.5961571,28.817687794039525
1889755,dahu-1,0,1,165.730898,0.6099094,28.167903600108477
1889755,dahu-1,0,1,166.34081700000002,0.6125073,28.048431723181096
1889755,dahu-1,0,1,166.95333200000002,0.6129730999999999,28.027117640235765
1889755,dahu-1,0,1,167.566314,0.6148895999999999,27.939762168688496
1889755,dahu-1,0,1,168.18121200000002,0.6108825,28.12303378145552
1889755,dahu-1,0,1,168.792102,0.6130749,28.022463787051144
1889755,dahu-1,0,1,169.40518600000001,0.6134985,28.003115221960613
1889755,dahu-1,0,1,170.018694,0.6114316999999999,28.09777311840391
1889755,dahu-1,0,1,170.630134,0.6148395000000001,27.94203883127222
1889755,dahu-1,0,1,171.24498300000002,0.6117731,28.082093155125655
1889755,dahu-1,0,1,171.85676600000002,0.6140236,27.979167549911764
1889755,dahu-1,0,1,172.470798,0.614494,27.95774927664062
1889755,dahu-1,0,1,173.08530100000002,0.6126599,28.04144548060025
1889755,dahu-1,0,1,173.69797,0.6110736999999999,28.114234312489646
1889755,dahu-1,0,1,174.309063,0.6113534,28.101371782671038
1889755,dahu-1,0,1,174.92042500000002,0.611163,28.11012640490344
1889755,dahu-1,0,1,175.531598,0.5980595999999999,28.72601523995268
1889755,dahu-1,0,1,176.129667,0.598219,28.718360974826947
1889755,dahu-1,0,1,176.72789300000002,0.6118821,28.077090642135143
1889755,dahu-1,0,1,177.339785,0.6132831,28.012950599812715
1889755,dahu-1,0,1,177.953077,0.5993123,28.665971287423936
1889755,dahu-1,0,1,178.552399,0.6113653,28.10082479983735
1889755,dahu-1,0,1,179.16377400000002,0.613946,27.982703990253217
1889755,dahu-1,0,1,179.77772900000002,0.5984725000000001,28.70619649858598
1889755,dahu-1,0,1,180.37621000000001,0.6107134,28.13082074832483
1889755,dahu-1,0,1,180.98693200000002,0.5947874,28.884050307723403
1889755,dahu-1,0,1,181.581728,0.6106103,28.1355705660386
1889755,dahu-1,0,1,182.192347,0.6148895999999999,27.939762168688496
1889755,dahu-1,0,1,182.80724600000002,0.6114392,28.097428467131323
1889755,dahu-1,0,1,183.418696,0.6110462,28.115499587428907
1889755,dahu-1,0,1,184.029751,0.6130797,28.02224439008501
1889755,dahu-1,0,1,184.642839,0.6122065,28.062212968990043
1889755,dahu-1,0,1,185.255099,0.598463,28.706652180669487
1889755,dahu-1,0,1,185.85357000000002,0.5966583000000001,28.793480596850824
1889755,dahu-1,0,1,186.450238,0.611057,28.11500266587242
1889755,dahu-1,0,1,187.061303,0.6155253,27.910906641855338
1889755,dahu-1,0,1,187.676837,0.5943501999999999,28.905297220392963
1889755,dahu-1,0,1,188.271195,0.6079034999999999,28.26084926966205
1889755,dahu-1,0,1,188.879108,0.614232,27.969674624571827
1889755,dahu-1,0,1,189.49334900000002,0.5964896,28.801624008197297
1889755,dahu-1,0,1,190.089864,0.6150068000000001,27.93443777207016
1889755,dahu-1,0,1,190.70488,0.6146925,27.948721001150982
1889755,dahu-1,0,1,191.319581,0.6156115,27.906998462504358
1889755,dahu-1,0,1,191.935202,0.6141423,27.973759801270816
1889755,dahu-1,0,1,192.54935300000002,0.6105455,28.138556723454684
1889755,dahu-1,0,1,193.159907,0.6149429,27.93734049779256
1889755,dahu-1,0,1,193.77485800000002,0.5967939999999999,28.786933487937215
1889755,dahu-1,0,1,194.37166100000002,0.6158311,27.8970470702113
1889755,dahu-1,0,1,194.9875,0.6141369000000001,27.97400576972333
1889755,dahu-1,0,1,195.601647,0.6109473000000001,28.120050917648705
1889755,dahu-1,0,1,196.212602,0.5958298000000001,28.833517867015043
1889755,dahu-1,0,1,196.808442,0.5950287,28.87233705533868
1889755,dahu-1,0,1,197.403478,0.611093,28.113346387538396
1889755,dahu-1,0,1,198.01458100000002,0.596942,28.779796335322363
1889755,dahu-1,0,1,198.611531,0.6148281,27.942556926074136
1889755,dahu-1,0,1,199.226368,0.609635,28.1805821253701
1889755,dahu-1,0,1,199.836011,0.6099237,28.167243187959418
1889755,dahu-1,0,1,200.445943,0.6135430000000001,28.001084168509788
1889755,dahu-1,0,1,201.05949500000003,0.6125015,28.048697324006554
1889755,dahu-1,0,1,201.67200400000002,0.6154467,27.91447120278653
1889755,dahu-1,0,1,202.28746,0.6159469,27.891802335558474
1889755,dahu-1,0,1,202.90341600000002,0.6115663,28.091589062379665
1889755,dahu-1,0,1,203.514993999,0.6128781,28.03146202156677
1889755,dahu-1,0,1,204.12787799900002,0.5961306,28.818968836694513
1889755,dahu-1,0,1,204.724018,0.5966736,28.792742269810496
1889755,dahu-1,0,1,205.32069900000002,0.616536,27.865151725122303
1889755,dahu-1,0,1,205.93724300000002,0.6146847,27.94907565455916
1889755,dahu-1,0,1,206.551937,0.6114874,28.09521371004538
1889755,dahu-1,0,1,207.163432,0.6125533000000001,28.046325412009043
1889755,dahu-1,0,1,207.77599400000003,0.6116357,28.08840161553683
1889755,dahu-1,0,1,208.387638,0.5972959,28.76274420098983
1889755,dahu-1,0,1,208.98494300000002,0.614883,27.940062067092445
1889755,dahu-1,0,1,209.599835,0.6134403,28.005772010740085
1889755,dahu-1,0,1,210.213285,0.6155616999999999,27.909256186666592
1889755,dahu-1,0,1,210.828854,0.615379,27.917542171572318
1889755,dahu-1,0,1,211.444242,0.6136884,27.99444992605368
1889755,dahu-1,0,1,212.05794,0.6127621,28.036768566463234
1889755,dahu-1,0,1,212.67071,0.6148884,27.93981669519217
1889755,dahu-1,0,1,213.285605,0.6146818000000001,27.94920751517289
1889755,dahu-1,0,1,213.90029600000003,0.6124959,28.04895377095586
1889755,dahu-1,0,1,214.512800999,0.6138411,27.987485986194148
1889755,dahu-1,0,1,215.126651,0.5999488000000001,28.63555887435728
1889755,dahu-1,0,1,215.72660800000003,0.5989142,28.685025641402394
1889755,dahu-1,0,1,216.32553000000001,0.6143379,27.964853192355545
1889755,dahu-1,0,1,216.93987800000002,0.6146578,27.950298823182592
1889755,dahu-1,0,1,217.55454500000002,0.5982987,28.714535371713165
1889755,dahu-1,0,1,218.15285300000002,0.6128911,28.030867447740718
1889755,dahu-1,0,1,218.76575200000002,0.6152266,27.92445772663276
1889755,dahu-1,0,1,219.380987,0.6151089,27.9298010222255
1889755,dahu-1,0,1,219.996103,0.6146494,27.950680801120118
1889755,dahu-1,0,1,220.61076100000002,0.6137729000000001,27.990595844163206
1889755,dahu-1,0,1,221.224542,0.6124556,28.050799411418563
1889755,dahu-1,0,1,221.837004,0.6169826999999999,27.844977150899055
1889755,dahu-1,0,1,222.453998,0.6111424,28.111073923196955
1889755,dahu-1,0,1,223.06515000000002,0.6163329000000001,27.87433412040798
1889755,dahu-1,0,1,223.68149300000002,0.5981249,28.722879090972476
1889755,dahu-1,0,1,224.279627,0.6142647,27.968185676305346
1889755,dahu-1,0,1,224.8939,0.6140838000000001,27.97642468992017
1889755,dahu-1,0,1,225.50799300000003,0.5979189,28.732774936534035
1889755,dahu-1,0,1,226.10592100000002,0.6151066,27.929905457037858
1889755,dahu-1,0,1,226.72108500000002,0.5998754,28.639062685350996
1889755,dahu-1,0,1,227.32097000000002,0.6099868,28.164329431390975
1889755,dahu-1,0,1,227.93096500000001,0.5994967,28.65715388258184
1889755,dahu-1,0,1,228.53047,0.6145395,27.95567930783945
1889755,dahu-1,0,1,229.14501900000002,0.6144998,27.957485395438695
1889755,dahu-1,0,1,229.75952700000002,0.6184555,27.778666668822577
1889755,dahu-1,0,1,230.377993,0.6152247,27.92454396580632
1889755,dahu-1,0,1,230.99322700000002,0.6025109000000001,28.513789848449214
1889755,dahu-1,0,1,231.59574700000002,0.5990103,28.680423665502918
1889755,dahu-1,0,1,232.19476600000002,0.6111076999999999,28.112670129995095
1889755,dahu-1,0,1,232.80588300000002,0.6013350000000001,28.569548062228208
1889755,dahu-1,0,1,233.407228,0.6137845000000001,27.99006684593697
1889755,dahu-1,0,1,234.02102100000002,0.5982128000000001,28.71865861780289
1889755,dahu-1,0,1,234.619242,0.6184130999999999,27.78057124598428
1889755,dahu-1,0,1,235.23766400000002,0.6111148000000001,28.1123435138537
1889755,dahu-1,0,1,235.848788,0.6186754,27.768793108631765
1889755,dahu-1,0,1,236.46747100000002,0.6138577,27.98672914585905
1889755,dahu-1,0,1,237.08133800000002,0.619051,27.751944805839905
1889755,dahu-1,0,1,237.700397,0.616121,27.883920827240104
1889755,dahu-1,0,1,238.316527,0.6184066999999999,27.78085875201547
1889755,dahu-1,0,1,238.934943,0.5974569000000001,28.754993345963534
1889755,dahu-1,0,1,239.532408,0.5966172,28.795464133451066
1889755,dahu-1,0,1,240.129036,0.6178266,27.806943216753698
1889755,dahu-1,0,1,240.74687100000003,0.6161449999999999,27.88283469637829
1889755,dahu-1,0,1,241.36302500000002,0.6008284,28.59363702514728
1889755,dahu-1,0,1,241.963862,0.6186599,27.769488832232376
1889755,dahu-1,0,1,242.58253000000002,0.6153696,27.917968622434394
1889755,dahu-1,0,1,243.197908,0.6000131999999999,28.63248539198805
1889755,dahu-1,0,1,243.79793,0.5976691,28.744784001716006
1889755,dahu-1,0,1,244.395609,0.6032264,28.479969019923534
1889755,dahu-1,0,1,244.99884500000002,0.6170462,27.842111634428672
1889755,dahu-1,0,1,245.6159,0.61679,27.853676590087392
1889755,dahu-1,0,1,246.23269900000003,0.6156062,27.907238725016093
1889755,dahu-1,0,1,246.84831300000002,0.6153022,27.921026747507163
1889755,dahu-1,0,1,247.463626,0.6180194999999999,27.798263944746083
1889755,dahu-1,0,1,248.08165400000001,0.6197974,27.718524124173477
1889755,dahu-1,0,1,248.70145900000003,0.6146276999999999,27.951667625783877
1889755,dahu-1,0,1,249.31609500000002,0.6016049,28.556730811201838
1889755,dahu-1,0,1,249.917708,0.6008481,28.59269952588683
1889755,dahu-1,0,1,250.51856500000002,0.6194057,27.736052774457843
1889755,dahu-1,0,1,251.13797900000003,0.6034715,28.46840187813343
1889755,dahu-1,0,1,251.74145900000002,0.6171223000000001,27.838678304122208
1889755,dahu-1,0,1,252.35859000000002,0.5983470000000001,28.712217465784903
1889755,dahu-1,0,1,252.95694600000002,0.6171218,27.838700859376544
1889755,dahu-1,0,1,253.57407600000002,0.6166003999999999,27.86224138680417
1889755,dahu-1,0,1,254.19068600000003,0.6161633000000001,27.882006578450873
1889755,dahu-1,0,1,254.806859,0.6158220999999999,27.897454774682497
1889755,dahu-1,0,1,255.42268900000002,0.615164,27.927299360820854
1889755,dahu-1,0,1,256.037861,0.5995592,28.654166567705076
1889755,dahu-1,0,1,256.637429,0.6192814,27.74161985811297
1889755,dahu-1,0,1,257.25671899900004,0.6143736,27.963228211628888
1889755,dahu-1,0,1,257.871101,0.6193643,27.737906727914414
1889755,dahu-1,0,1,258.490475,0.6016694,28.553669480282693
1889755,dahu-1,0,1,259.092168,0.6172991,27.830705056916493
1889755,dahu-1,0,1,259.709475,0.6012184,28.575088826290077
