jobid,host,cpu,mask_size,timestamp,duration,gflops
1889759,dahu-1,0,0,64.180032,0.6922587,24.817122824169637
1889759,dahu-1,0,0,64.872298,0.6894640000000001,24.91771750809324
1889759,dahu-1,0,0,65.561769,0.6944855,24.737549141054785
1889759,dahu-1,0,0,66.256264,0.6904948000000001,24.880519279797618
1889759,dahu-1,0,0,66.946765,0.6932949,24.78003110076246
1889759,dahu-1,0,0,67.640068,0.6901868,24.891622360786965
1889759,dahu-1,0,0,68.330263,0.6792315999999999,25.29309470289663
1889759,dahu-1,0,0,69.009502,0.6921341,24.821590475025005
1889759,dahu-1,0,0,69.701645,0.6908137,24.86903369750774
1889759,dahu-1,0,0,70.392466,0.6882908,24.96019005920172
1889759,dahu-1,0,0,71.08076600000001,0.6742946,25.47828380058212
1889759,dahu-1,0,0,71.755069,0.6775032,25.35762072267703
1889759,dahu-1,0,0,72.43258,0.6912316,24.85399854983482
1889759,dahu-1,0,0,73.123821,0.6750325,25.450432659168264
1889759,dahu-1,0,0,73.798861,0.6781698,25.332695711310055
1889759,dahu-1,0,0,74.477039,0.6779553,25.340710787274617
1889759,dahu-1,0,0,75.155004,0.6770948,25.372915556285474
1889759,dahu-1,0,0,75.83210700000001,0.6866889,25.018416904656533
1889759,dahu-1,0,0,76.518803,0.6853655,25.066725979057892
1889759,dahu-1,0,0,77.204177,0.6725205,25.54549516929224
1889759,dahu-1,0,0,77.876706,0.6768789000000001,25.381008602868253
1889759,dahu-1,0,0,78.55359200000001,0.6915312,24.843230766739087
1889759,dahu-1,0,0,79.245132,0.6898916,24.902273319460623
1889759,dahu-1,0,0,79.93504,0.684878,25.084568615140217
1889759,dahu-1,0,0,80.619926,0.6821081,25.186431863219337
1889759,dahu-1,0,0,81.302042,0.6824157,25.17507903760128
1889759,dahu-1,0,0,81.98446700000001,0.6858666,25.048412014814545
1889759,dahu-1,0,0,82.670342,0.6863443,25.03097816066951
1889759,dahu-1,0,0,83.356693,0.6845964,25.09488683259217
1889759,dahu-1,0,0,84.04129800000001,0.6844628,25.099785092776408
1889759,dahu-1,0,0,84.725769,0.6810665,25.224951137664238
1889759,dahu-1,0,0,85.406844,0.6809648,25.228718406590183
1889759,dahu-1,0,0,86.087817,0.6722451999999999,25.555956642010987
1889759,dahu-1,0,0,86.760069,0.6867335,25.016792080188313
1889759,dahu-1,0,0,87.44681100000001,0.6898572,24.90351508109215
1889759,dahu-1,0,0,88.136678,0.6846439999999999,25.093142105970408
1889759,dahu-1,0,0,88.82133,0.6904288000000001,24.882897677501287
1889759,dahu-1,0,0,89.511767,0.6860185000000001,25.04286573029736
1889759,dahu-1,0,0,90.197794,0.6879763000000001,24.971600306580328
1889759,dahu-1,0,0,90.885778,0.6827388000000001,25.163165157744075
1889759,dahu-1,0,0,91.56852500000001,0.6834859000000001,25.135659980696015
1889759,dahu-1,0,0,92.25202,0.6666376,25.77092738843414
1889759,dahu-1,0,0,92.918666,0.6863005,25.032575648713646
1889759,dahu-1,0,0,93.60497400000001,0.6908269,24.86855851154609
1889759,dahu-1,0,0,94.29580800000001,0.6898145,24.905056626092957
1889759,dahu-1,0,0,94.98563,0.6787933,25.309426572124387
1889759,dahu-1,0,0,95.664433,0.6778436,25.344886613962277
1889759,dahu-1,0,0,96.342284,0.6888674,24.93929772841624
1889759,dahu-1,0,0,97.03116,0.6885945,24.94918153427017
1889759,dahu-1,0,0,97.719763,0.6840124,25.11631248790227
1889759,dahu-1,0,0,98.403784,0.6885208,24.951852121243103
1889759,dahu-1,0,0,99.092314,0.6721294,25.56035963313017
1889759,dahu-1,0,0,99.764452,0.6897804,24.906287833055277
1889759,dahu-1,0,0,100.45424100000001,0.6742749,25.479028188651245
1889759,dahu-1,0,0,101.12852400000001,0.6827926999999999,25.161178764799338
1889759,dahu-1,0,0,101.811323,0.6806802,25.23926681575283
1889759,dahu-1,0,0,102.49201000000001,0.6809828,25.228051551375454
1889759,dahu-1,0,0,103.17300100000001,0.6862669,25.033801257207653
1889759,dahu-1,0,0,103.859277,0.6746989000000001,25.4630164418528
1889759,dahu-1,0,0,104.533984,0.6887064,24.94512782805561
1889759,dahu-1,0,0,105.222699,0.6818453,25.19613933541817
1889759,dahu-1,0,0,105.904554,0.6723809000000001,25.550798935543824
1889759,dahu-1,0,0,106.576942,0.684271,25.106820519940204
1889759,dahu-1,0,0,107.26122299900001,0.6668899,25.76117764566535
1889759,dahu-1,0,0,107.92812,0.6793781,25.28764054066506
1889759,dahu-1,0,0,108.60755800000001,0.6822857,25.17987579689857
1889759,dahu-1,0,0,109.28985300000001,0.6633852,25.897275344701693
1889759,dahu-1,0,0,109.95324500000001,0.6834180000000001,25.138157297583614
1889759,dahu-1,0,0,110.636671,0.6847878000000001,25.087872745396457
1889759,dahu-1,0,0,111.32146700000001,0.6717799,25.57365765781322
1889759,dahu-1,0,0,111.99325400000001,0.6722201,25.55691087487566
1889759,dahu-1,0,0,112.66548200000001,0.6835658,25.13272194717758
1889759,dahu-1,0,0,113.349057,0.6798727,25.26924405701244
1889759,dahu-1,0,0,114.028935,0.6635420999999999,25.891151720440956
1889759,dahu-1,0,0,114.692485,0.6804286999999999,25.24859575147257
1889759,dahu-1,0,0,115.372923,0.6804326,25.248451035414824
1889759,dahu-1,0,0,116.053364,0.6833664,25.140055443170752
1889759,dahu-1,0,0,116.736738,0.678642,25.315069188172853
1889759,dahu-1,0,0,117.415389,0.6783496,25.325981151901615
1889759,dahu-1,0,0,118.093748,0.6790509,25.299825365079407
1889759,dahu-1,0,0,118.77280700000001,0.6682783,25.707656801066264
1889759,dahu-1,0,0,119.441094,0.6636529999999999,25.88682516917727
1889759,dahu-1,0,0,120.10475500000001,0.6794248,25.285902404504515
1889759,dahu-1,0,0,120.78418800000001,0.6761841,25.407088371347392
1889759,dahu-1,0,0,121.46038,0.6761473000000001,25.408471177804007
1889759,dahu-1,0,0,122.136536,0.6803594000000001,25.251167521166018
1889759,dahu-1,0,0,122.81690300000001,0.6678305999999999,25.724890689345475
1889759,dahu-1,0,0,123.48474100000001,0.6794861999999999,25.283617509818452
1889759,dahu-1,0,0,124.164236,0.6788512,25.307267902008572
1889759,dahu-1,0,0,124.843096,0.679828,25.270905558464793
1889759,dahu-1,0,0,125.52293300000001,0.6789116999999999,25.305012690162805
1889759,dahu-1,0,0,126.201852,0.6843880999999999,25.102524699070603
1889759,dahu-1,0,0,126.886249,0.6822836999999999,25.179949607472672
1889759,dahu-1,0,0,127.56854100000001,0.6821424,25.185165420006147
1889759,dahu-1,0,0,128.25069100000002,0.6811235999999999,25.222836477843376
1889759,dahu-1,0,0,128.931822,0.6784869000000001,25.320856134436784
1889759,dahu-1,0,0,129.610317,0.677652,25.352052652393855
1889759,dahu-1,0,0,130.287977,0.6751835,25.444740850450284
1889759,dahu-1,0,0,130.963168,0.6613255,25.977932476518752
1889759,dahu-1,0,0,131.624503,0.6711274,25.598521508732915
1889759,dahu-1,0,0,132.295639,0.6707350999999999,25.613493589346977
1889759,dahu-1,0,0,132.966381,0.6749501,25.453539726862772
1889759,dahu-1,0,0,133.64134,0.6820049,25.190243037843278
1889759,dahu-1,0,0,134.323353,0.6836806,25.128501794551436
1889759,dahu-1,0,0,135.00704100000002,0.6687307,25.69026542971633
1889759,dahu-1,0,0,135.67578,0.6654555,25.816706277128976
1889759,dahu-1,0,0,136.34124500000001,0.6784883,25.320803887111982
1889759,dahu-1,0,0,137.019743,0.6639729,25.874352980370134
1889759,dahu-1,0,0,137.683725,0.6758199,25.420780275928546
1889759,dahu-1,0,0,138.359553,0.6761484,25.40842984173297
1889759,dahu-1,0,0,139.03571100000002,0.6651180999999999,25.82980253281335
1889759,dahu-1,0,0,139.700838,0.6822165,25.182429894322404
1889759,dahu-1,0,0,140.38306400000002,0.6830162,25.15294539719556
1889759,dahu-1,0,0,141.06608899900002,0.6758284999999999,25.420456793402472
1889759,dahu-1,0,0,141.741925,0.6777959,25.346670264603254
1889759,dahu-1,0,0,142.41973000000002,0.67878,25.30992248445741
1889759,dahu-1,0,0,143.098518,0.6783647,25.325417410428344
1889759,dahu-1,0,0,143.776891,0.6816220000000001,25.20439361405588
1889759,dahu-1,0,0,144.45852100000002,0.6765108,25.394818802597094
1889759,dahu-1,0,0,145.135041,0.6769518,25.37827535727064
1889759,dahu-1,0,0,145.812,0.6754157,25.435993246825625
1889759,dahu-1,0,0,146.487424,0.6796506999999999,25.27749796182069
1889759,dahu-1,0,0,147.16708300000002,0.6866299,25.02056666043818
1889759,dahu-1,0,0,147.853722,0.687765,24.97927225723903
1889759,dahu-1,0,0,148.541495,0.6729728,25.528326232501524
1889759,dahu-1,0,0,149.21447600000002,0.687507,24.988646201420497
1889759,dahu-1,0,0,149.901991,0.6899508000000001,24.900136624234655
1889759,dahu-1,0,0,150.591949,0.6896535,24.91087072566151
1889759,dahu-1,0,0,151.281611,0.6879542,24.972402500050155
1889759,dahu-1,0,0,151.969572,0.6728601,25.53260207285289
1889759,dahu-1,0,0,152.642439,0.6936399000000001,24.767706102258536
1889759,dahu-1,0,0,153.33608800000002,0.6936684000000001,24.766688498423743
1889759,dahu-1,0,0,154.029765,0.676713,25.387230899953156
1889759,dahu-1,0,0,154.706535,0.6910607,24.860144968452122
1889759,dahu-1,0,0,155.397605,0.6866396,25.020213200636842
1889759,dahu-1,0,0,156.08425300000002,0.6833204,25.141747830154053
1889759,dahu-1,0,0,156.76758,0.6822906999999999,25.179691272356493
1889759,dahu-1,0,0,157.44988,0.6841339,25.11185191086131
1889759,dahu-1,0,0,158.13402100000002,0.6834435000000001,25.13721936634118
1889759,dahu-1,0,0,158.817472,0.6808566,25.232727690382966
1889759,dahu-1,0,0,159.49833700000002,0.6835471,25.133409510478504
1889759,dahu-1,0,0,160.181892,0.6840323,25.11558179928053
1889759,dahu-1,0,0,160.865934,0.6681767,25.711565793898533
1889759,dahu-1,0,0,161.534119,0.6845591,25.096254193392507
1889759,dahu-1,0,0,162.21868600000002,0.6773695,25.362625840106475
1889759,dahu-1,0,0,162.896063,0.6855840999999999,25.05873339828039
1889759,dahu-1,0,0,163.581656,0.6890649999999999,24.932146000740136
1889759,dahu-1,0,0,164.27073000000001,0.6872013000000001,24.99976234620045
1889759,dahu-1,0,0,164.957939,0.6843749,25.10300886838486
1889759,dahu-1,0,0,165.642322,0.6838713000000001,25.121494620405915
1889759,dahu-1,0,0,166.326201,0.6790586,25.299538484602067
1889759,dahu-1,0,0,167.005269,0.6820114,25.190002958894823
1889759,dahu-1,0,0,167.68729000000002,0.6808603,25.23259056813858
1889759,dahu-1,0,0,168.36815900000002,0.6876489,24.98348966165728
1889759,dahu-1,0,0,169.05581600000002,0.6893098000000001,24.923291652026418
1889759,dahu-1,0,0,169.745134,0.6755201,25.432062175500036
1889759,dahu-1,0,0,170.42066200000002,0.6870769,25.004288725177638
1889759,dahu-1,0,0,171.10774700000002,0.6878251999999999,24.977086015458582
1889759,dahu-1,0,0,171.795581,0.6857933,25.05108927719183
1889759,dahu-1,0,0,172.48138200000002,0.6845189,25.097728030592
1889759,dahu-1,0,0,173.165909,0.690267,24.88873027973234
1889759,dahu-1,0,0,173.856184,0.6878947,24.97456250789547
1889759,dahu-1,0,0,174.54408700000002,0.6903891,24.884328538790662
1889759,dahu-1,0,0,175.234485,0.6881223000000001,24.966302042529357
1889759,dahu-1,0,0,175.922615,0.6861978,25.03632215667261
1889759,dahu-1,0,0,176.608821,0.6841165,25.112490612344537
1889759,dahu-1,0,0,177.292945,0.6835954000000001,25.131633688582458
1889759,dahu-1,0,0,177.976548,0.6843049,25.10557674510295
1889759,dahu-1,0,0,178.660862,0.6859045,25.047027952142027
1889759,dahu-1,0,0,179.346775,0.6854366,25.06412581995184
1889759,dahu-1,0,0,180.03222000000002,0.6894599,24.91786568587963
1889759,dahu-1,0,0,180.721689,0.6897661999999999,24.906800570976085
1889759,dahu-1,0,0,181.41146400000002,0.6920308000000001,24.825295614010244
1889759,dahu-1,0,0,182.10350200000002,0.6948378000000001,24.725006590027196
1889759,dahu-1,0,0,182.798348,0.6778299,25.345398873670224
1889759,dahu-1,0,0,183.476186,0.6837048000000001,25.12761236135829
1889759,dahu-1,0,0,184.15990000000002,0.6777531,25.34827090278156
1889759,dahu-1,0,0,184.83766,0.6940904,24.751630600279157
1889759,dahu-1,0,0,185.53175900000002,0.6886127,24.948522128621796
1889759,dahu-1,0,0,186.22038,0.6863869,25.029424634998133
1889759,dahu-1,0,0,186.906774,0.6883557,24.957836746321707
1889759,dahu-1,0,0,187.59513900000002,0.6957431,24.69283444420793
1889759,dahu-1,0,0,188.29089000000002,0.6976154999999999,24.62655887663047
1889759,dahu-1,0,0,188.988515,0.6951434,24.714136944981426
1889759,dahu-1,0,0,189.68366500000002,0.6795051,25.28291426215933
1889759,dahu-1,0,0,190.363179,0.6942856,24.744671622168173
1889759,dahu-1,0,0,191.05747200000002,0.6902248000000001,24.890251964287575
1889759,dahu-1,0,0,191.747704,0.6989602,24.5791808803992
1889759,dahu-1,0,0,192.446672,0.6954319999999999,24.703880730251125
1889759,dahu-1,0,0,193.14211200000003,0.7001722,24.536634250831437
1889759,dahu-1,0,0,193.84229200000001,0.6960592,24.68162073570754
1889759,dahu-1,0,0,194.538359,0.6928258,24.796809218132466
1889759,dahu-1,0,0,195.23119300000002,0.6784634,25.321733175289925
1889759,dahu-1,0,0,195.90966600000002,0.6928314999999999,24.796605212089812
1889759,dahu-1,0,0,196.602506,0.6963169,24.672486311907697
1889759,dahu-1,0,0,197.298832,0.6826094,25.167935255506297
1889759,dahu-1,0,0,197.98145000000002,0.6956525,24.69605037572639
1889759,dahu-1,0,0,198.67711100000002,0.7009353,24.50992150630736
1889759,dahu-1,0,0,199.37805500000002,0.7014244000000001,24.49283085105109
1889759,dahu-1,0,0,200.079487,0.7013613000000001,24.49503441949249
1889759,dahu-1,0,0,200.78085700000003,0.7006479999999999,24.519971774699993
1889759,dahu-1,0,0,201.481513,0.6980179,24.61236192366987
1889759,dahu-1,0,0,202.17961300000002,0.6936864,24.766045844346955
1889759,dahu-1,0,0,202.873307,0.6983123,24.60198565025992
1889759,dahu-1,0,0,203.571629,0.6999236,24.545349212399756
1889759,dahu-1,0,0,204.27156100000002,0.697437,24.632861726578888
1889759,dahu-1,0,0,204.969007,0.6993604,24.56511576005733
1889759,dahu-1,0,0,205.66837600000002,0.6969887,24.648705472556443
1889759,dahu-1,0,0,206.365373,0.6973238,24.636860500100525
1889759,dahu-1,0,0,207.06270500000002,0.6952369,24.71081322639808
1889759,dahu-1,0,0,207.75795000000002,0.6987291,24.587310280908582
1889759,dahu-1,0,0,208.456688,0.6991548000000001,24.572339607766406
1889759,dahu-1,0,0,209.155851,0.6984093000000001,24.59856875330841
1889759,dahu-1,0,0,209.85426900000002,0.7011082,24.503877124814686
1889759,dahu-1,0,0,210.555385,0.6967448,24.65733391049348
1889759,dahu-1,0,0,211.252137999,0.6862477,25.03450165880337
1889759,dahu-1,0,0,211.93839300000002,0.6956686,24.695478830006127
1889759,dahu-1,0,0,212.63407,0.6793051,25.290358020276898
1889759,dahu-1,0,0,213.31338200000002,0.6897576,24.907111112657553
1889759,dahu-1,0,0,214.003147,0.695253,24.710240997162188
1889759,dahu-1,0,0,214.698408,0.6890918,24.93117634544483
1889759,dahu-1,0,0,215.38750900000002,0.6969010999999999,24.651803798272095
1889759,dahu-1,0,0,216.084418,0.6929839,24.791151979144107
1889759,dahu-1,0,0,216.777409,0.6972961,24.637839196289786
1889759,dahu-1,0,0,217.474713,0.6937161999999999,24.76498196813049
1889759,dahu-1,0,0,218.168438,0.6795111,25.2826910171151
1889759,dahu-1,0,0,218.847956,0.6945274,24.736056754564327
1889759,dahu-1,0,0,219.542492,0.6915418999999999,24.842846375613686
1889759,dahu-1,0,0,220.234043,0.6824484000000001,25.173872755801025
1889759,dahu-1,0,0,220.91649900000002,0.6824744,25.172913715151807
1889759,dahu-1,0,0,221.598982,0.6835298000000001,25.134045631953427
1889759,dahu-1,0,0,222.282521,0.6808609999999999,25.23256462625999
1889759,dahu-1,0,0,222.96339,0.6814600000000001,25.210385325624394
1889759,dahu-1,0,0,223.64485900000003,0.6916321,24.83960646707983
1889759,dahu-1,0,0,224.336499,0.6946998999999999,24.729914577503184
1889759,dahu-1,0,0,225.03120600000003,0.6920901999999999,24.823164934281696
1889759,dahu-1,0,0,225.723304,0.6787543,25.310880806206313
1889759,dahu-1,0,0,226.40206600000002,0.6954138000000001,24.704527267074653
1889759,dahu-1,0,0,227.09748800000003,0.6946995,24.729928816704202
1889759,dahu-1,0,0,227.79219600000002,0.6970894,24.645144774830893
1889759,dahu-1,0,0,228.48929500000003,0.6946924,24.73018156525104
1889759,dahu-1,0,0,229.183996,0.6834289000000001,25.137756369389702
1889759,dahu-1,0,0,229.867432,0.6987829000000001,24.58541727910056
1889759,dahu-1,0,0,230.566223,0.6950283,24.718229723883184
1889759,dahu-1,0,0,231.26125900000002,0.682516,25.1713794020946
1889759,dahu-1,0,0,231.94378300000002,0.6966196,24.66176545133097
1889759,dahu-1,0,0,232.640409,0.6996025,24.55661491203934
1889759,dahu-1,0,0,233.34002,0.6863866,25.029435574645543
1889759,dahu-1,0,0,234.02641500000001,0.6985744,24.5927551653768
1889759,dahu-1,0,0,234.724997,0.6856368,25.056807312559652
1889759,dahu-1,0,0,235.41064300000002,0.6987154999999999,24.58778885540682
1889759,dahu-1,0,0,236.10936600000002,0.6781762,25.332456644748078
1889759,dahu-1,0,0,236.78755,0.6939008000000001,24.75839368393868
1889759,dahu-1,0,0,237.481458,0.6914068,24.847700635863
1889759,dahu-1,0,0,238.172872,0.6923776,24.81286105154182
1889759,dahu-1,0,0,238.865258,0.6903666,24.88513955339091
1889759,dahu-1,0,0,239.55563300000003,0.6758526999999999,25.419546572796122
1889759,dahu-1,0,0,240.23149300000003,0.6743670999999999,25.475544675889445
1889759,dahu-1,0,0,240.90586700000003,0.6918948,24.83017531566938
1889759,dahu-1,0,0,241.59777100000002,0.6926597,24.802755500283908
1889759,dahu-1,0,0,242.29043900000002,0.6930614,24.788379765486866
1889759,dahu-1,0,0,242.98350800000003,0.6942377,24.746378918920712
1889759,dahu-1,0,0,243.67775400000002,0.6935779000000001,24.76992012577102
1889759,dahu-1,0,0,244.37134,0.6854585,25.06332503572427
1889759,dahu-1,0,0,245.05680700000002,0.6768509,25.382058565630924
1889759,dahu-1,0,0,245.73366700000003,0.6883934,24.956469925481564
1889759,dahu-1,0,0,246.42207000000002,0.6940109999999999,24.754462370192982
1889759,dahu-1,0,0,247.11608800000002,0.689282,24.92429685382761
1889759,dahu-1,0,0,247.80537800000002,0.6948562,24.724351864457713
1889759,dahu-1,0,0,248.500244,0.6876505,24.98343153098849
1889759,dahu-1,0,0,249.18795300000002,0.6911012,24.858688111089958
1889759,dahu-1,0,0,249.879061,0.6897638,24.906887232991934
1889759,dahu-1,0,0,250.568833,0.6937135999999999,24.765074785905888
1889759,dahu-1,0,0,251.26255600000002,0.6903011,24.887500807980754
1889759,dahu-1,0,0,251.952865,0.6767848000000001,25.384537572356823
1889759,dahu-1,0,0,252.629658,0.687307,24.99591766706872
1889759,dahu-1,0,0,253.31697300000002,0.6740357,25.4880701185412
1889759,dahu-1,0,0,253.991016,0.6912505999999999,24.853315402547214
1889759,dahu-1,0,0,254.682274,0.6922195,24.81852820384286
1889759,dahu-1,0,0,255.374503,0.6921138000000001,24.822318503113213
1889759,dahu-1,0,0,256.06662700000004,0.6739994,25.489442845201346
1889759,dahu-1,0,0,256.740634,0.6767,25.38771861090587
1889759,dahu-1,0,0,257.417343,0.688308,24.959566333676204
1889759,dahu-1,0,0,258.10566,0.6711121,25.599105103305394
1889759,dahu-1,0,0,258.77678000000003,0.676162,25.40791878869265
1889759,dahu-1,0,0,259.45295100000004,0.6701064999999999,25.637520579191523
1889759,dahu-1,0,0,260.123066,0.6879254,24.9734479697944
1889759,dahu-1,0,0,260.81100000000004,0.6865514,25.023427501567983
1889759,dahu-1,0,0,261.497558,0.686365,25.030223254390886
1889759,dahu-1,0,0,262.18393100000003,0.688729,24.94430927694347
1889759,dahu-1,0,0,262.87266900000003,0.6750775,25.44873615844107
1889759,dahu-1,0,0,263.547754,0.6849885,25.080522058399524
1889759,dahu-1,0,0,264.23275,0.6709596,25.60492343205165
1889759,dahu-1,0,0,264.903719,0.6838863000000001,25.120943618844244
1889759,dahu-1,0,0,265.58761200000004,0.6851079000000001,25.07615104715622
1889759,dahu-1,0,0,266.272729,0.6878569999999999,24.97593131130453
1889759,dahu-1,0,0,266.960593,0.6854271,25.06447320801877
1889759,dahu-1,0,0,267.646028,0.690128,24.89374316648506
1889759,dahu-1,0,0,268.336165,0.6728234000000001,25.533994780799834
1889759,dahu-1,0,0,269.008997,0.6878103,24.977627092819056
1889759,dahu-1,0,0,269.696816,0.6916323,24.839599284186125
1889759,dahu-1,0,0,270.388457,0.6659229,25.798585968435685
1889759,dahu-1,0,0,271.054387,0.6885559,24.95058016930797
1889759,dahu-1,0,0,271.742951,0.6802236999999999,25.256204957280975
1889759,dahu-1,0,0,272.423182,0.6827206,25.163835958663036
1889759,dahu-1,0,0,273.105911,0.6631256999999999,25.90740968718299
1889759,dahu-1,0,0,273.769045,0.6793143,25.290015511229488
1889759,dahu-1,0,0,274.448367,0.6783223,25.32700043032641
1889759,dahu-1,0,0,275.12669600000004,0.6672665,25.74663823824514
1889759,dahu-1,0,0,275.793971,0.6713359999999999,25.590567441638765
1889759,dahu-1,0,0,276.46531600000003,0.6672253,25.74822804830692
1889759,dahu-1,0,0,277.13255000000004,0.6882252,24.96256920554493
1889759,dahu-1,0,0,277.820782,0.679103,25.29788439161659
1889759,dahu-1,0,0,278.49989300000004,0.6838138000000001,25.123607016997898
1889759,dahu-1,0,0,279.183714,0.6839505,25.118585605244824
1889759,dahu-1,0,0,279.867673,0.6836028000000001,25.131361638659175
1889759,dahu-1,0,0,280.551284,0.6881604,24.964919783236585
1889759,dahu-1,0,0,281.239452,0.6777083,25.349946553701642
1889759,dahu-1,0,0,281.917169,0.6861397,25.038442148151464
1889759,dahu-1,0,0,282.603317,0.6784794,25.32113603449125
1889759,dahu-1,0,0,283.281804,0.6853403,25.067647683931618
1889759,dahu-1,0,0,283.967169,0.6657721999999999,25.80442557379236
1889759,dahu-1,0,0,284.63295,0.6864279000000001,25.027929639806306
1889759,dahu-1,0,0,285.319388,0.6856654000000001,25.05576216037735
1889759,dahu-1,0,0,286.005061,0.688737,24.944019537210867
1889759,dahu-1,0,0,286.693806,0.6848920999999999,25.084052194498963
