node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
6,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,124.63792854479458,package
6,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,124.63837623006155,package
6,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,124.63814158681741,package
6,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,124.6380676954516,package
6,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,124.63848821137724,package
6,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,124.63843575134408,package
6,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,124.63748882204294,package
6,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,124.63843467523058,package
6,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,124.6376739886018,package
6,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,120.88155626882975,package
6,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,122.75274715056126,package
6,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,120.70578328878135,package
6,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,123.3900375931029,package
6,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,121.12316311701291,package
6,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,124.16841417520246,package
6,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,124.1490399838595,package
6,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,120.71522492697163,package
6,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,121.88256332735102,package
6,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,120.76373560610199,package
6,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,121.57086449291783,package
6,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,122.36601109645484,package
6,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,120.69953239125745,package
6,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,123.14664726757209,package
6,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,122.18783599032005,package
7,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,123.76734476177414,package
7,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,124.63825248700591,package
7,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,123.40167456598519,package
7,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,124.63795702016284,package
7,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,123.9221369882462,package
7,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,124.63832251482191,package
7,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,124.6384304041887,package
7,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,123.58222396195599,package
7,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,124.28967777950534,package
7,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,123.68392415927033,package
7,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,124.11484992986644,package
7,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,124.62070786210963,package
7,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,123.50683672306954,package
7,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,124.63865302676254,package
7,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,124.23067573435921,package
7,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,120.59604384843972,package
7,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,122.37280217988858,package
7,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,120.3331928919321,package
7,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,122.87572256270975,package
7,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,120.73750799727888,package
7,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,123.56238091636403,package
7,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,123.59300535356621,package
7,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,120.35520846474431,package
7,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,121.38019447834895,package
7,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,120.3887777979491,package
7,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,121.16960378710507,package
7,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,121.88499136439276,package
7,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,120.24506268439939,package
7,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,122.48958627503862,package
7,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,121.61547330744668,package
8,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,124.47333247683456,package
8,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,124.63843796221143,package
8,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,124.3309592733307,package
8,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,124.63876045800806,package
8,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,124.54893290298948,package
8,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,124.6384304112245,package
8,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,124.63798623839367,package
8,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,124.36757543810661,package
8,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,124.63810356911287,package
8,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,124.4012299909859,package
8,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,124.63793127758504,package
8,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,124.63826901759164,package
8,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,124.33563496487066,package
8,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,124.63801269679753,package
8,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,124.63787778031585,package
8,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,122.48920610478109,package
8,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,123.96732873115916,package
8,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,122.22100855014332,package
8,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,124.43388130670803,package
8,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,122.6058275241225,package
8,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,124.63839695579541,package
8,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,124.63824805234657,package
8,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,122.25832996894735,package
8,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,123.16141890858442,package
8,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,122.30524625767485,package
8,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,123.03325530188981,package
8,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,123.61690434701745,package
8,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,122.21249406749946,package
8,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,124.22414258300445,package
8,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,123.45125822383959,package
5,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,13.306156943784243,dram
5,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,13.253675293412286,dram
5,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,13.191526695196679,dram
5,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,13.381706372638174,dram
5,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,13.343143896237498,dram
5,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,13.337513640990082,dram
5,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,13.327020050613648,dram
5,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,12.967911784956943,dram
5,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,13.120258072462024,dram
5,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,13.010080106584757,dram
5,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,13.019593099099227,dram
5,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,13.054779475430163,dram
5,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,12.866214675953108,dram
5,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,12.995741228462508,dram
5,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,13.020366390896264,dram
5,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,11.985210671841774,dram
5,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,12.129021710553827,dram
5,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,11.901199139702435,dram
5,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,12.392115588306826,dram
5,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,11.954493922051766,dram
5,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,12.393865478716432,dram
5,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,12.408091884197917,dram
5,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,11.637445854497722,dram
5,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,11.837525430932375,dram
5,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,11.681433368899421,dram
5,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,11.712815369652857,dram
5,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,11.850746921973684,dram
5,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,11.547764778971187,dram
5,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,11.890890056553314,dram
5,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,11.83701812615136,dram
6,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,13.626644135806748,dram
6,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,13.514159776359136,dram
6,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,13.546204462663324,dram
6,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,13.64395665594003,dram
6,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,13.6073468827263,dram
6,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,13.58742362688121,dram
6,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,13.589768066291677,dram
6,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,13.334706073913189,dram
6,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,13.371391403952725,dram
6,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,13.362949880068278,dram
6,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,13.29804230857964,dram
6,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,13.29671915065686,dram
6,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,13.239556333572136,dram
6,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,13.25852202309811,dram
6,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,13.264548607713186,dram
6,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,11.733478017406785,dram
6,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,11.906701453562524,dram
6,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,11.695436619945603,dram
6,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,12.150078829989225,dram
6,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,11.741181766750861,dram
6,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,12.146627031965087,dram
6,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,12.191198856280511,dram
6,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,11.395194473100211,dram
6,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,11.617825827871139,dram
6,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,11.450960927852313,dram
6,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,11.480427684926044,dram
6,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,11.609780537097249,dram
6,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,11.292366794815708,dram
6,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,11.6208189643202,dram
6,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,11.624103514482613,dram
7,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,12.162932207727406,dram
7,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,12.328171670783092,dram
7,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,12.047605612500424,dram
7,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,12.410585589564752,dram
7,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,12.180657664764635,dram
7,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,12.37094383642545,dram
7,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,12.361163264784768,dram
7,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,11.839624908327277,dram
7,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,12.027642252733772,dram
7,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,11.86298356249918,dram
7,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,11.902671907860386,dram
7,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,12.038274582359103,dram
7,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,11.729001482638157,dram
7,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,12.035026619584379,dram
7,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,11.927670612870859,dram
7,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,11.928255827112393,dram
7,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,12.106514189439885,dram
7,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,11.836057411750266,dram
7,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,12.304675293446026,dram
7,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,11.917129253569646,dram
7,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,12.373538461091611,dram
7,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,12.368126598814,dram
7,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,11.603925917816344,dram
7,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,11.818006561443005,dram
7,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,11.625074739120947,dram
7,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,11.65481539745298,dram
7,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,11.838804608931897,dram
7,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,11.504300935319364,dram
7,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,11.874117563062013,dram
7,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,11.793018351336995,dram
8,0,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,12.442020382609542,dram
8,0,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,12.390221957536713,dram
8,0,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,12.351001711849207,dram
8,0,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,12.549040512744337,dram
8,0,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,12.458600770653101,dram
8,0,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,12.457379964020726,dram
8,0,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,12.504632166640954,dram
8,0,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,12.112893712584903,dram
8,0,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,12.224367248336716,dram
8,0,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,12.133577303613986,dram
8,0,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,12.173038387554154,dram
8,0,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,12.189549222611362,dram
8,0,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,12.019362310024734,dram
8,0,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,12.133409483323826,dram
8,0,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,12.22378318368959,dram
8,1,power,exp_dgemm_independent-sizes_1.csv,independent sizes,1606800901.0,11.472835537002892,dram
8,1,power,exp_dgemm_independent-sizes_2.csv,independent sizes,1606793128.0,11.604337697802542,dram
8,1,power,exp_dgemm_independent-sizes_3.csv,independent sizes,1606773812.0,11.415506502341398,dram
8,1,power,exp_dgemm_independent-sizes_5.csv,independent sizes,1606779684.0,11.90311149819666,dram
8,1,power,exp_dgemm_independent-sizes_6.csv,independent sizes,1606796919.0,11.47411834902444,dram
8,1,power,exp_dgemm_independent-sizes_7.csv,independent sizes,1606771939.0,11.854092805908586,dram
8,1,power,exp_dgemm_independent-sizes_8.csv,independent sizes,1606795061.0,11.841110420156143,dram
8,1,power,exp_dgemm_uniform-product_1.csv,uniform product,1606789157.0,11.144436956085439,dram
8,1,power,exp_dgemm_uniform-product_2.csv,uniform product,1606798856.0,11.349485413227391,dram
8,1,power,exp_dgemm_uniform-product_3.csv,uniform product,1606791139.0,11.164281114294152,dram
8,1,power,exp_dgemm_uniform-product_4.csv,uniform product,1606787162.0,11.167370554787235,dram
8,1,power,exp_dgemm_uniform-product_5.csv,uniform product,1606775744.0,11.32431650751577,dram
8,1,power,exp_dgemm_uniform-product_6.csv,uniform product,1606781552.0,11.03115398508624,dram
8,1,power,exp_dgemm_uniform-product_7.csv,uniform product,1606785230.0,11.363336575668002,dram
8,1,power,exp_dgemm_uniform-product_8.csv,uniform product,1606777752.0,11.35042339838798,dram
