jobid,expfile,m,n,k,node,cpu,duration
1964858,exp_dgemm_independent-sizes_7.csv,1118,680,6316,5,0,0.38444809999999996
1964858,exp_dgemm_independent-sizes_7.csv,299,734,8672,5,0,0.16458620000000002
1964858,exp_dgemm_independent-sizes_7.csv,931,4763,1526,5,0,0.5172085
1964858,exp_dgemm_independent-sizes_7.csv,587,2035,4373,5,0,0.4057074
1964858,exp_dgemm_independent-sizes_7.csv,136,5286,9060,5,0,0.5922053
1964858,exp_dgemm_independent-sizes_7.csv,1015,847,6277,5,0,0.4312272
1964858,exp_dgemm_independent-sizes_7.csv,2890,8272,258,5,0,0.46396800000000005
1964858,exp_dgemm_independent-sizes_7.csv,4900,66,4958,5,0,0.16477170000000002
1964858,exp_dgemm_independent-sizes_7.csv,46,4603,81,5,0,0.0031570540000000003
1964858,exp_dgemm_independent-sizes_7.csv,137,8591,6672,5,0,0.7472399000000001
1964858,exp_dgemm_independent-sizes_7.csv,6768,69,7266,5,0,0.3596273
1964858,exp_dgemm_independent-sizes_7.csv,4345,571,217,5,0,0.04159362
1964858,exp_dgemm_independent-sizes_7.csv,8346,4611,118,5,0,0.3419342
1964858,exp_dgemm_independent-sizes_7.csv,9174,423,1920,5,0,0.5972028
1964858,exp_dgemm_independent-sizes_7.csv,5302,7124,95,5,0,0.27600929999999996
1964858,exp_dgemm_independent-sizes_7.csv,1028,2237,1199,5,0,0.2118004
1964858,exp_dgemm_independent-sizes_7.csv,519,1508,9142,5,0,0.5860191
1964858,exp_dgemm_independent-sizes_7.csv,204,4418,313,5,0,0.0256558
1964858,exp_dgemm_independent-sizes_7.csv,468,4895,3499,5,0,0.628926
1964858,exp_dgemm_independent-sizes_7.csv,531,6003,2836,5,0,0.7071733
1964858,exp_dgemm_independent-sizes_7.csv,242,3801,5153,5,0,0.3854511
1964858,exp_dgemm_independent-sizes_7.csv,141,3714,461,5,0,0.02253357
1964858,exp_dgemm_independent-sizes_7.csv,347,3601,2536,5,0,0.2456212
1964858,exp_dgemm_independent-sizes_7.csv,879,2311,633,5,0,0.09522716
1964858,exp_dgemm_independent-sizes_7.csv,6941,1617,210,5,0,0.16157449999999998
1964858,exp_dgemm_independent-sizes_7.csv,605,933,6406,5,0,0.2787137
1964858,exp_dgemm_independent-sizes_7.csv,255,906,9041,5,0,0.17700839999999998
1964858,exp_dgemm_independent-sizes_7.csv,9371,3,2281,5,0,0.05755326
1964858,exp_dgemm_independent-sizes_7.csv,507,3731,638,5,0,0.09295734
1964858,exp_dgemm_independent-sizes_7.csv,1526,31,2210,5,0,0.01708965
1964858,exp_dgemm_independent-sizes_7.csv,4483,1199,146,5,0,0.05739383
1964858,exp_dgemm_independent-sizes_7.csv,174,1416,2752,5,0,0.06209978
1964858,exp_dgemm_independent-sizes_7.csv,982,4422,1525,5,0,0.5170170000000001
1964858,exp_dgemm_independent-sizes_7.csv,2314,1143,125,5,0,0.02591851
1964858,exp_dgemm_independent-sizes_7.csv,1989,1813,2766,5,0,0.7735976
1964858,exp_dgemm_independent-sizes_7.csv,7010,8,6030,5,0,0.1075245
1964858,exp_dgemm_independent-sizes_7.csv,3167,3693,612,5,0,0.5352212
1964858,exp_dgemm_independent-sizes_7.csv,5132,174,4809,5,0,0.3690367
1964858,exp_dgemm_independent-sizes_7.csv,2961,4048,123,5,0,0.1115642
1964858,exp_dgemm_independent-sizes_7.csv,6232,688,584,5,0,0.1916652
1964858,exp_dgemm_independent-sizes_7.csv,321,6037,690,5,0,0.1104636
1964858,exp_dgemm_independent-sizes_7.csv,2859,672,3631,5,0,0.5407236999999999
1964858,exp_dgemm_independent-sizes_7.csv,5224,95,3757,5,0,0.1925402
1964858,exp_dgemm_independent-sizes_7.csv,1965,335,5355,5,0,0.29435409999999995
1964858,exp_dgemm_independent-sizes_7.csv,938,8861,777,5,0,0.5014808
1964858,exp_dgemm_independent-sizes_7.csv,31,2885,2317,5,0,0.04228055
1964858,exp_dgemm_independent-sizes_7.csv,918,740,6004,5,0,0.3305114
1964858,exp_dgemm_independent-sizes_7.csv,7018,6108,232,5,0,0.7196600000000001
